prop.correct.class,clust_id
0.6580829756795422,1
0.5675675675675675,2
0.23529411764705882,3
0.2721311475409836,4
0,5
0.35294117647058826,6
0.6192893401015228,7
0.5479704797047971,8
0.2983425414364641,9
0.35714285714285715,10
0.5838150289017341,11
0.375,12
