env_vars,LD1,LD2,LD3,LD4
log_popdens,0.11694434734839511,1.1663909729908153,0.20433435788235088,0.13782945892687612
log_lstkdens,-0.17807891694512268,-0.17706477399599446,1.279750918464702,-0.42668849572296474
sqrt_anthropic,-0.9651830577891789,-0.4534883360355485,-0.6536072222767573,-0.05400572189805852
log_anthropic_delta,0.6051338059538177,-0.09290598740628662,0.18742897182277177,-0.8302686420051054
patch_density,-0.0747443510784626,0.25566968816444385,-0.6673939423337834,-0.5679281455967767
