prop.correct.class,clust_id
0.4166666666666667,1
0.7386363636363636,2
0.5477707006369427,3
0.7382352941176471,4
0.7138643067846607,5
0.5072815533980582,6
0.18012422360248448,7
0.6158536585365854,8
