env_vars,LD1,LD2,LD3,LD4
log_popdens,0.5235898386125635,1.2186318021127438,-0.3299815588185247,-0.8156364066556814
sqrt_anthropic,1.2494739345437034,-0.9568484719751867,-0.7256545145109526,0.7042474907004639
log_anthropic_delta,-0.08985998145393373,-0.5167180848255292,0.08451872523010456,-1.092678079901832
patch_density,0.19200297864392596,0.1247910821464574,1.3600374168276423,0.038503177951773326
