env_vars,LD1,LD2,LD3,LD4
sqrt_anthropic,-1.0964383401111393,-0.5754714478807622,0.5138201116834512,-0.32438239473723707
patch_density,0.13194292747296982,-0.22831674152970988,-0.4608264713496308,1.2376869237487436
log1_TRI_q50,-0.09727405802918579,-0.4213774885527839,-0.7509983509273033,-0.9974287856520517
elevation_q50,-0.57232727072337,1.1662206401385504,-0.004571732493645105,0.10725364926908268
