prop.correct.class,clust_id
0.6595135908440629,1
0.6216216216216216,2
0.5882352941176471,3
0.6557377049180327,4
0.13253012048192772,5
0.7058823529411765,6
0.7309644670050761,7
0.5424354243542435,8
0.4088397790055249,9
0.40336134453781514,10
0.8092485549132948,11
0.625,12
