env_vars,LD1,LD2,LD3,LD4
log_popdens,-0.01753944320227399,1.0622050334125615,0.49604366216624995,-0.781479789589459
log_lstkdens,0.5016242664413395,0.021003416564522592,-0.5307559306799382,0.68381466227616
sqrt_anthropic,0.6493330386756809,-0.17475856010214458,-0.4699506253232753,-0.8506746863523581
mean_temp,-0.41941090822697336,0.4523827768688803,-1.0749237977672832,-0.4419554255191628
mean_prec_ds,0.6638924403709184,0.11269778784458978,-0.0772561279820435,0.621926503576115
mean_peak_ds,-0.06191539402832712,0.6765481216914632,0.3221576762990314,0.4236789492769872
