id,clust_8,LD1,LD2,LD3,LD4,LD5,LD6
307,1,-1.9797528022696913,0.9191025343805508,-1.0832780642222344,-0.139201392066021,-0.5627805177086989,-1.5311732591269887
308,2,-1.8454132710305562,1.7118545888610028,-0.9498650187246888,-0.04113536539576057,0.39485342704216764,-0.33502806300586396
309,2,-1.6201233071780716,1.8155410156885243,-0.8946065647672375,-0.07850077730549143,0.49996906001560104,-0.9138318270223342
395,1,-2.610559120833455,1.7588547635404392,-0.8930716938701004,-0.01245611152644277,0.11961020163990366,-1.7328958819712619
396,1,-2.1446171138496664,1.6184798808026222,-0.981028663359528,-0.15533017860156872,0.15221368408703306,-1.0923235492443615
397,1,-1.930559383411855,1.6806606098534362,-0.9338389894640091,-0.20351764519568682,0.3127998729985443,-1.076177123598785
398,2,-0.8516153993579456,2.1295913727129854,-0.5494286020508149,-0.16711451359580887,0.9871269735139075,0.3179857779301699
399,2,-1.4359837830098174,2.366019214133808,-0.4891029458806796,-0.23288904395209953,0.0931624769434477,-0.9199013246170596
484,1,-3.0751151122812854,4.28091161873174,-0.44942881622522524,-0.040671796979360963,2.0619492395210512,0.6939783925212022
485,1,-2.3574251486817754,2.6305154141872658,-0.3288563926590965,0.3052326916209104,1.5683315252291727,-0.45770615101136086
486,1,-1.6229992764750791,1.8016093364346524,0.053487629332175025,-0.2870095037358,0.4744598909268982,-1.428868886148041
487,1,-1.3567028022399403,2.500917275237029,0.9917187263267242,-0.5886573384226994,0.05815751691761259,-1.4706241772771704
488,1,-1.619738154256473,3.0340169356189173,0.19411696291182837,-1.0714562759852713,-0.626609262937001,-2.2270836747211074
489,2,-1.2065377514005389,3.055096736154706,0.2952709927608641,-1.2825039949021204,-0.18041001325048153,-1.4412213413438595
490,2,-1.0160203335234061,2.9226267488809685,0.5457518848364415,-1.2732332888294349,0.11862972208463128,-1.3124912597708884
491,2,-0.9318006272850162,2.8716950746260688,0.596904261375529,-1.2522924304874774,0.17603890960604138,-0.572867228112604
573,1,-3.2082712528841277,3.9927257839303385,-0.03574797527248743,-0.2576081891838367,2.231801207036363,-0.1273248368721382
574,1,-3.006745419187464,3.949395322486801,0.12486497204430311,-0.2625253722994218,2.3365744084733384,-0.30237969570444845
575,1,-1.9451076325048837,2.2779610857105697,0.9177657242596504,-0.9855915602319825,-0.2546373265608889,-2.2735323101994163
576,1,-1.8415552845173366,2.412882328808704,0.9430237186389003,-0.3106886032225764,-0.41141433794083854,-2.299021678479778
577,1,-1.930943937005525,2.867481875086731,0.24537642730724332,-0.9420310509357024,-0.8139257426883774,-2.410650349397554
578,1,-1.852674810277833,2.8233872591641895,0.30907301080620286,-1.1384905364371143,-0.6914201429526047,-2.5754861517492564
579,3,-1.6773826161314338,2.8374318225149677,0.3467686907170284,-1.3708732032291773,-0.5134564560601648,-2.635244878270022
580,3,-1.1084626565193927,3.0413787233457743,0.3718866219130704,-1.2894997248738,-0.17931760638790598,-1.473319584112426
581,2,-1.2885856874431407,2.9427238024397786,0.33950303140924193,-1.2790498004894664,-0.24760308558552613,-0.9941101779892432
582,2,-0.35105717074207055,2.218046867743282,1.4424420935114466,-1.764105245528064,1.3936072367201633,0.6876271838778104
583,2,-0.39766612688888553,0.5247145992533117,1.0607276467962878,-1.2326496362995918,0.7885835622502672,-0.08146171877320932
662,1,-3.2809372915770303,4.183603269162327,-0.35355715597946125,-0.49071205275539803,2.033190263552684,-0.035018892050402844
663,1,-3.160179419545302,3.776503497423052,0.17586718941962673,-0.25023794610904954,1.912666383297096,-0.48911184591388135
664,1,-2.1099895722529696,2.1912054596503396,0.9304602974354617,-0.8612604096740281,-0.35766052630092127,-2.1314393362143536
665,1,-2.1795301768291755,2.4332859709070744,0.6050499635933807,-0.8079867879484606,-0.7028760957002179,-2.2507169661496307
666,1,-2.1511481433693183,2.6551511015332387,0.3070846040881785,-1.0920857923098117,-0.8289418902914195,-2.2478777215131798
667,1,-1.695621982088431,2.648462928113729,0.5330910123103978,-1.1341267911883524,-0.35519585906140433,-1.817276540027372
668,2,-0.8993162859698157,3.054613713791016,0.405980514224535,-1.1822198921672253,0.1657509515539587,-0.36431858502906245
669,2,-0.8501318928655608,3.2314620084399497,0.23666734018287502,-1.197550498380673,0.06726461336711378,-0.4106463678179034
670,3,-0.7870130967385693,3.220356066815032,0.35327123726551635,-1.1423529618250574,-0.005112289590761709,-1.018373870436412
671,3,-0.18415371517099594,2.340520136607665,0.512225625740289,-1.3399879632915181,0.66644491181929,-0.7164143736431742
672,3,0.020699369763850017,0.6617869292347884,0.16886974931847865,-1.1190484971978047,-0.20916184759468906,-1.2758458449349814
673,2,0.07845496203098344,-0.14223548936175479,0.8195949121325505,-1.3941302390390886,0.4529500449557622,-0.11335570046507859
751,1,-3.2180252043990807,3.9091095490075514,0.02352370230337804,-0.3411702054522764,2.3054190720817878,-0.014639578244684606
752,1,-2.964965790330964,3.305682942722779,0.4361358018556587,-0.35798589654994356,0.8257131974431795,-0.9465109006297925
753,1,-2.338008901220214,2.2481790756359548,0.7173647892335917,-0.9133651370907631,-0.5704302711400394,-1.9943087884009807
754,1,-2.2518335435932526,2.4399409193006996,0.611645275637563,-0.6780836983704699,-0.508431100943481,-2.048392243642804
755,1,-2.23793531148775,2.712328579822578,0.23123549948882535,-0.9333910594315784,-0.6428718489011382,-1.7182639907602033
756,3,-1.942732847722051,2.773973393721489,0.3631779140390488,-0.8223785303882242,0.1798960021417123,-0.9965417717301402
757,3,-0.7369616621489424,3.2755542286530672,0.2839742776041296,-0.9480805610052869,1.094529079685387,1.2500270044207007
758,3,-0.9476305475442388,3.582809674202722,0.01985247023646619,-0.48683392593417973,0.2905171845863373,-0.1365354588529191
759,3,-1.004467908118316,1.7842740680209972,-0.8302384104560177,-0.5079734146159649,-0.044136625431006826,-1.3174982333761396
760,3,-0.6713653952943708,0.8748097843159213,-0.53088922881111,-0.6201110611672467,-0.5620349115425098,-2.46020087666401
761,3,-0.4077548881336017,0.8019362769260572,-0.5014239459602627,-1.195375831518279,-0.8756583791042414,-2.593021730936738
762,3,-0.20482090962402832,0.5928545884755799,-0.1243666071642895,-1.6798943028951658,-0.5996592060312129,-2.2741953495797484
763,2,0.5992964039423262,0.3261861431150678,0.6239735977102384,-0.7090214565706726,0.4548721182504506,0.570334301121342
841,1,-2.974922517999791,3.0039574281570083,0.2019173977558105,-0.0024517960889662294,1.3342569730753537,-0.5030623216210816
842,1,-2.7965347644432024,2.6478166570467883,0.3702117000817372,-0.024552672271446863,0.9958575888561585,-1.0430135164181318
843,1,-2.49613392370694,2.718865695066101,0.3845222207648087,-0.2179358210567027,1.689771707134677,-0.36463872573464007
844,3,-2.5412671209312623,3.0309197118312916,-0.039688507088469535,-0.3653043320233639,1.4138572087849295,-0.1985220060965015
845,3,-1.5533986298853015,3.8224298646103207,-0.5194438594931674,-0.19983038835098188,1.834589769274189,2.2084400457239735
846,3,-1.194231656884364,3.6196378091504617,-0.16413651535670312,-0.5568662077688744,2.38309724530448,2.192278151012965
847,3,-1.0494044056150078,4.472986981663817,-0.662880899798062,0.8305211100634258,1.6500053684126488,1.5517905022940781
848,3,-0.7453867506755252,1.3454598308941301,-1.1201172827183823,0.07077265870358196,-0.4085853240574245,-1.3750503911944254
849,3,-0.2797695184548841,0.9705387854837056,-0.7757212009561796,0.30519973457961014,-0.3802771183650711,-2.0081258914004527
850,3,0.014629655668055852,1.0638956841471328,-0.5698270310149217,-0.2018714485162837,-0.4188407424901664,-1.9852266606536821
851,3,-0.7450274186883188,0.7349312550831639,-0.2228954349920521,-0.6099976166530579,-1.2527612665740233,-3.3405518844708912
852,2,1.4320972013489508,-0.7612444421381556,0.5758065993704866,-0.6411745555717391,-1.0074803307709124,-0.54805930142671
929,1,-3.1769884661251475,3.198981343662812,-0.045435109812239055,-0.36278022659780307,1.5369351901722856,0.014126238312289612
930,1,-2.9317836165042355,2.503387411604439,0.3309044047111818,-0.5138135894473883,1.4579414814130336,-0.6718580478660912
931,1,-2.7473634810806242,2.547426993169773,0.4809048912296016,-0.09111002794113149,1.5613216159237977,-0.6113054956798513
932,3,-2.8164791046623594,2.7724516116740845,0.1651483050945362,-0.12245178322569883,1.323260625824834,-0.422600790881136
933,3,-2.054340517179566,3.21512458709696,0.02094714806946383,-0.05316944184555561,1.7588101770847733,0.8339496262572513
934,3,-2.0985893450813347,3.1829102938094467,0.10983073991051746,-6.226412049467056e-4,1.6947012745352983,0.05276348917908938
935,3,-1.2694271501716767,3.770703923228332,-0.2120163640389313,0.01907795122425393,2.1081604325711467,1.808949846308277
936,3,-1.5610340091106367,3.5194284461651515,0.11505551051859886,0.25941762073988184,1.9061700774039398,-0.06757717825867124
937,3,-1.1771669367468085,1.0613782780150045,-0.9942022794239652,0.0718074164076763,-0.7045581106663845,-2.4684592026408185
938,3,-0.3854067149377204,1.2142963757770704,-1.0332492027318279,0.6272001501749067,-0.7164776446298629,-2.043971945238581
939,3,-0.308080061832063,1.1191495428158686,-0.9528071301280043,0.3232610831293772,-0.532558736335575,-2.0299375992106623
940,3,-0.8323102583234258,0.7775309178899539,-0.5101440731551181,-0.3299411547239218,-1.1127514408357155,-2.8387435376912404
941,2,1.3708536450145563,-0.5941581143811169,0.7096940059568279,-0.39189255145562296,-1.3875658419504044,-0.6740933424676218
1020,1,-2.6139917004447866,2.9618232577022177,-0.05127491362495215,-0.35086150081052586,1.430835979330923,0.3913552482714576
1021,3,-2.192241291694262,3.092833487588605,0.057956722434398825,-0.11290782748797251,1.7356610423853485,0.906982212930777
1022,3,-2.3322921912136736,3.2052099649359054,-0.18687923149750302,-0.2794715950007961,1.5240019439174008,0.8958525308424663
1023,3,-2.28327570760344,3.016421558421162,0.13391939711340756,-0.26751407697220597,1.6752510396692701,-0.020432515998837317
1024,3,-1.8829533356453232,3.287682139995458,0.14715160522829288,0.07041062339804416,1.801874599974664,-0.10147052884837743
1025,3,-1.5255398479247662,3.710513069783169,-0.08917275060202792,0.2908214794731261,1.7920313089652058,0.1421586910157458
1026,3,-1.167749644696547,1.1590700675156322,-1.049037989480493,0.19257706221606985,-0.750986813702645,-2.4419194569138822
1027,3,-0.3516993193036366,1.6236677688001984,-1.203542760804452,0.5202597731450485,-0.3543308366848146,-0.8172848531209344
1028,3,-0.5656332836785732,1.076138113832949,-1.0179433508174593,0.35631109108152215,-0.7559617890291256,-2.028767546377206
1029,2,0.06329486973645321,1.1800902093667123,-0.26887496153889845,0.31030178593891744,-0.6833189060879183,-1.4273880081139003
1030,2,1.5161168016836057,-0.08408462949269957,0.2972728379078402,0.5683023380199236,-0.9754073931103084,0.5192686630828421
1109,1,-2.658964552549631,3.0096044990327497,-0.14610031975166624,-0.4239001971214638,1.3543193021861022,0.3711476828132758
1110,3,-2.0991450568276813,3.057204481229815,0.11672127057631423,-0.29788670714294696,1.868710465319952,0.8210188702704778
1111,3,-2.089316967698512,3.3303566555286364,-0.21682693677696135,-0.40742443250216476,1.670017568757131,0.9120472559552949
1112,3,-1.0907098796082648,3.7355018673758673,-0.23544293245468645,-0.2558138294854795,2.403560066969078,3.0266337558613476
1113,3,-0.6928269841792852,3.937061282266812,-0.18347631776034923,0.03665725112520807,2.60716163212499,3.269679401262717
1114,3,-0.9926053223712108,4.381291936951341,-0.7269374052760241,0.3479980774769542,1.8850965895781697,2.596351614185614
1115,3,-0.7508130482058539,4.279386994062698,-0.4810526746983924,0.42954999076817346,2.148326164185551,2.389884627913949
1116,3,-0.3084339587824249,1.9489567250451922,-1.3108627439151719,0.34280188113514765,0.0989059519042067,0.5735103178663743
1117,2,-0.20327832497197823,1.0395466830875755,-0.8896038640233046,0.9248498606617603,-0.2800771942103417,0.663830107947927
1118,2,0.4575516653590534,0.8247376496985137,0.1770400178445503,0.908442597488234,-0.13610819769983948,0.9751824012673371
1198,1,-2.8520635880582006,2.501915541707628,0.10531393865063791,-0.7563904820810041,1.4384714780093322,-0.37000479526591223
1199,1,-2.484225056497519,2.850624211580983,0.14014966107426796,-0.4638623675327639,1.647754263592433,0.18738602341070798
1200,3,-2.437495729267054,2.7631394691962083,0.30661163267701125,-0.48860352439254395,1.7371668786150591,-0.36455256229227295
1201,3,-1.824900979675948,3.186813977450365,-0.27340697714783335,-0.15127696810784985,1.725600578400961,1.1413215342407388
1202,3,-1.5631577073412117,3.78858161700711,-0.5536875841606156,-0.2386010107545623,1.7983439862140433,2.0545602638249725
1203,3,-1.4204560497094767,3.9189995576278207,-0.5195303836030942,-0.14326324785993338,1.8668732894845719,1.9977950937866353
