id,clust_12,LD1,LD2,LD3,LD4,LD5
307,1,1.774695954044954,1.5357193698346414,2.4382452515474187,-0.4639755747190094,0.6989142978193721
308,1,2.0191222115228133,-0.08663126877147487,0.4719377204248672,-0.476347883067823,1.4285776926284497
309,1,1.0013713048846584,1.1219755935791202,1.5822424392411265,-0.050829734425145545,0.765271936823259
395,2,3.207874208331824,1.0638790183056708,2.7879351239520163,1.6239670598282587,0.5677384641232304
396,2,2.8320198634743927,0.27070692928087303,1.8417371938724867,1.4023334879809337,1.041813620370418
397,1,1.995153239694936,-0.12805122370076172,0.9299473303944901,1.0237785002588953,1.2431018807885794
398,1,-0.36970099687306535,-0.9199143839200488,-0.8417686323203499,1.741601912525408,1.5343723231085011
399,1,0.6487363049638082,0.44958485009871985,-0.16542298849945314,-0.17406014766076255,1.9551018930905442
484,2,1.710818645379977,2.5838764495100612,2.1471530304558253,1.4839947293861067,0.13714554859992556
485,1,1.9843342169786697,1.5391579507673692,1.8262824802963509,0.9388719940753987,0.1101364374968361
486,1,1.7370450350108433,0.3352217407465983,0.8072479190004134,1.2916745122604079,0.537748427802547
487,1,1.2239156680284247,1.7897752197399166,0.6046223014809908,1.953335732311063,0.31994667051228753
488,2,1.362780402209754,2.358119276129398,0.811305941733396,1.6013102579783274,0.6954329934458712
489,1,1.124474517695349,2.1563436629626613,0.20965024346108485,0.8173870501699895,0.7052184663004047
490,1,0.012076848758987874,1.8469148962222917,-0.5739462755677212,0.773958496286008,1.3017488844236873
491,1,0.16204696739212554,1.7967872524446917,-0.8652548683481394,-0.04201598108048765,1.1919797132117673
573,2,2.322608654145031,2.81049997498716,2.556716930389944,1.3793932833657938,-0.14566601767119058
574,2,2.2550940655528535,2.637429249326003,2.4383530411155885,1.724392384854251,-0.4515793087632596
575,2,2.6100709718299417,2.5940585199374935,1.7110018245587906,1.9608177384468077,-0.24493087504830635
576,2,2.54619291786482,2.5435473911587794,1.5790720783806491,1.9630077309922982,-0.25852173656567445
577,2,2.557730248951076,2.6316194568484255,1.67756027491769,1.9256835354210367,-0.10153306516551464
578,2,2.6115035465688003,2.5871857506853195,1.6567729464875574,1.967407485262736,-0.24681930571565447
579,1,2.580438873657825,2.564058388184224,1.61473230808053,1.9589933615900292,-0.2556853879416823
580,1,1.754396793015683,2.033310161382837,-0.4177153205959776,-1.1982639624200004,0.1648288792757555
581,1,1.0477295484197624,2.6302298267121538,0.8758805334502413,-0.14922357233781874,0.1702197390855551
582,1,-0.6501631188103852,2.6132546498847113,0.716017015357344,-0.023387468261263977,0.8189426610310298
583,1,-0.2943064101575874,2.231617595409972,0.010848278672482503,-1.0775075162735723,0.4497961190307529
662,2,2.1620148802314225,2.7725652424008302,2.4422909518391425,1.3456891717225765,-0.042422404996508956
663,2,2.485823748009469,2.7022961464354833,2.581748692542887,1.7184405686235191,-0.5616143376471663
664,2,2.4425741218275525,2.489227037505247,1.443650099474042,1.7466527263891896,-0.22545798744837597
665,2,2.6429823444087663,2.5904530091248814,1.6783957468463513,1.9863440638595264,-0.27685976385069244
666,2,2.668798516677125,2.4994258477251137,1.5451200322958933,1.9935728171844898,-0.06510011020974438
