prop.correct.class,clust_id
0.7668097281831188,1
0.5675675675675675,2
0.23529411764705882,3
0,4
0,5
0.3411764705882353,6
0.4720812182741117,7
0.42988929889298894,8
0.3812154696132597,9
0.42016806722689076,10
0.6473988439306358,11
0.375,12
