prop.correct.class,clust_id
0.6603260869565217,1
0.47058823529411764,2
0.26885245901639343,3
0,4
0.4117647058823529,5
0.6142131979695431,6
0.5535055350553506,7
0.2541436464088398,8
0.3697478991596639,9
0.585635359116022,10
