env_vars,LD1,LD2,LD3,LD4,LD5,LD6
log_popdens,0.45281975758487997,-0.9873652215679418,-0.06992367380994677,-0.7488043714604602,0.2810591211551975,-0.5585635859433474
log_lstkdens,-0.5666882513567663,0.57130970851169,0.5285438184150181,0.01643046675752452,1.1617072009532772,0.6219025889328202
sqrt_anthropic,-0.5941002472703903,0.009110946743862536,0.38520719043539287,-0.5550330676715655,-1.4552756473108965,-0.10331629618932864
mean_temp,1.0114817302059587,0.10908402988840826,1.022426969411406,-0.30426064616359677,-0.3164101497397265,-0.6533328545091405
mean_prec_ds,-0.5147022756104196,-0.6377290753726285,0.6832446653199523,0.7854829426327526,-0.06816062235281566,-0.06602157991030722
mean_peak_ds,0.43233902884866404,-0.44525634560600796,0.24260667060266394,0.028667056620525568,-0.25851984645197795,1.0281859382640264
