prop.correct.class,clust_id
0.5185185185185185,1
0.4233983286908078,2
0,3
0.535031847133758,4
0.7,5
0.7197640117994101,6
0.7063339731285988,7
0.5461165048543689,8
0.10762331838565023,9
0.6551724137931034,10
0.10101010101010101,11
0.3157894736842105,12
