prop.correct.class,clust_id
0.6711956521739131,1
0,2
0.46557377049180326,3
0.4457831325301205,4
0.711764705882353,5
0.700507614213198,6
0.6291512915129152,7
0,8
0.6764705882352942,9
0.6132596685082873,10
