prop.correct.class,clust_id
0.7224606580829757,1
0.5675675675675675,2
0.11764705882352941,3
0.06885245901639345,4
0,5
0.25882352941176473,6
0.6091370558375635,7
0.5904059040590406,8
0.16022099447513813,9
0.17647058823529413,10
0.5664739884393064,11
0.25,12
