prop.correct.class,clust_id
0.07407407407407407,1
0.7818181818181819,2
0,3
0.012738853503184714,4
0.6676470588235294,5
0.5250737463126843,6
0.5339805825242718,7
0,8
0.5365853658536586,9
0,10
