id,clust_3,LD1,LD2
307,1,0.6095379059592938,-0.24655945517783165
308,1,0.877862897249668,-0.815840120083438
309,1,-0.08702505780598507,-0.2935051690486526
395,1,1.5246764901101995,-0.4569382900308144
396,1,1.5130492599453207,-0.5492913026683993
397,1,1.1186929436210769,-0.7389199602306382
398,1,0.22005369537617786,-1.0953406588121106
399,1,-0.039742778434096564,-1.3690213372265645
484,1,0.5600659567269084,-1.2872956418345232
485,1,0.8435767678964307,-0.9817488425350883
486,1,0.8679603040581925,-0.8169479302191824
487,1,0.36814610941390596,-1.5945386837994389
488,1,-0.05497181236092838,-1.9750181801888267
489,1,-0.4107706697590739,-2.1311225646400547
490,1,-0.816329327130713,-2.1083722765941832
491,1,-0.7555649012803618,-1.9776505862939049
573,1,0.6127822210085557,-1.2178834106226923
574,1,0.6487559748598899,-1.140998438410903
575,1,0.9114212962528746,-1.3933335228561579
576,1,0.8501798614151933,-1.4516614400644148
577,1,0.631162006859506,-1.862091972605069
578,1,0.4762096134244968,-1.9473304297979275
579,1,0.2782901998702051,-1.904846598101924
580,1,-0.6820989998946994,-2.229543057242842
581,1,-0.6895104549939919,-1.3775367360006048
582,1,-0.9750761165744594,-0.8298184092661703
583,1,-0.8338790748704571,-0.6743171123766415
662,1,0.5312975258934041,-1.134732637350077
663,1,0.8072627167252735,-0.8966337804086004
664,1,0.9839441366777598,-1.2962627457753848
665,1,0.964667615050766,-1.4051721844399612
666,1,0.7924737787205332,-1.7563927963456345
667,1,0.27451124629516477,-2.14653824303642
668,1,-0.6878110678493671,-2.4272877735006615
669,1,-0.8192571283619193,-2.5415390736083734
670,1,-0.9976060494362408,-2.0639891850811725
671,1,-1.3228600089768348,-1.6047791842547061
672,1,-0.9575250472364063,-0.9815171135264558
673,1,-0.42799800792918075,0.02004687357849852
751,1,0.3141110902745324,-1.1636976421284442
752,1,1.056855433588692,-0.9540521282426173
753,1,1.2275662781275156,-1.2764963078498077
754,1,0.9195517871253867,-1.4677558025117243
755,1,0.6880926228354416,-1.9557901667631055
756,1,0.0991505786368951,-2.0077510383797
757,1,-0.8280153826491109,-2.323113035553344
758,1,-1.1689184966876707,-2.6532570003846914
759,1,-0.8090040870010256,-1.4053381527701505
760,1,-0.613575844321721,-0.8827531734962709
761,1,-1.1115497033437851,-0.497698626053113
762,1,-1.2942948336622289,-0.024392100891306057
763,1,-1.4683595773664038,0.6671536875446564
841,1,1.2356294376317607,-1.193873824387603
842,1,1.511643165091966,-1.4266780826643748
843,1,0.4974699005024124,-1.6962258672424881
844,1,0.1023417946532333,-1.778584186201594
845,1,-0.40924156021317604,-2.0642920415166235
846,1,-0.862092039674794,-2.2037109657924425
847,1,-1.1256004618887163,-2.315761993514432
848,1,-0.5577794115664596,-0.7660692406004321
849,1,-0.5335469280576378,-0.3369044843355738
850,1,-1.4516749332189889,-0.49823557877940683
851,1,-0.4819406706362877,0.04478347174054963
852,1,-1.6649961732478697,0.8447119816257218
929,1,-0.14393375503000838,-1.6244811828848358
930,1,0.9553309442598749,-1.3322447779824569
931,1,1.063754510652495,-1.5422665880725954
932,1,0.6929608933059437,-1.6210680726210627
933,1,0.29709120167068187,-1.8475327918497744
934,1,0.3048583060236156,-1.7760218215934485
935,1,-0.6670637992069718,-2.0632807906406456
936,1,-0.32206223271537654,-1.9376214229214073
937,1,0.16124263899141267,-0.27317013549424346
938,1,-0.6993414276466896,-0.3709369655753566
939,1,-0.96481542824992506,-0.5377412889452184
940,1,-0.7163053827048619,-0.5273369465757183
941,1,-1.1196902814182144,0.9525334730507283
1020,1,-0.14638410720929826,-1.7404742431323958
1021,1,-0.3118634415622343,-1.8002859938750033
1022,1,0.2425002252091143,-1.335407245691576
1023,1,0.6023875366958876,-1.2793847749460343
1024,1,0.8919530540354563,-1.031370486672004
1025,1,0.02310360725538385,-1.3718884097516586
1026,1,-0.2681374133933079,-0.518600032323417
1027,1,-0.8011819804859491,-0.7514648469110512
1028,1,-0.6474892892876095,-0.46385736763442986
1029,1,-1.3246435929923595,-0.03655762915726837
1030,1,-1.3071212449021443,0.5061784931016022
1109,1,0.04450788247634965,-1.7882938937215196
1110,1,-0.15511319194481243,-1.6713086564538466
1111,1,-0.45748379526761357,-1.783217630185271
1112,1,-0.38516593568676394,-1.5038420776289432
1113,1,-0.5906451934132363,-1.4347576050299915
1114,1,-0.9961578452631766,-1.6722765597058866
1115,1,-1.2385944847066757,-1.6490499439142583
1116,1,-1.1222610012170053,-0.9220908250898477
1117,1,-0.6287758227147359,-0.2606007681957222
1118,1,-0.9588427146833474,-0.0024749464120824016
1198,1,-0.19512887739140222,-1.6740841965109126
1199,1,0.3558782299732862,-1.4203516756629477
1200,1,-0.012484086230637653,-1.7395546950193297
1201,1,0.083984972203511,-1.605550186069629
1202,1,-0.1779048477933232,-1.4751021485316929
1203,1,-0.41686182567514235,-1.442847977234055
1204,1,-1.3089809311783118,-1.486744878357336
1205,1,-1.2377184328017927,-0.42288072251366204
1211,1,0.3132998574699244,0.6313297226215432
1212,1,0.2786364118521515,0.8225214111606962
1213,1,0.36812062721826916,0.7993846551717697
1214,1,1.2734281505752325,1.7184261918158052
1290,1,0.3879525071339781,-2.5260961900173196
1291,1,0.09529584465662022,-1.8943343587648038
1292,1,-0.8368490393691788,-1.3526394193595979
1293,1,-1.3339612575849855,-1.3533096473609698
1294,1,-1.1474897091880178,-0.4323062779162633
1298,1,0.08419986332182931,-0.009434459422550681
1299,1,-0.10678542692975143,-0.11576517525121899
1300,1,0.05535149924084526,0.2488060769124734
1301,1,-0.02908481148068047,0.5119073685563748
1302,1,0.45120210729818944,1.193991643940266
1320,1,-2.1082214096019003,0.5619663448156258
1321,1,-2.285129171074544,0.5495369870422399
1322,1,-2.320058535452299,0.361829171410195
1323,1,-2.041334298383164,-0.5738462359886722
1380,1,0.2991501799495037,-1.2631946116804735
1381,1,-0.610666495580872,-0.7912117751374309
1382,1,-0.6968638224317999,-0.9407552676187907
1383,1,-0.7941406904904887,-0.5558927594310751
1386,1,-0.004904781347112086,0.07034130023442778
1387,1,-0.33855478108474957,-0.41096389980203696
1388,1,-0.21227546118700125,-0.21347358795938853
1389,1,0.2820276033529312,0.17028338515352073
1390,1,0.8029865302581826,0.811279421304274
1403,1,-0.07322581288197527,1.833823334509849
1404,1,-2.1720904314733938,1.0759093815754828
1406,1,-1.2839970344101928,1.3476213785558913
1407,1,-1.5023668962127616,0.9592989609290947
1408,1,-2.2562017951678413,0.8304381291468818
1409,1,-2.212128370083888,0.21803306892666255
1410,1,-2.1867868374932513,0.23315422492200297
1411,1,-2.470558577763852,1.1054199706868917
1412,1,-2.2430947155360537,0.8606883885866282
1469,1,-0.06057975880152018,-0.4109376200937219
1470,1,-0.10301810294984111,-0.8325859804153448
1471,1,-0.17850532834758537,-0.5097542112617327
1472,1,7.711679122621232e-4,0.3263634020175803
1473,1,0.491717034230736,0.6347118808222287
1474,1,0.478519794408898,0.14674415240010366
1475,1,-0.06207907727070888,-0.12467235210266481
1476,1,0.061823589398448314,-0.16227553078393955
1477,1,-0.11183828623889766,-0.2503874462250922
1478,1,0.16355182193337925,-0.35268819640581656
1479,1,0.39691029617468665,0.19784895093848037
1480,1,1.2282378906736817,0.9085662031054933
1492,1,0.42251734724909557,2.3015544054890693
1493,1,-0.7263197503356569,1.606488802523298
1494,1,-1.105178746654322,0.8991100669571139
1495,1,-1.7371409821950206,0.8255503472097941
1496,1,-1.4837883337520996,0.7425124851637276
1497,1,-2.251214125315549,0.26084723095802076
1498,1,-2.61875455507428,0.28555216772527325
1499,1,-2.7924023165778005,0.9351969882224609
1500,1,-2.76415708686037,1.0481527349098445
1501,1,-2.0297145175216063,1.2251514031550135
1555,1,-1.0607532483277575,-0.35460136467925113
1556,1,-0.2477420075945251,0.08291750457612565
1557,1,-0.24987984258598794,-0.3395901766685319
1558,1,0.10060361658580583,-0.43013225382425857
1559,1,0.11498040189204352,-0.45812037871648364
1560,1,-0.5100346462086787,-0.9694304996103477
1561,1,0.03714841162457829,-0.5151423240432766
1562,1,0.3369549636985864,-0.009124499769596738
1563,1,0.22501667575415496,-0.2731537798675015
1564,1,0.4477976633682924,0.5884385706557953
1565,1,1.126107850535164,1.7280055550987712
1566,1,-0.19184685636138277,-0.25645013556771296
1567,1,0.1654532468780769,-0.17913518858519892
1568,1,0.35884842725286337,-0.05721604939272966
1582,1,-0.975692154628294,1.4716635469232755
1583,1,-1.9248140376682397,0.9676390108156847
1584,1,-2.4538927440559166,0.4150965886627964
1585,1,-2.2124583355774163,0.23783572886980653
1586,1,-2.0671465806325973,0.19251270251386288
1587,1,-2.119474555731021,0.6577945187355345
1588,1,-2.740626454778518,1.12669183594146
1589,1,-2.033475555531931,1.534810033425175
1590,1,-2.0726606756055554,1.2513860217726995
1642,1,-1.0509302980315967,-1.1775578976487808
1643,1,-1.278362477876881,-0.8285017559657578
1644,1,-0.6604581984953242,-0.022802567886274272
1645,1,-0.16006156425012147,0.19631389487317807
1646,1,-0.23813173205849864,-0.06481571011649485
1647,1,-0.43960352103196304,-0.630265436356987
1648,1,-0.36659320646846766,-0.6358657234119723
1649,1,0.10733889971539622,-0.6479232607886228
1650,1,-0.40130598881867496,-1.017075217585355
1651,1,-0.05028075634424434,-0.8085605046976359
1652,1,-0.11369897229813242,-0.3719482303758598
1653,1,0.942243745542848,2.1624822847203893
1654,1,1.4941502410490968,2.6853991397021
1655,1,1.6736400825153577,2.1394605654972163
1656,1,0.6214777667947493,-0.08318229504764549
