env_vars,LD1,LD2,LD3,LD4
log_popdens,0.8642273269623971,-1.0297833312923084,0.4481160619434304,0.7020450418184916
sqrt_anthropic,0.8352339846584891,1.2803775040546448,0.586697931100171,-0.6746852215762238
log_anthropic_delta,-0.26056578847779277,0.31054554935730316,0.025840810962435568,1.104227194276051
patch_density,0.2005852481130184,-0.1543110781648015,-1.3384729677249387,0.09099185271863663
