env_vars,LD1,LD2,LD3,LD4,LD5
log_popdens,0.5354272637423597,-1.068914217951058,0.580701335751716,0.3914151282281144,0.05485225820480481
log_lstkdens,-0.5625446227832125,0.7071075641653266,1.148598749752649,-0.5380824646825078,0.359556632105517
sqrt_anthropic,-0.9635265452441748,-0.2724572749498404,-0.878769562314294,0.889077101088129,0.31461339226611085
log_anthropic_delta,0.5347943325134429,0.2434723084031154,0.04253595772846104,0.15743769014155345,0.9925109361697283
patch_density,0.10171932416893194,-0.4305909182792348,-0.5529421704005271,-0.9892649875514148,0.1637506396875139
