prop.correct.class,clust_id
0.037037037037037035,1
0.13649025069637882,2
0,3
0.6815286624203821,4
0.6617647058823529,5
0.5309734513274337,6
0.46257197696737046,7
0.5218446601941747,8
0.7488789237668162,9
0.7862068965517242,10
0.5353535353535354,11
0,12
