env_vars,LD1,LD2,LD3
sqrt_anthropic,-1.1077394661660616,-0.6761767882698987,-0.25029534422562294
patch_density,0.2156953292256746,-0.13436750458187335,0.2595359368031519
log1_TRI_q50,0.01585256734139817,-0.29206450547578505,0.9362315033309666
elevation_q50,-0.6089191962645077,1.1394954049838504,-0.14407191672940037
