prop.correct.class,clust_id
0.6296296296296297,1
0.7454545454545455,2
0,3
0.33121019108280253,4
0.6617647058823529,5
0.7610619469026548,6
0.529126213592233,7
0.06278026905829596,8
0.6341463414634146,9
0.10101010101010101,10
