id,clust_4,LD1,LD2,LD3
307,1,1.3207235692822612,0.6127897609018007,-0.07594884810937302
308,1,0.9024012778454256,0.3921565795918324,-0.0592354387910267
309,1,0.49469625291971936,1.0620316636911546,-0.5730830864623527
395,1,2.766601644684882,1.9850300534949867,-0.42159962998218814
396,1,2.1241856219953035,1.6422952229191143,-0.2828518809067306
397,1,1.1942018241230026,1.2294571427074086,0.004652167775310644
398,1,-0.4555449040217017,0.5293437977676375,-0.34764021555329466
399,1,-0.30324296760563574,0.610300867462588,-0.36421565171074266
484,1,2.083967357556024,1.415732062221001,-0.32015906004411115
485,1,1.8487848843176355,1.3778611415894757,-0.27370633115080506
486,1,1.3719131856055058,1.2584878816603284,-0.0745353876278625
487,1,1.7037558595223954,0.8912260685699138,0.3237526012698415
488,1,1.2826273520324594,1.8448649611155545,-0.490550813978144
489,1,0.7880135304309166,1.4283965278371284,-0.13401541280864832
490,1,-0.1911247571173998,1.0671803599324756,-0.7318547951741056
491,1,-0.11336401634349474,0.12966102783751035,0.43325641158293765
573,1,2.604240602868747,1.4848169794823824,0.178580255204205
574,1,2.601538925341556,1.7843878511705702,0.04438706433259936
575,1,2.9155527791722533,1.7277320595319516,-0.10609468805932722
576,1,2.8693529421272714,1.6184823430070208,0.10823464741435548
577,1,2.5174845108355157,2.302077990103046,-0.21934284969577272
578,1,2.5374315368429343,2.4297254174142577,-0.19236732095582426
579,1,2.2715721619400453,2.9213706554801644,-0.46931362472511123
580,1,0.44246362703910885,1.6147616251325363,-0.7418802948215979
581,1,0.8611381651333723,0.8868273588742701,0.09100832217981558
582,1,0.22088754545802652,-0.5332466093023315,-0.8669226457323965
583,1,0.14152922440138704,-0.8973765374263456,-0.5544554169394473
662,1,2.3621656516267704,1.6317129852736865,-0.07387369135761855
663,1,2.9460392337297288,1.5956950685231162,0.11629424181180097
664,1,2.8184254959451174,1.3685566379765486,-0.09852639238369978
665,1,2.8571021347253387,1.9778756396475365,-0.3368431051125492
666,1,2.7171231482874134,2.1230891194290877,-0.3877249023853435
667,1,1.388388834938815,1.2977435605432162,-0.6122302167727431
668,1,-0.4777926959076997,0.5858446233357207,-0.971075034897583
669,1,-0.5356588806831435,0.8636636021547988,-1.149076906304004
670,1,0.04097300661216746,1.67944181493462,-1.368858708569814
671,1,-0.1070033693013957,1.8435279598557068,-1.3511788535857816
672,1,0.15658678416054078,1.8786749066123671,-0.8615205258902218
673,1,0.7052659105411657,-0.2656776456200882,-0.16346684294203917
751,1,1.957934566940912,1.0122903204004192,0.2298139324941228
752,1,3.0038235352735407,1.5670803167432588,-0.2838010314441948
753,1,2.937334110689557,1.7715379705393417,-0.3195663502959925
754,1,2.468486614972897,1.5467727864934344,-0.4246245414509106
755,1,1.5479239943267418,1.1235722109189072,-0.5641654246055765
756,1,0.41879476770484175,0.6589340940046983,-0.7891472201358841
757,1,-1.2151081554816716,0.36884920294366347,-1.6032596963027974
758,1,-1.2193140624314178,0.4970616106414744,-1.55423099776944
759,1,-0.3553156053703851,1.4215782382624003,-1.4953013718054
760,1,1.06992951946966,2.335060673984447,-0.9229051289495049
761,1,1.2841696559050595,2.5779940077716343,-0.6452117619593025
762,1,0.6801963174069905,2.005954384281012,-0.3400973321831208
763,1,-0.6417216401432613,-1.0247201591097463,0.09738693580731021
841,1,2.833333211501108,1.322942020253571,-0.3253012557886978
842,1,2.6871608114772734,1.5170750775888515,-0.608668155511485
843,1,0.7333864068442196,0.4016786977542032,-0.9279686522707645
844,1,-0.15851269191451853,0.044029152138382655,-1.0049643488685254
845,1,-1.0462259080568002,0.2938355060919054,-1.8058560550790113
846,1,-1.473307012679338,0.4182334134375953,-2.2522892473194958
847,1,-1.3796206692108062,0.487838427313073,-1.8493146743221889
848,1,0.2870833642107139,1.8098688950230044,-1.3074694068109194
849,1,0.9927262413806579,2.557595556725945,-0.7417200303842869
850,1,-0.014497939030983842,1.9969848989749845,-0.8586521941691747
851,1,1.9596826751134766,2.4696600744145174,-0.09686949574954003
852,1,-0.9983333039884407,-0.27189095216929093,0.030692192394098317
929,1,0.34541683280431473,-0.365235956316006,-0.48754766380853065
930,1,2.5419868479401844,1.168567076125486,-0.39981557021675884
931,1,2.4946230726423435,1.0797318923663433,-0.5870468795845001
932,1,1.3993641087614885,0.3950069875505794,-0.7523411650494936
933,1,0.20833563234389452,0.4865758225983763,-1.3206702108778006
934,1,0.7494730168878104,1.2177407705559815,-1.208812324702428
935,1,-1.0617371860439488,0.34689421429498923,-1.5959473572614118
936,1,0.6924922864845986,1.6992052065592524,-1.264078862176955
937,1,1.9072723792733683,2.9303007414395306,-1.3035487769430085
938,1,0.8352208310368235,2.5620952248169178,-1.2767038531790178
939,1,0.2213415403042115,1.6278918495897927,-0.8200089456329713
940,1,1.452144093398157,1.7783108604435691,-0.1520180626355233
941,1,-0.6489790712718124,-0.31593228923486194,0.30714698819910285
1020,1,0.003957852922503335,-0.2122809800924793,-1.0681134170052817
1021,1,-0.08280660323235475,-0.00691997011895773,-1.2997520238524092
1022,1,0.616845187144166,0.5345341368700351,-0.9871113726829839
1023,1,1.0577708069095297,1.1815102465749225,-0.9341627718925444
1024,1,2.407663674238307,2.45699976485753,-0.6400600589158918
1025,1,1.3841687323770966,2.2678458725206445,-1.114814042227829
1026,1,1.2681599105748802,2.573648021075895,-1.459612225881555
1027,1,0.1303850526817204,1.9083390999646943,-1.6159564071413235
1028,1,0.7294037565187332,1.5406670602793227,-0.6777491558135734
1029,1,0.42165102496524254,1.022805617515211,-0.17666996069099605
1030,1,-0.9376472511633865,-1.044133255310385,0.36714614999044537
1109,1,0.5272478948335044,-0.047413791237191916,-0.9711049125053313
1110,1,0.4393077795296254,0.3063765285083748,-0.8073978413956352
1111,1,-0.07981759427327034,0.2972540966224551,-1.1497720102435338
1112,1,-1.1558853735395407,-0.1067331900430786,-1.5510629824306261
1113,1,-1.230490488508417,0.2069687443064205,-1.599870123531051
1114,1,-1.0349721538789034,0.46375076613644206,-1.4515264122492728
1115,1,-1.1890216053445313,0.7477209313224957,-1.8407056453153836
1116,1,-0.8646616410309045,0.9164603239945779,-1.4416361166889158
1117,1,-0.2762546461547824,-0.7145021685580579,-0.3358715969559829
1118,1,-0.4334653764488826,-1.1911052478945157,-0.5345124093526196
1198,1,0.16680732501501172,-0.37310160485307237,-0.7091476723585376
1199,1,1.3355160561107646,0.50681098802134406,-0.4581024566393883
1200,1,0.5324604319974955,0.3466154193152611,-0.8524595514500334
1201,1,-0.3145736054165188,-0.08015138285523465,-0.8824903917695438
1202,1,-0.8115276949475737,0.09584478092290694,-1.467215379498227
1203,1,-0.8980247526788441,0.3756912746361783,-1.4728594333064902
1204,1,-1.2757397770550214,0.6153975829036499,-1.6137144797031862
1205,1,-0.5363473677639153,0.24849489594231952,-0.7245260310587589
1211,1,0.9362758758952714,-1.5473683952613324,-0.2791217861443583
1212,1,1.0080404287060676,-1.6230620008687069,0.2014120284162619
1213,1,1.4144944953048961,-1.1798661324711222,0.5852385995122106
1214,1,3.2185511965101643,0.08325880361227811,-0.4208286411768281
