prop.correct.class,clust_id
0.48148148148148145,1
0.740909090909091,2
0,3
0.5477707006369427,4
0.7352941176470589,5
0.7197640117994101,6
0.5242718446601942,7
0.06278026905829596,8
0.6646341463414634,9
0.0707070707070707,10
