id,clust_10,LD1,LD2,LD3,LD4,LD5
307,1,1.3199834867289026,1.4786153957398018,2.536123935343819,0.8719530140717477,-0.09239462919181979
308,1,1.9189569990422857,0.11507839711992751,0.4750279582676982,1.5165970660632588,-0.0878566761277369
309,1,0.66691842170577,1.0339752848725436,1.613731240759808,0.788114101324307,-0.3845738033267512
395,1,2.60901143531635,1.0173365075227396,2.7405707486945587,0.12488202913979896,-2.0588935592262554
396,1,2.4429542113586082,0.3009081195830249,1.7446046373189854,0.6169744935850348,-1.8713716604438155
397,1,1.7820550702760605,-0.07697815732502333,0.819225210852749,0.8988422939161788,-1.4600686050752885
398,1,-0.3015045782177573,-1.0236419868348239,-1.1044209738653614,0.913374799043224,-1.9542682897941972
399,1,0.5144196584803001,0.48423199329292754,-0.20867347737220843,1.9141951042092038,-0.4487980573596161
484,1,0.9562237100092978,2.377069350878819,2.1909741971138605,-0.2520354141165777,-1.7681162111824293
485,1,1.4589560517586186,1.4782665663653094,1.8642796903410745,-0.12612528447902438,-1.19085874376169
486,1,1.4535277755620362,0.3484568340019668,0.735174694588868,0.14508241017465462,-1.5050709106863467
487,1,0.6682584179163383,1.6594347900321278,0.5678780293637398,-0.25989122651466845,-2.0914472747095827
488,1,0.7050257366924414,2.2185684404110515,0.8150846041906225,0.2116472707980872,-1.9215043680372454
489,1,0.5963027282321568,2.1100353785879484,0.2633200591294985,0.4416198638358828,-1.1321535313421611
490,1,-0.3800728997708195,1.7357095010069892,-0.5841413163475384,1.002650071005235,-1.151385139108395
491,1,-0.15604131501047075,1.797253629598382,-0.8023795017233175,1.1365998865142015,-0.3421316493524248
573,1,1.4919856930947777,2.647444647580172,2.646615255730744,-0.4790016975852964,-1.6523604495118154
574,1,1.446452760862253,2.467157776059845,2.508160042877372,-0.8781130672203004,-1.8642781162861775
575,1,1.8027820670122559,2.514340195226986,1.7703523439732065,-0.7697835300687281,-2.105773213140103
576,1,1.7571186539056916,2.4706128368013927,1.6363488243876423,-0.7868078630674817,-2.0894173218160788
577,1,1.747178600831142,2.5456323507541425,1.7333354758010167,-0.6231755244566264,-2.112504924316309
578,1,1.8073397886802227,2.512595443185673,1.7162002243794536,-0.7748938907628129,-2.1072235846998786
579,1,1.7846173851493672,2.491392156117395,1.6737283108494592,-0.78193480319974,-2.0914214847080865
580,1,1.3977593132026414,2.2938168036780615,-0.1638109135504935,0.5182108824263818,0.9289231615957305
581,1,0.4870370921149434,2.580304873860589,1.0459184797662229,0.24089732785185292,-0.14157985650345029
582,1,-1.1393863127374395,2.3419984091787898,0.7982762262809266,0.8167510110542786,-0.3684101153336809
