id,clust_3,LD1,LD2
307,1,-0.4322260342764187,-0.26112105496139987
308,1,-0.5434640124096848,-0.13174660307212338
309,1,-1.0262914500527687,-0.8338029801926872
395,1,-0.5274146913402872,-0.24402399950800813
396,1,-0.5520076206008235,-0.4737974064106006
397,1,-0.5533505641534573,-0.40890208089413616
398,1,-0.6285098968225679,-0.36697766418924005
399,1,-0.7737399488783767,0.022575255974239934
484,1,-0.25568079790159437,0.17020127456943784
485,1,-0.22159702460342323,0.1647394868084289
486,1,-0.5527066970109544,-0.6213251704798306
487,1,-0.5188071016574336,-0.5143276705489537
488,1,-0.8032575455824562,-0.3130343700359697
489,1,-0.8514733744943201,0.08522317620138749
490,1,-0.8620984903859212,-0.13771729894610402
491,1,-0.6824906992241875,-0.2604464877477763
573,1,-0.42163808713074225,0.12442007401726418
574,1,-0.39318240417749933,-0.17950828553229467
575,1,-0.3592983181944934,-0.9540617631950613
576,1,-0.40839909719947687,-0.7316348954265083
577,1,-0.43536615168935583,0.1277641878415783
578,1,-0.55959457739859,0.43783899446886604
579,1,-0.791073655291882,0.1967121683842536
580,1,-0.9291331879508233,0.5009014713422365
581,1,-0.7484439458341794,0.03499693831486221
582,1,-0.21683157049943577,-0.3850361114662152
583,1,-0.033163490037861565,-0.5439817444351476
662,1,-0.5223483268702729,-0.33180951471339243
663,1,-0.4372996613703035,-0.6589988184128802
664,1,-0.20538717096791317,-1.1278923428852132
665,1,-0.3080264516046281,-0.8236181831459394
666,1,-0.4505148309473497,-0.19153766174813042
667,1,-0.4913336961786584,-0.03535600178552904
668,1,-0.7233694330764353,0.11695655987376152
669,1,-0.8695739338789805,0.3363404908953855
670,1,-1.0233251161307342,0.622082386241194
671,1,-1.2063430776950477,0.19807306100012456
672,1,-0.9645149267679998,-0.35647615594549664
673,1,-0.2683752630493838,-0.9852413657165522
751,1,-0.6376250743487164,-0.3925103529490705
752,1,-0.21814487908817565,-0.6758950812390718
753,1,-0.08152298833503305,-1.0672299623549957
754,1,-0.3773452512756723,-0.9028660505346613
755,1,-0.4138011009079299,-0.6502377117058434
756,1,-0.5715693817997862,-0.3594131581036108
757,1,-0.8460659843994938,-0.011972230297552122
758,1,-1.1213423409656103,0.8193401789221955
759,1,-1.4025111784661966,0.7018779267299026
760,1,-1.640497999751384,1.4366461391221115
761,1,-2.0106159002720743,0.6190033423755641
762,1,-1.5920220687596467,0.04340349033303009
763,1,-0.9611547228119973,-1.4243682199142076
841,1,-0.2494153401622141,-0.5504849151710508
842,1,-0.19654996191980245,-0.7278480324965129
843,1,-0.5304575945350469,-0.9020378518465443
844,1,-0.48058398927342916,-0.906380178503652
845,1,-0.6381984033148365,-0.20152440718136216
846,1,-0.9255766444690191,0.1839478437786613
847,1,-1.2018770552551814,0.5454114340864205
848,1,-1.5158401401960062,0.8889090309771904
849,1,-1.892027683787825,0.9955159073992385
850,1,-2.073941592225779,0.9630745681005187
851,1,-1.5061135427829908,-0.027441544141343144
852,1,-1.1101901121153865,-0.6652138152045655
929,1,-0.33356368016630433,0.043165126307805446
930,1,-0.23288082422082926,-0.3361962026891979
931,1,-0.11011194372572439,0.04900830108046617
932,1,-0.2883885673414317,-0.49764775023973773
933,1,-0.5214646431255267,-0.6439548261481457
934,1,-0.741957888120009,-0.34753957542406433
935,1,-0.9468530294252704,-0.02434099159691977
936,1,-1.4101136571878632,0.331982929067012
937,1,-1.648957615935454,0.17021463471088394
938,1,-2.1868792854379757,0.7934520325471076
939,1,-2.0733208504492207,0.5285708063332659
940,1,-1.773200848387495,-0.2660498777832556
941,1,-0.8950625073004004,-0.9550708036304962
1020,1,-0.009165387756637278,-0.20134356505320802
1021,1,-0.2173559627299227,-0.17184883495117048
1022,1,-0.33349452581143424,-0.6694148051405822
1023,1,-0.4930560894036226,-0.07571267187145599
1024,1,-0.9946507728536356,0.027899268497017682
1025,1,-1.5933081406392084,0.27096670735696093
1026,1,-1.9175587595736474,0.5206799410704727
1027,1,-1.9557836670091884,0.7663045462137674
1028,1,-1.9862507817371495,0.4321562364617272
1029,1,-1.7932995724500125,-0.775334148135468
1030,1,-0.8002768174788107,-0.88866960428110775
1109,1,0.04776723677133815,0.09794919034836849
1110,1,-0.32490528277949193,-0.2933058169137311
1111,1,-0.3907182402760932,-0.12212725952587915
1112,1,-0.3824853633459739,-0.3521590058913946
1113,1,-1.0252650475261595,-0.3730928263212984
1114,1,-1.5988798686330883,0.3773430947233505
1115,1,-1.8987704041638926,0.37537176852847787
1116,1,-1.8788598558966834,0.3163980565770912
1117,1,-1.3945917097156526,-0.20580651021595553
1118,1,-0.9493469316488742,-0.3429143861645386
1198,1,-0.22301199170087005,-0.44647699332579377
1199,1,-0.11059584787339075,-0.6021900852685383
1200,1,-0.08054006190632393,-0.03830561899078547
1201,1,-0.2860356677158491,-0.22994495093623255
1202,1,-0.6416314168238891,-0.45532857914731406
1203,1,-0.8428483330732293,-0.14458607039214655
1204,1,-1.434974289988593,0.5992253787839529
1205,1,-1.4469904305311942,-0.14774191433181183
1211,1,0.6361411002168861,-1.1801543861248514
1212,1,0.5541954020449928,-1.5429623872995204
1213,1,0.48104563573391523,-1.2835841898425715
1214,1,0.5443741194444733,-2.651089156124676
1290,1,-0.05767357912941101,-0.5881894000218559
1291,1,-0.30497409572762824,-0.8484527275858924
1292,1,-0.5583266786505681,0.0069383589558497175
1293,1,-0.8525862663804434,0.3522474904100496
1294,1,-0.6882760740014496,-0.0011622135404703027
1298,1,0.5154071823206812,0.46440019771967594
1299,1,0.5658667438390256,0.14755407778708313
1300,1,0.3686745572388347,-0.6290262047181632
1301,1,0.2657928032444542,-1.116273327344355
1302,1,0.12350851827062051,-1.92178147423713
1320,1,-2.3587897155986126,-3.533653409248641
1321,1,-2.379037928583155,-3.9149314783418436
1322,1,-2.389365743413436,-3.565360918755963
1323,1,-2.0754335289058203,-3.540481229952254
1380,1,-0.23061181879159123,-1.0249753996316924
1381,1,-0.4735177626701727,-0.8245939032451157
1382,1,-0.5517085024373585,-0.5099327173598835
1383,1,-0.020114471138448026,-0.6548924253164006
1386,1,0.30571708416355514,0.2707106282168087
1387,1,0.4370977253141656,-0.006958184991598122
1388,1,0.07536017477877707,-0.13293278629127653
1389,1,0.5933673548963451,-0.6430949654056316
1390,1,0.5551890283528196,-1.4754911044193075
1403,1,-0.8398266566204301,-5.253745862363823
1404,1,-2.602810118395901,-3.822670306807157
1406,1,-2.679273750458477,-4.332710691502646
1407,1,-2.135129597071061,-4.240984365089552
1408,1,-2.5951140162859536,-4.519427000543967
1409,1,-2.2453858084073,-3.424250654672743
1410,1,-2.1655310365684315,-3.341892428833906
1411,1,-2.4483809577464393,-4.059140199832188
1412,1,-2.230176366467267,-4.371602798163074
1469,1,-0.3791883204891817,-0.9546276252099963
1470,1,-0.26436984057781504,-0.4233110938425981
1471,1,-0.38413580560950944,-0.820253216645956
1472,1,-0.0036387081820441723,-0.4585479471611147
1473,1,0.733982902072606,-0.3812419254426619
