prop.correct.class,clust_id
0.037037037037037035,1
0.4735376044568245,2
0,3
0.12738853503184713,4
0.6676470588235294,5
0.5339233038348082,6
0.6410748560460653,7
0.5388349514563107,8
0.04035874439461883,9
0.6,10
0,11
0.5263157894736842,12
