env_vars,LD1,LD2
sqrt_anthropic,-1.061373829038481,-0.5614533420713597
patch_density,0.21395654991355476,-0.21083661692061584
log1_TRI_q50,0.0028023798811677436,-0.602600989708825
elevation_q50,-0.6603072619180896,1.085047240967246
