id,clust_8,LD1,LD2,LD3,LD4,LD5
307,1,1.8250174848174945,-0.5919571476505867,-2.4498282711874655,0.8046265342922564,-0.79122143865429
308,1,1.936016291973115,0.34402312156292014,-0.16952431370264598,0.903480314186618,-1.170831026090631
309,1,1.028317699941414,-0.4960614895170792,-1.5770428265977525,0.4257529506877935,-0.8920850835286318
395,1,2.8906455738746573,-0.0150085064181944,-2.747406128700984,-1.1812845095520852,-1.5154975109790887
396,1,2.5106356360179847,0.42884544560714477,-1.628118259571793,-0.8684388670759349,-1.7178804332323958
397,1,1.7451274902059695,0.4993285188630141,-0.6627309246561922,-0.48393005016638335,-1.6285903319429376
398,1,-0.5916703417536602,0.6103661105411654,1.1493946497074556,-1.0463831210059111,-1.9143395622845227
399,1,0.6680553842442207,-0.3675637401390329,0.37304498577775114,0.8659618534518707,-1.6944277473747462
484,1,1.6128349212206619,-1.6450330774753108,-2.534010679764027,-1.1571077105243652,-1.0489569588671364
485,1,1.8538726393159215,-0.7809893100866514,-2.007376072991286,-0.7365650247866403,-0.7425668112317251
486,1,1.5002189516958,0.01469077824136339,-0.7597189179640627,-0.9791423433279223,-1.1020361894086066
487,1,1.0460732364175838,-1.3851621699701573,-0.923194757200052,-1.614500158067407,-1.1920794096939695
488,1,1.2575289663551228,-1.8206944566936958,-1.1622450027640943,-1.1343236875780531,-1.4396318677771054
489,1,1.1062023439563489,-1.8168958179351573,-0.5366913298519644,-0.460991471151887,-1.0716471939623617
490,1,0.05822446239484455,-1.7930470238692564,0.3375511028456002,-0.20277457144949385,-1.4787988547620152
491,1,0.2819613417430338,-1.8237946755364183,0.6295578052070174,0.4602676518448916,-1.0355999020698785
573,1,2.2076210279821837,-1.7133340799682526,-2.995515372997808,-1.166557934754359,-0.8161389754531143
574,1,2.0912260367483166,-1.6038175518161086,-2.907387644282904,-1.6024314373779218,-0.6545088458056092
575,1,2.388098695268691,-1.7501958113399105,-2.1902689692428607,-1.8078053404571628,-0.8572878127339466
576,1,2.324156032376697,-1.7453287959051151,-2.059570801294857,-1.8223903105829942,-0.8291237409959078
577,1,2.34707606601393,-1.7917127226073895,-2.144387998329538,-1.7206040565333678,-0.9694998657775908
578,1,2.3878417187256207,-1.7593925802818386,-2.138647357576568,-1.8185920701184046,-0.8521637926534471
579,1,2.3580297909551566,-1.7520765694776508,-2.0961149256470666,-1.8163834578452163,-0.8351827616514154
580,1,1.8978226011798929,-1.8633690249560915,0.06036204514170873,1.0681731492872943,0.25100800414616176
581,1,1.174757382186384,-2.0698804704735254,-1.3084775934902173,0.26784660250649694,-0.30836034700795056
582,1,-0.41060236162806374,-2.158072464948976,-1.0803776801748153,0.47428074689752264,-0.8968210329621287
583,1,0.003004386400589823,-2.004595063664045,-0.3642654721258045,1.2055396518059354,-0.07539217602946657
662,1,2.059988796011481,-1.7157476766540243,-2.8660294099155768,-1.0980185911073113,-0.8798310038256731
663,1,2.310301695384054,-1.6143682140862432,-3.0684425043954153,-1.6386816239019832,-0.5745802059331742
664,1,2.2478559396735345,-1.7376676374135558,-1.9116628369152682,-1.6208749571293235,-0.7575202111170856
665,1,2.4150284821172256,-1.7557126899224667,-2.1642886966085855,-1.847003809537073,-0.8353909458037634
666,1,2.432968039286219,-1.7043989988577652,-1.9890684088871229,-1.7858671677259064,-1.0105354561462572
667,1,1.4284131215989464,-1.4736234011373428,-0.09090902306369497,-0.9502820419242336,-1.344166597880426
668,1,0.09243531191126993,-1.479933616231211,1.630432216883829,0.31703518849212536,-1.5605399016794308
669,1,0.0023079623881360617,-1.3387120990980355,1.8695834085707221,-0.016742680059993797,-1.3866361536053644
670,1,0.49422318546038047,-1.7751965352063306,-0.1605857456765183,-0.1697243290985232,-1.0311222824372681
671,2,0.6735864381014087,-1.8345457224502004,-0.3875046173623916,0.28073445331871827,-0.35918322603657415
672,2,0.6389712788768344,-1.749468775468525,-1.137030910316711,-0.13280404334316598,-0.67225757872728
673,1,0.33413936819246404,-1.5091233028807467,-1.731230456294716,0.42113046044367475,-0.9587470290125721
751,1,1.7552117205169684,-1.754490793905858,-2.3919103107193322,-0.5516433770313622,-0.9034809263588253
752,1,2.280749477566178,-1.6131166765364595,-2.895453205505918,-1.702607170481088,-0.5554760100991685
753,1,2.4065757930849574,-1.717639679281015,-2.1609692145229706,-1.8178248084803703,-0.861504141492972
754,1,2.5433623358292157,-1.595193163018791,-1.432558270281877,-0.8993618027679862,-0.7837394255270712
755,1,2.3874480104888822,-1.3125658460499803,0.29587681715162983,0.16342436400181481,-0.7223680393209653
756,1,1.3801125079350292,-1.1803753648108548,1.2142959522253207,0.6852123869927014,-1.0946947056704757
757,1,-0.21565100166150855,-1.1432793777241632,2.512308837339202,1.0616914227449137,-1.75170910995182
758,1,-0.679454648390375,-1.0450477915299765,2.590376217909151,0.23455667846024658,-1.9522991598560566
