env_vars,LD1,LD2,LD3,LD4
sqrt_anthropic,-1.049975004547011,-0.9201622947030594,0.09223614974911357,-0.3580801001757879
patch_density,0.09706871065558598,0.0779585025864844,-0.5527414975245857,1.2355969489351386
log1_TRI_q50,-0.10313275560167681,0.1663250088152664,-0.8456497526574728,-1.0205874451737285
elevation_q50,-0.6996651598780178,0.9733939665222825,0.6991085668693031,0.14176013402659182
