id,clust_5,LD1,LD2,LD3,LD4
307,1,-2.0613781091758234,-0.4153885213789058,0.808756652719387,-1.57571096628537
308,2,-1.4205763151383277,-0.48638194977641525,0.7839205746717239,-1.3763583463245463
309,2,-1.4553940655919817,0.33325828649459077,1.2875975888946753,-0.9594744845974456
395,1,-2.6458700275322635,0.29332633758709425,1.2199064352643387,-0.9240382268832954
396,1,-1.9373500554788226,0.09848401335495058,1.1230686030450057,-1.0261019213185845
397,1,-1.7630102272210482,0.2518103394870646,0.9373719513092564,-1.408915834393924
398,2,-0.3096697039024887,0.3195971292028267,0.9586605374488559,-0.6456024929268299
399,2,-1.3203947968117127,0.1826648739409495,1.1884647540142153,-1.5200815042436138
484,1,-1.9347899556475152,-0.1639061728932189,1.1441453334297722,-1.1197324875674217
485,1,-2.0159079713507397,0.19925636727031712,0.9998648550399198,-0.9097044709573501
486,1,-1.921109001087035,0.4976962062389088,0.8093899886882763,-0.9551724499675698
487,1,-1.9549633102152961,-0.13793631756164723,0.4967132893420111,-1.4809669752483663
488,1,-2.1555819111838863,0.7111905071321468,1.4631380968062713,-1.225569749626222
489,2,-1.516603122832821,0.4062443489985304,1.1821955403363031,-1.5106107954827854
490,2,-1.3461032123181726,0.6919734062179095,1.3434697093179502,-0.8735012901105899
491,2,-1.0467733732270312,-0.40320936115430744,0.5652192928514209,-2.161903429107136
573,1,-2.622464790838987,-0.10735342212108084,0.764712280457196,-1.620066254184397
574,1,-2.562690820365198,0.3208235087558836,0.8118597167712585,-1.205645692327042
575,1,-2.7582972867317683,0.21483649731360854,0.8077094744184354,-0.959588276183297
576,1,-2.7023369148072023,0.16808066951147632,0.5983478065587536,-1.0989818556112037
577,1,-2.5129076334197005,0.7166282787304775,1.1715065665377196,-1.0697040826294644
578,1,-2.5598336573970113,0.9116190064423915,1.130374458548985,-0.9909006483079741
579,2,-2.37564479552084,1.3882035472407668,1.5050652093842543,-0.7850032034104912
580,2,-1.3941129239355958,0.9783649419656789,1.4793421821575599,-0.5772424629306435
581,2,-1.4114586970917196,-0.16624111168456446,0.9569057027964517,-1.7388476987132635
582,2,-0.39622350926201233,-1.4858339037379056,1.21468875112723,-0.7376231060577045
583,2,-0.7789316615489915,-1.1364271858349717,0.4440124606462684,-0.40867276464722657
662,1,-2.4941694214891545,0.08505764275599786,1.003160759007629,-1.4255926233288014
663,1,-2.7980313911159125,0.11231459275679911,0.6164387435498961,-1.160836261814353
664,1,-2.8276347353524858,0.0912792003682602,0.6053117616682095,-0.8329792810019612
665,1,-2.741120972545351,0.4934356210775758,0.9870283824592506,-0.6848753696547777
666,1,-2.624757305542086,0.5488040772099281,1.1721142700423586,-0.8008959185341915
667,1,-2.1603419685234195,0.42541225088824514,1.1942825718029524,-0.7134680358303183
668,2,-0.7867178474165304,0.4337180390896978,1.1025183173678554,-0.20515527903741287
669,2,-0.6624103206827427,0.6563906031818592,1.5009162569515782,-0.0907131409088924
670,2,-0.9064404105000341,1.0263636268216607,1.811031569017345,0.05674862267770722
671,2,-0.3881159244087885,1.1887217428208003,1.7340769138368084,0.3326192085756091
672,2,-0.38134297512591003,0.7216819885261316,1.8395427636160167,-0.6656350247598846
673,2,-0.32408677261897706,-1.7087118235723608,0.9839239470040886,-1.5709968661115719
751,1,-2.589144507522664,-0.20225389664410726,0.654492839647751,-1.8375982509356328
752,1,-2.8192785235427995,0.1995968815152167,0.7043165028611479,-0.537077764428846
753,1,-2.774854161054863,0.29168497570993335,0.9003125646783849,-0.6745863066535832
754,1,-2.7349533260917087,0.28588663722308705,0.9905962979877905,-0.7457868038469151
755,1,-2.43077444062872,0.34201925922737914,1.0761725641638817,-0.7136054218101169
