env_vars,LD1,LD2,LD3,LD4,LD5
log_popdens,0.6239175741735721,-1.0888747567258714,0.4571368861209991,-0.5752907526630335,-1.0075510293307017
log_lstkdens,0.4691875549389716,0.06214308778704039,-1.72333447479632,0.6418162102167799,0.6472121180892675
sqrt_anthropic,0.7017687731811563,1.2246380912246533,0.9040214915023621,-1.019035939781006,0.23168923569930466
log_anthropic_delta,-0.2966801255612572,0.3121544498101841,-0.25214527354312266,0.17343121937269626,-1.0667461323822223
patch_density,0.16962870872741392,-0.1664352687144749,0.5848557644128475,1.2137493181275927,-0.009216678978794648
