prop.correct.class,clust_id
0.6944444444444444,1
0.7488636363636364,2
0.5923566878980892,3
0.7441176470588236,4
0.6755162241887905,5
0.5485436893203883,6
0.4192546583850932,7
0.8292682926829268,8
