id,clust_3,LD1,LD2
307,1,1.2864550585212622,0.6249383887452092
308,1,0.8805590342095425,0.40518187040492887
309,1,0.45562378830844735,1.1949267538667545
395,1,2.666865490365661,2.0485404688869737
396,1,2.040364170676092,1.6671083944568617
397,1,1.1265895822833591,1.1607237052253168
398,1,-0.4703668075923465,0.599826377857422
399,1,-0.3223086857853894,0.6841579363336319
484,1,2.0129720678054714,1.4707989528536525
485,1,1.779277591289606,1.413364528900742
486,1,1.3044683644775985,1.2202368430093733
487,1,1.6418531256722138,0.7484163029674632
488,1,1.1980243285048002,1.9063019071560954
489,1,0.716008861480555,1.3830283217724904
490,1,-0.22299020236580575,1.238859525045863
491,1,-0.13242610318032116,-0.03811682159014978
573,1,2.512789709708876,1.3696784864345057
574,1,2.4988175500714753,1.6933143511185518
575,1,2.8189470923573756,1.7028482002045195
576,1,2.7721205998006933,1.5246001105260925
577,1,2.396551776357117,2.2619282416550877
578,1,2.4091058999849397,2.3703358550477622
579,1,2.12748369187035,2.915056228563568
580,1,0.3804384672712312,1.7627353055902062
581,1,0.8097590344647883,0.8059629578239682
582,1,0.2730169988361922,-0.17597327799577267
583,1,0.20324043751922793,-0.6247569622370087
662,1,2.2717091371331812,1.588851125940796
663,1,2.8494224681830227,1.5026965931038256
664,1,2.74030003482159,1.3669782823423637
665,1,2.7548449983357037,2.0140123910092065
666,1,2.6095351476768003,2.1623040536753066
667,1,1.3348891288920752,1.4486784141063382
668,1,-0.47684078095545857,0.8737562256319957
669,1,-0.5433429850972283,1.1915933943687866
670,1,-0.004074088627417649,2.0358021544059035
671,1,-0.1603536562038847,2.176799796643084
672,1,0.0858080900701258,2.041135910068329
673,1,0.7208642455388947,-0.16831617934525434
751,1,1.8916393421458242,0.899876832417204
752,1,2.920350243581242,1.6205983067458398
753,1,2.8447646723305673,1.8199137368963338
754,1,2.3923825689247304,1.6385208825110946
755,1,1.5012376848590319,1.275228327560829
756,1,0.40701758871717314,0.898962249863065
757,1,-1.1813158014329668,0.8807874611611046
758,1,-1.1935036432072594,0.9812303632401391
759,1,-0.38186251696076207,1.8334143990421317
760,1,0.9740532623357097,2.506499674255333
761,1,1.1667779328248975,2.6365301911967043
762,1,0.5853053090864849,1.985585735404245
763,1,-0.5897977560996523,-0.9945636799647863
841,1,2.7642279613037313,1.4062859136853965
842,1,2.617178206931959,1.682423896415337
843,1,0.7376056247266926,0.7196561864417252
844,1,-0.13019595006393747,0.3951274024101815
845,1,-1.003249531940348,0.8883202607677856
846,1,-1.42167256703954,1.1512895160043317
847,1,-1.3439113200817745,1.0739579296559976
848,1,0.23257275636922703,2.140248100622988
849,1,0.8804138072444595,2.644766296777507
850,1,-0.09071184838438884,2.144684151641378
851,1,1.8287857240915344,2.358311347414633
852,1,-0.9813909386626122,-0.2867097404877998
929,1,0.37718218630399303,-0.15349492332300896
930,1,2.48413809734968,1.283322663953281
931,1,2.4470699809522656,1.2671395872573283
932,1,1.3960313157137174,0.6678007407867362
933,1,0.22201882021115893,0.9245873406930012
934,1,0.7203737589200846,1.5716408563562385
935,1,-1.0276559586978928,0.8618698610860366
936,1,0.6407127167280051,2.0331998093694015
937,1,1.7890287480843665,3.2117012474387847
938,1,0.739240689102368,2.8358094527747704
939,1,0.16185732272002512,1.79707356930647
