env_vars,LD1,LD2,LD3,LD4,LD5
log_popdens,0.6259558870658706,1.0832086631037228,-0.43791128170699056,0.607925561224295,-0.9949903905214569
log_lstkdens,0.5274598027815409,-0.09495721465094706,1.6705918793701433,-0.74040484559794,0.6198584674252239
sqrt_anthropic,0.6040325617632298,-1.218247241017141,-0.8523017523818861,1.0744262642610898,0.25661006393907715
log_anthropic_delta,-0.2714232552649493,-0.3144315964026149,0.2223094726743403,-0.18064756310797037,-1.0715522869472776
patch_density,0.1606603255361026,0.1666547801860691,-0.6583166993996873,-1.1762331346491604,-0.006257389355711046
