prop.correct.class,clust_id
0.7777777777777778,1
0.7488636363636364,2
0.33121019108280253,3
0.6676470588235294,4
0.7522123893805309,5
0.5024271844660194,6
0.19875776397515527,7
0.5670731707317073,8
