prop.correct.class,clust_id
0.7228260869565217,1
0.058823529411764705,2
0.06885245901639345,3
0,4
0.2411764705882353,5
0.6091370558375635,6
0.6033210332103321,7
0.13812154696132597,8
0.18067226890756302,9
0.6077348066298343,10
