id,clust_12,LD1,LD2,LD3,LD4,LD5,LD6
2920,5,2.1214720124136943,0.728094772769456,2.1586255311797715,-0.5917380633956366,-0.20030392145944845,0.5794258611058629
2921,5,3.5066176662955115,-0.419713402933548,3.6652606880084955,-0.18331330629475834,-0.6428790424297437,0.031495477443367864
2922,6,4.444686147106912,-0.7815068480153486,4.234283253271781,1.643423195223225,-1.7221143378064219,-0.06172343488890375
2923,6,3.603810830256051,0.887044563324593,3.3393701157114677,1.3092493049350198,-1.8486227729597788,-0.07202305616014759
2924,6,3.21261957913389,1.6779678873358823,2.068006590201571,2.4116811626362447,-2.2917418780233874,-0.7697183601916442
2980,2,-1.320653668443274,-2.7364139512607646,0.4322815837555927,0.7570418873626299,0.5281225425884581,-0.527558976335434
2981,2,-0.7032955451361034,-2.7041448766840404,0.5754419547208051,0.7194420117512409,1.0401666126688527,0.9063176350808406
2982,2,-0.41393951919079286,-2.604556555883602,0.610154219096485,0.35178929813049875,1.47577833020812,1.8418727787490425
2983,2,-0.09867451764808413,-1.5135013413602807,0.4512230855940579,1.0470991169061243,1.381192043525891,0.8405145436797191
2984,2,-0.3583342042017121,-1.0705337112562463,0.5198167070781877,0.5362437227283734,1.4860904030542315,0.7247750177335216
2985,2,-2.0201789780523964,-0.3792545009278755,0.5794773254782817,-0.45523468860921834,0.5548516508323219,-1.7414098362274868
2986,2,-1.9209957818550472,-0.41218689936308206,0.32639710300135905,-0.190847080741806,0.3133151905511188,-0.5892834395018953
2987,2,-0.5734111811342062,-0.955714093259686,0.761410572667664,0.6035790839066209,0.754468506649418,1.5108299175302158
2988,2,-0.721180079046539,-0.8947814797081872,0.884658093935786,0.3982661524652813,0.6564068642204882,1.3265103444392772
2989,2,-0.3971459363054883,-0.844684332071294,1.0927451898211453,0.6081031596867335,0.6616917744546552,1.88242549003314
2990,2,-0.4656127060437851,-0.6298951140200777,0.8893040030021032,-0.12232479443615529,0.4864412650853147,1.6581479821616878
2991,2,-0.07949895079582227,1.4527749129922134,0.1383637927149851,0.45896286444096424,0.019355211558601856,0.8374069462338362
2992,5,0.7923765326924032,0.7940282665638727,0.8975735523521208,-0.35839424153800503,0.38398292954881874,0.7937392675055064
2993,2,1.2354245089551121,-0.133312990136361,0.8355823037934828,-1.6921298144853827,0.6672636049217342,-0.3246736900881648
2994,5,1.5976072842148246,-0.5453031314617777,1.4626707741630653,-2.114438658320135,0.8598520556033593,0.008066590144377161
2995,5,1.618680350223198,-0.9638052840794076,1.0613887616265258,-2.000823451433269,0.9425625849314113,-0.4589020552808214
2996,5,1.9371154417219763,-0.7732389176981418,0.22817626001593858,-1.478765517731145,0.7552964641197922,-0.53967586643245
2997,5,2.4714637777002517,0.04449028041740832,-0.2800604365249404,-0.9776380114811454,0.9539393400714546,0.15158847628897637
2998,5,2.5252542012335564,-0.4111029945200399,-0.514586345469096,-0.6432578093530626,1.1696005719111735,0.05213649420245564
2999,5,2.271652175880781,-1.3299480611456527,0.09355686486888014,-0.5901520673041267,1.3323548493442783,-0.36798876898319044
3000,5,2.3287010861116606,-1.493022375974822,0.8499803781313391,-1.0372296905049156,1.3842691051785723,-0.1670268676193277
3001,5,2.5735507379838256,-1.4330182313623818,1.6075873851777094,-1.5225123190628669,1.1313407199357977,0.055351421641179316
3002,5,2.2672416157940725,-0.5545870759329918,1.0278038494540194,-0.5014682467947896,0.8370299202756468,0.5774770783457183
3003,5,2.827342835025587,-0.23546241636320764,1.8449142172494453,-0.4400332333255575,0.6641692235910966,-0.2020298733879827
3004,5,3.1997207448083493,-0.5370135347858117,2.690333848707616,-0.2003778581748556,0.7538946953889247,-0.6142824520135991
3005,5,3.202339322313689,-0.41211786190350497,2.8638994162355775,-0.10698124144978305,0.6091698252774826,-0.5696249726566339
3006,5,2.245351101583956,0.9795133396358552,2.2568230932378643,-0.859862432844981,0.26222557702064075,0.272409164642118
3007,5,2.1537596884213417,1.8212515446412227,2.4279444716902066,-0.8418838925011387,-0.5778338123614266,1.208129691444592
3008,5,2.2204459002176606,1.9112750236690963,2.3430954274988953,-1.14754693178107,-0.4889763942136474,1.4473890951103314
3009,5,2.554190915131519,1.5233994883098396,2.2971672327482313,-0.38389770533290957,-0.7443321204593102,1.215481703384695
3010,6,2.6242059683082024,0.4104248311302626,2.5446544757673157,-0.33347875776153624,-0.10052824996450951,0.6741169880659921
3011,6,3.154785916229497,0.8694518074285696,2.2800552845427786,2.120547679551662,-1.8210548342430317,0.1260241699429212
3012,6,3.066852420483154,2.4918515956171294,2.2739179002164662,1.0038461067451463,-1.9853743157294883,0.47792856516918214
3061,2,-1.4059718445496723,-2.4778311196518197,1.2661097492953066,0.14964988510373317,1.2062348718253568,-0.983033083402503
3062,2,-0.7928213750573734,-2.649724521179367,1.2299293682571715,0.8011064557838394,1.3485955412467154,0.20097261336943967
3068,2,-1.0810186536419577,-2.422755746298083,0.6926877637559178,0.48344113072761485,0.9440278343589265,0.658109288417407
3069,2,-0.8570735153364284,-2.695289191861906,0.6412577165433169,1.0251553072600155,0.8385683260652413,0.5607897423347274
3070,2,-1.1163009099877026,-2.3823949641837405,0.7914565406971279,0.66319410395483,0.7871330034632688,0.535357526002126
3071,7,-1.031783195988047,-2.2898788271269424,0.8398005156402721,0.5939215901536421,0.8277391292545647,0.7676496636925322
3072,7,-0.6372225583047132,-1.1140080576502842,0.7229210710884799,1.1415028532257099,1.1922822595358906,0.5080885464375103
3073,2,-1.680857392548734,-0.5612812205765649,0.6838306993321295,0.43014743046477855,0.8128824386206137,-0.9574677026267013
3074,7,-2.322288790914334,-0.33249699408895844,0.6028852386257042,-0.055812815329303045,0.2734590834779725,-1.950826539366173
3075,7,-1.924664948376763,-0.6135123798538578,0.2443554829916932,0.2244629444352639,0.68878454764078,-0.11278019714900867
3076,7,-1.515705639442506,-1.0155376066765176,0.7509190954208914,0.6378398092779067,0.2544748227210877,-0.2860070885267849
3077,7,-1.548149334571644,-1.1640539825954732,0.5974442435497754,0.7947016309056987,0.4394380973833919,-0.3043494233097176
3078,2,-0.8820520726883465,-0.6845325348606601,0.9954893066597952,0.6449708762997969,0.6773884937167972,-0.19945946906540066
3079,2,0.21485968001428463,0.4538011268909594,1.102080749100355,0.2468106057024112,1.2335563720890708,-0.2552809056382871
3080,2,0.9182919413433375,0.8738227525272854,0.8424606558312064,0.36898074759319743,1.2073219181502628,0.2696749834959425
3081,5,1.0460905595085055,0.7709312251544935,0.9480116267600169,-0.398260171822586,1.306000893964042,1.168828818721277
3082,2,1.3170901267646724,0.44233911659122027,0.8628677580295264,-0.8880029362655344,0.9338924151844696,0.5790681667797672
3083,5,1.947286853991169,-0.7771210540443501,1.3463380973509693,-1.9892610598691323,1.0335280957642383,0.3542996426043492
3084,5,2.216402544783633,-0.9960541198007851,1.2546915745042881,-1.958077910695729,0.8367558341423073,0.16821881468723693
3085,5,2.503739166238914,-0.3983990885743434,-0.325255125972947,-1.4378815302213679,0.9196963906299199,-0.21534104226845763
3086,5,2.722639492764677,0.07085703180644003,0.008463164812463064,-0.5938411961642939,0.39470840184904105,-0.05121176213052267
3087,5,2.6289728776773496,-0.028088490884946693,-0.08394875273724017,-0.30232659888768965,0.6274787512438854,0.038367294814310476
3088,5,2.3196279909222377,-0.3344767989255942,-0.1597645913998734,-0.7968656745069279,0.9220736244294507,-0.12225931688461658
3089,5,2.397270581738169,-1.187377454549566,0.9977522653274753,-0.8947768552843799,1.571646054730503,-0.473689819308735
3090,5,2.5799160608707545,-0.895120754398368,1.5672532216957826,-1.0568014954688216,1.5112395678156185,-0.9487236518088845
3091,5,2.6542408948951755,-0.5978194680090243,1.8090287386612625,-0.596090625575181,0.7717096444493041,-0.275658842253301
3092,5,2.890813379239752,0.07083705164679104,1.440672674443665,-0.17215709858158704,0.5142909962591418,-0.04840066223787212
3093,5,3.2116827044940948,-0.26753875498568824,1.5998696767530587,0.46158409068820216,0.3279765435216472,-0.8777473635842338
3094,5,3.134020482526298,-0.3893163683374891,2.5193822668175385,-0.40724160458909353,0.6733242999054269,-0.6546843155746931
