env_vars,LD1,LD2,LD3
log_popdens,0.3048112022525033,1.1230337462266173,0.35921591388364715
sqrt_anthropic,-1.1337143107872771,-0.3673346999000923,0.5744048515303393
log_anthropic_delta,0.6131391540987097,-0.21534661005230454,0.2860976304703958
patch_density,-0.02617562615775624,0.001790222827673161,-1.1023822789900646
