env_vars,LD1,LD2,LD3,LD4
mean_prec,0.29142220224500087,1.3177454427039854,-0.26760574809315896,-0.24367109862854575
mean_temp,-0.7936351833726123,0.29713464383393706,0.04782389019536168,1.0312013417152746
mean_prec_ds,0.9716295400292136,0.579480333635259,-0.7283038623714678,0.5892715782015475
mean_peak_ds,-0.2684528800869636,-0.15056899792748035,-1.0322994842538606,-0.6622211194202068
