env_vars,LD1,LD2,LD3,LD4,LD5,LD6
log_popdens,-0.4721506300254595,1.1575483490292549,-1.1343575161928627,0.5547489795065216,-0.476587640363635,0.4823566806471651
log_lstkdens,0.7181432639683573,0.2735813574934427,0.60731668286622,-0.39380559488709466,0.6853797425898123,-1.7179900850861023
sqrt_anthropic,0.8647546513394659,-0.2211680272322399,0.0759343173613905,0.4434262503743652,0.57619126357799,1.5744913327825487
mean_temp,-0.8165452280068294,0.626640643680312,0.596521617630439,1.141225371146193,0.2620171407150424,0.42401465508429986
mean_prec_ds,0.4463099712547835,0.4451070786362043,0.7746898642047871,0.13835780180394525,-0.8713723206491997,0.28043313935984876
mean_peak_ds,-0.19587097301683848,0.4949808838335938,0.14225259421360412,-1.0414090486777714,0.23366824021058402,0.4879746865511752
