"id","RDA1","RDA2","RDA3","RDA4","PC1","PC2"
"307",-0.173641179920551,-0.0845942632913388,0.460450383005792,-2.54191071947052,0.0769321207439907,0.0898019767620747
"308",-0.166743184593748,-0.170055277003426,-1.12336868014359,0.704164948704058,-0.00599072451802435,0.0795851187271564
"309",-0.355827474292085,0.136091763134515,-1.62884272029135,0.012263184796578,-0.146115731133649,0.059133693870031
"395",0.997477616353162,-1.51034622015833,-0.372293360186322,-15.7944476824474,1.29549976657762,0.522797936687525
"396",0.329093251165095,-0.365657416966576,6.47370655727379,-12.7518692940978,0.700456670199147,0.253879222211545
"397",-0.0198152322322819,-0.118013804320128,0.617193440568825,0.234083707223467,0.178440819258969,0.0468627672235715
"398",-0.187122896543145,0.0878919674362988,-1.04705240557412,2.91336635991747,-0.181989970045145,0.0157983597496009
"399",-0.271464129096736,0.187395632807406,0.0115720800760031,-0.117727749347688,-0.192320952975265,0.0736372986956982
"484",1.01453124287959,-1.46514243712759,-0.75498220731467,-15.1355411468423,1.19427121545136,0.508969984674709
"485",0.00798994450333895,-0.0500126924220604,2.09417709384783,-2.66200537058389,0.308885406727698,0.0243214336795268
"486",0.000173814878301819,-0.108782595297984,0.0716405180055169,-0.0799070401427083,0.213533027494324,0.0121268057901366
"487",-0.186380239317462,0.380158212767139,-1.32558962219679,3.01295241731662,0.0290890974880762,-0.291474028459196
"488",-0.0373726144029101,0.802617798140713,1.28170858295362,-2.2628011177777,0.195237896558351,-0.308598648785681
"489",0.0132528122503283,0.238316029725664,-0.913984607343956,-0.26583444500727,0.15002894030481,-0.0961367639134808
"490",-0.249387490607509,0.273353581243955,-2.24812973345691,1.8972658045591,-0.166980631175892,0.000213711449909322
"491",-0.0885387983013268,-0.444296412200071,-0.409783797574541,0.0673094925781602,-0.0637334295486659,0.225121441571019
"573",0.514464928340745,0.0147197584574791,0.903576943319934,-6.47152229125717,0.756597909207314,-0.167425782287174
"574",0.286407045805158,0.454767992840529,4.33518357063712,-6.19352174689631,0.611050480225299,-0.270230512464501
"575",0.351164756894122,2.0979684299242,5.41178466285498,-11.8650767815949,0.668625706047253,-0.984191461791853
"576",-0.050377440645852,0.783238071588028,3.07395772285294,-6.12650986216918,0.376431861380399,-0.357568606842273
"577",0.0339347478765193,0.802619712495003,1.04194126169032,-1.42159299632268,0.384888174172531,-0.417344588626441
"578",0.398793837788512,0.334115923225711,1.15478145763752,-3.40163785744222,0.685520053544049,-0.272496583658827
"579",-0.309567171651847,0.965839204321253,-2.06501102607247,1.79086135567171,0.103504834869795,-0.45153291166423
"580",-0.370833173144398,0.919058820025732,-2.04894366620159,2.67560739583766,-0.19576026541191,-0.331026304987277
"581",-0.0910841781966007,0.244802365925757,0.563122416120639,-0.184718632777105,0.0628129069044395,-0.0664349746990353
"582",-0.185110404601291,0.503510067627996,-0.136163339520751,-0.0175439236348396,-0.136295366004983,-0.113168421618355
"583",-0.366763601116022,0.00987082409595423,-3.24547737362625,1.07651478331287,-0.293696904413912,0.100737873400462
"662",0.652894787729274,-0.184022656106676,0.215999637844508,-6.9664885817329,0.84932741909535,-0.0920602449261389
"663",0.492567832196602,-0.396619287214346,0.916414265717887,-3.02695929515752,0.774084495785896,-0.0427114955867591
"664",-0.0685614008303185,-0.086457730342952,-0.453859748658599,-1.63354669910324,0.335084371719009,-0.040124639362212
"665",0.483598610715693,-0.455914243237944,0.945935509905108,-11.6418002728466,0.873512840688379,0.174534276710184
"666",0.368324479550958,1.00008674084437,4.08892529999339,-8.11844077002008,0.695507913480177,-0.503424011992421
"667",0.0724209359846977,0.271088387371152,3.19938232634666,-3.99544081998615,0.310842481545252,-0.0614069617267709
"668",0.0415487704920131,1.05713160507837,-0.15176677836045,2.44078276404577,-0.0463588063133644,-0.403387159015706
"669",0.17623360511239,1.23586007449425,-2.06959033937002,5.7100364038319,0.0112622278705572,-0.577190741311854
"670",-0.0962810113628401,0.925505186748881,1.81245935579312,-0.498160682852817,0.0223239407374363,-0.218648397252355
"671",-0.418645295780569,0.900178837839382,-0.364872690728277,2.84131372701536,-0.250063691163609,-0.195911738084489
"672",-0.321490908879366,1.28091767329808,-0.867034377116432,2.09987275700938,-0.179890254109334,-0.433115910667583
"673",0.0293181363238324,-0.287120103367593,0.342928600078297,-1.47676027069075,0.112848177500903,0.158572736009845
"751",0.0666183843738499,0.19771634604385,2.59389960021895,-2.82907999525678,0.326257260817588,-0.103113368938803
"752",0.475771709722831,2.1551474217735,5.64114502246688,-12.19715120893,0.755155721871889,-1.07190301032426
"753",0.389256848686732,2.79966023765369,7.00599943839296,-11.3619317282936,0.665028675594469,-1.34096934239595
"754",0.692298263185537,-1.10265790942047,2.0972152422901,-11.6514755157524,0.988724554387216,0.405411181250794
"755",-0.138506014532414,0.932378251205866,2.66095668774372,-2.73003223863811,0.12824885577005,-0.333616297030103
"756",0.000296818680241551,1.08222385499798,1.29696883125638,-0.132135200860944,0.0489966546380453,-0.42050761600849
"757",0.32691724681619,0.502401598326055,-1.50681059785694,2.4244617781122,0.0977674251243484,-0.155367011199201
"758",0.263074856004325,0.816649500495228,-1.14676779690772,2.86836327466577,0.0403796773073963,-0.298441020067056
"759",-0.414910810741063,1.33098586329608,-2.53942543495665,0.400517362394608,-0.300404075566733,-0.352917642358701
"760",-0.490609611240296,1.21593504908918,-3.07781905377287,3.02366486408044,-0.192916873546334,-0.443954623340462
"761",-0.333843421222105,0.966040591536331,-1.58090616096542,4.31793429308897,-0.0503176209279528,-0.404587879900885
"762",-0.230843328733938,0.825493770103913,2.90122319062919,-2.45767868413716,0.0157122935175362,-0.186850810233235
"763",0.0939701443517877,0.0606490693489343,0.547622957539212,-1.16411994269346,-0.0495157019671665,0.0245988487227309
"841",0.421984159648684,0.617214301449488,4.74286826037767,-9.52056019823139,0.737405748153052,-0.356756259023071
"842",0.33234050178765,1.62874521534835,6.71518174279663,-11.1718598947183,0.651098798721452,-0.7338104549539
"843",0.46582086610969,1.5373313952314,0.640105249446193,3.56438541907151,0.330613445457277,-0.865643811274806
"844",-0.0368315353994593,1.77701368845905,2.84958232827115,-0.823000734165158,-0.08172241859765,-0.68781177086691
"845",0.186962163835824,0.455635444302368,2.04707918074015,-4.37341845750707,0.107413643582923,0.060965561016506
"846",0.333097609655356,0.330731968801534,1.99791347835626,-1.29169675586833,0.154910227535703,0.0865342402952083
"847",0.209924023192705,0.102454619564847,2.8982147768728,-4.96181243309546,0.12279529650682,0.244048640393556
"848",-0.506078987659998,1.3584633962908,-3.10927107967951,4.17389845562503,-0.320243579937184,-0.46027320595156
"849",-0.470829382810819,1.12217318694235,-3.45794002173192,7.67484985570039,-0.221624310686523,-0.473421320374169
"850",-0.447493477856134,0.976636546692506,-3.21157536255015,5.65591502140918,-0.310851139041966,-0.33962623227638
"851",-0.463341392343216,1.57745133870594,1.42308634752686,-0.248654179504925,-0.0597793922869986,-0.62903899961762
"852",-0.268587865694794,0.988868634222121,3.28319244348704,-1.5400525527208,-0.322311149646042,-0.20850662420434
"929",-0.0805787604767266,0.351321898068921,2.5736828384306,-2.9697443316542,-0.00493194482119479,-0.0214042189747725
"930",0.736444633981539,-0.532020136382022,-0.216903423074978,-5.3096408232922,0.909991294957418,-4.54768831156642e-05
"931",0.393297425560059,0.360810814642876,3.53416989611888,-8.03597326756189,0.67256187786802,-0.213174239436866
"932",0.0875974639925823,1.01615162164388,1.16183344137723,-1.19180580318197,0.210660824171045,-0.488340784567843
"933",-0.207037345261087,0.538217545384206,1.62904210860523,-5.54818068486603,-0.032461444944654,0.0234892081017842
"934",-0.114755282444033,0.619939632438198,-0.951163324010302,-0.418787874322302,0.0588829858966397,-0.162395399881263
"935",0.0678492379527522,1.03343005016455,-0.132315929839446,-0.887740794302569,-0.05072701507899,-0.255907741425294
"936",-0.315538682394067,1.52375461635499,-0.694613666720083,0.045219173878098,-0.109457204628858,-0.520678409638238
"937",-0.438987321419992,1.60336533783279,-2.23654458163878,5.35353012709378,-0.0654780733435277,-0.673733303262766
"938",-0.481370271387991,1.10591701545706,-4.1143510729848,6.89472481688341,-0.228377673596202,-0.419232196078211
"939",-0.280109833607879,1.16528700437609,-2.11957336141817,3.26507413675255,-0.170675861805776,-0.447045414435841
"940",-0.195000965439429,0.815464635560454,1.60203760694753,-2.95864697092977,0.108104793342245,-0.252212480652062
"941",-0.117346991789691,1.18504024382499,2.19736075653269,-1.89836869354754,-0.203428325013462,-0.404832618966096
"1020",0.469271830456743,1.45153592152808,-0.0730939392545259,2.34381005901807,0.242874021257774,-0.759557444606993
"1021",0.2547992878996,0.772967564241987,3.26149349223273,-5.89959590688877,0.231882458497549,-0.185690156792731
"1022",-0.0104507787939296,0.422294108775411,1.82687091944151,-5.31888657302932,0.148070299078001,-0.00855504499088807
"1023",0.229543031610466,0.77744947035956,4.29732492941009,-7.25647981664269,0.399237998820837,-0.222670583366083
"1024",-0.305497356962089,1.00842529981965,-1.32409016350507,2.63794720689972,0.0996264523278876,-0.463223607860055
"1025",-0.396242399680397,1.12839893262081,-1.35455090221,3.6237391706614,-0.0831595676756956,-0.408601235153753
"1026",-0.512217782257266,1.18787818854974,-2.55553578401859,5.34297469466278,-0.178210120400747,-0.412466838318458
"1027",-0.433644091825049,0.799147465681688,-3.91129241626658,5.1498202694544,-0.259621888836789,-0.206225339343436
"1028",-0.235793843001114,0.692562791030187,0.5791917739026,-6.22322485547404,0.0323869116342504,-0.101829946877028
"1029",0.351232033571191,0.456739763883431,0.101453219780842,-1.18328082388809,0.330152074223584,-0.236579102138686
"1030",0.342324313842633,-0.300016787016847,1.23909295809622,-1.92970899067589,0.114615307949133,0.141276111228006
"1109",-0.191731657150103,-0.219498685911443,1.26549699394823,-2.54047274194151,-0.0163298222052039,0.258878275634201
"1110",0.292794488409954,0.211224103984509,-0.506664566406084,0.166593714361059,0.266680118983414,-0.120674129186023
"1111",0.246030277810178,0.232729558886669,-1.79380750907275,3.19860085012973,0.150793055458056,-0.128339972960918
"1112",0.182186516861657,0.632195074537094,-2.01759827492266,3.9057821728195,-0.0423475441353674,-0.220337662778307
"1113",-0.0620705885095596,0.920943766772416,-0.534320761907551,2.20008564198032,-0.190074971897582,-0.212198502313269
"1114",-0.0655764771801708,0.199793543634212,-2.25780052876024,0.348805481490779,-0.118014185581414,0.109578712209652
"1115",0.245964521435653,0.630144384377334,0.57822820746315,-1.26796149291209,0.112510489234925,-0.0723894002585257
"1116",-0.182901910205605,0.428659435691217,-0.74496470198746,-1.17805409616433,-0.14957313821484,0.0640102820900496
"1117",-0.230397166755523,0.0225862374720734,0.258472472836855,-2.81873348817064,-0.189601888797329,0.176240564889446
"1118",0.17955438872126,-0.0273444135825877,0.47096561259353,-1.24060213753087,0.046521259771421,0.0676035390219498
"1198",-0.493080669638049,-0.162100357821834,-1.23660644171929,-1.74519552059143,-0.309916047288979,0.281365053421046
"1199",0.113359090012782,0.272514649869125,1.21260553527627,-2.34785300433537,0.265808956400742,-0.125982348315358
"1200",0.117037549703281,0.0115895487586004,1.85932359500889,-3.39309523914621,0.212412852181096,0.100100882751709
"1201",0.22176569590182,0.853197227642615,-1.49569391115351,3.81198090668886,0.05094416592047,-0.429969980264782
"1202",0.30471954762993,1.0470970620924,-2.72064271534427,3.99809954296292,0.0623130253009492,-0.480076858745318
"1203",0.341563318289889,0.453909890494476,-2.70930220088627,3.6729284957893,0.128446244321648,-0.17745893263081
"1204",-0.0841472737998056,0.74145269231761,2.53983232959235,-3.42212231314954,-0.115808382701925,-0.00810677492571203
"1205",0.229877360749696,0.647364082886068,0.661166328747861,-0.690841676365797,0.110673883790771,-0.216981927153285
"1211",0.011096343901225,0.045299554411739,0.915872724229332,0.383055712427621,0.0373072916750914,-0.10458693814894
"1212",-0.0722554360466979,0.234609269598887,0.450456415353982,0.0150776869380284,-0.0340652856987726,-0.197087756722678
"1213",-0.14400384355991,0.534697284259002,0.90908976754973,-0.614695082745032,-0.0324480375448869,-0.314560592488071
"1214",-0.2523025395266,0.114756259314028,-0.556147975964679,0.492140234415886,0.17164725095896,-0.153025669989717
"1290",0.265538751420157,0.51349009647645,-2.15318069086173,3.5858144430761,0.180534264394321,-0.312686276930191
"1291",0.0675206020418102,0.850024817106317,1.62324236842907,-1.47810319588696,0.0434621009181704,-0.252129587822554
"1292",0.231225463265751,0.744437193951086,-0.074710697746947,-0.58057247508606,0.0257380419722917,-0.165306879084459
"1293",0.0780956754673899,0.288725406484124,0.413370869669442,-1.84901204095451,-0.055562416339368,0.179217839280497
"1294",-0.13397597607634,0.0629957722837092,0.62649792000465,-0.139268433988946,-0.169169249798715,0.122090803040093
"1298",0.0163937283662585,-0.474619955422566,0.196996628132231,-0.88914199319275,0.0539939554537588,0.268750612547025
"1299",0.301600540628653,0.41559246340261,2.47434882084363,-2.37746126358791,0.238410473648479,-0.252833292885389
"1300",-0.0951643967768268,0.255139394500118,0.749656446437507,0.000461947186684664,-0.0844133046405705,-0.299414225991428
"1301",-0.0816800439235794,0.334039703753569,0.389420797315905,-1.17799646734173,-0.0621436703178874,-0.18800794009407
"1302",-0.176065080421724,0.308951818763732,0.752309933270763,-1.01563001219648,0.0687690226415467,-0.160027292698054
"1320",0.366565031503615,-0.0856715116789186,1.23862827393454,-2.82222717419987,0.335466321568398,-0.00178103134305178
"1321",1.05096953059869,0.187283526859346,-6.83877994898206,3.67728546580727,0.618023627362934,-0.538909280670849
"1322",0.732566852830555,1.7531769691498,-5.8303636788197,11.1169701228335,0.265400194808956,-1.27351621467232
"1323",0.393262464155964,1.54843180713931,2.16216329260013,-1.83120359583706,0.222028614028947,-0.887207148141514
"1380",0.08794282250491,0.830452731888271,1.00302962281283,-0.566677210003723,0.0971169326776242,-0.324589529645501
"1381",0.224398834158038,0.161413721702507,0.376953723758675,-1.4880457776189,0.0509554837892122,0.123501016184874
"1382",0.229923206352228,0.348386612845291,1.37621961753542,-1.77029286105921,0.122740202598447,-0.0117829676895247
"1383",0.117426092011231,-0.175735112406457,0.1347538697048,-0.959187731675887,-0.0149401163098668,0.204637156440054
"1386",0.155283221846402,0.0462148564311097,0.763993457119476,-0.706806902771557,0.114262159806081,-0.0760847983598697
"1387",0.0878792469702632,0.332021673657627,0.641387785595893,-2.77283964001527,0.099847055315602,-0.201434556842928
"1388",0.0284973222079227,0.24547605284067,0.480764327382219,-0.0193364402489144,0.0815144493124639,-0.225849365483756
"1389",0.186783708403893,0.41497333758255,1.32111072812989,-1.53539595144023,0.18478638764334,-0.274365848807272
"1390",0.0507006821262079,0.190886740831893,2.7499209739752,-5.13151962688066,0.299299978234051,-0.065217305634594
"1403",-0.467733788871493,0.502963279563811,0.466702974056962,-0.717807287462864,-0.101280618634093,-0.211061775343345
"1404",-0.313451443609896,0.230073421997447,0.805893113032494,-1.42976137696513,-0.230874765315885,0.0135930149554536
"1406",-0.365561774830972,0.205609138437863,-1.11417278846954,2.25457779134996,0.0642465185140798,-0.252287146707852
"1407",-0.12498506830803,-0.121762307544739,-0.685591397744549,1.24758815986331,0.0675666859497284,-0.0472666967273892
"1408",0.214870738692994,-0.0378859576933692,2.28346238938076,-5.84091210574836,0.234939523796181,0.0839670248455308
"1409",0.632724377255444,-1.00589910413753,0.839146662854976,-8.72565312745886,0.52859607981327,0.328944870785447
"1410",0.93258369858243,-0.675271005723862,-2.6339627844433,-5.5419036262262,0.663139396894069,-0.04614947987915
"1411",0.688740698223056,0.504920244603598,0.1738858235557,-5.41978207980792,0.432329038494431,-0.463111016595776
"1412",0.68747930965439,-0.940185134811213,0.317909225461649,-7.75524118392778,0.563498572701044,0.231622571807076
"1469",0.101491658363645,0.0681630808340626,-0.80295591394257,2.31221371312805,0.036101157151381,-0.00730994828035922
"1470",-0.186500504258287,0.0681038270410934,-0.520573131194665,-0.525178696636942,-0.104186223946765,0.118599686711668
"1471",0.32932113607802,1.14206887762541,-2.14538788218781,4.99488978167277,0.151773137193649,-0.605880070918446
"1472",0.267177998159555,-0.45780116112345,0.0821999837788679,-0.58612654530886,0.161969691954966,0.212454986571129
"1473",0.197741734979524,0.158262044501303,-0.925320765971217,1.66398006789855,0.0288519027440338,-0.0937954154930513
"1474",-0.0618293504784062,0.345472924622907,0.167580251766777,-1.37651081896763,-0.0447028726309806,-0.0777134794370466
"1475",-0.124485065689386,0.0970005753073382,-0.859932217036371,1.84327450878056,-0.0760432056545133,-0.172874384768665
"1476",-0.136071666961409,-0.0896784344271193,-0.736346141071022,1.08151260473883,-0.0542225555397685,-0.0186513977779239
"1477",-0.0491722253873344,0.433941374814438,0.537608525680961,-0.672161831510434,-0.0364972413434499,-0.224784750496996
"1478",-0.0305122542699501,0.11081843679473,0.201704783354361,0.41442279450926,-0.0190931641890597,-0.0993074244699407
