"id","RDA1","RDA2","RDA3","RDA4","PC1","PC2"
"307",-0.149498819382486,0.183490170929158,-2.02268981840968,3.68300014442556,-0.172167184495993,0.383901407275929
"308",0.24125018317871,0.151388024478818,-0.454477584767972,2.4763704872293,0.0404164663999559,-0.0185720860244628
"309",0.243463535408426,0.0843698849646639,-1.03577899386428,3.72247139716221,0.067802033903948,0.021336191433636
"395",-1.59564218363553,-0.54343453533965,-0.263067121509444,0.785503564003992,-1.13616097224571,0.192836831526837
"396",-0.906805024667479,-0.476187044686038,-1.40962001299002,2.45162009462868,-0.693463359632608,0.336503949181472
"397",-0.249357656787151,-0.0726261388109122,-1.02871748456718,3.10858124247483,-0.236571160054444,0.220785918788344
"398",0.131295585822374,0.0888336364776139,0.667038468841699,2.28979757071464,0.0314988347956236,-0.178507882467951
"399",-0.0239961450211948,-0.0915429828091417,-0.0340907058903495,2.50841492813724,-0.110302202165296,-0.071522049358545
"484",-1.1437348008697,1.29693356693828,-1.81706401084873,6.59231126893922,-0.599892941390202,0.958433023764387
"485",-0.588848164443597,-0.385203378130232,-1.13635625524715,-1.30677244256909,-0.455862265962331,0.207512131402828
"486",-0.202511563705816,-0.440265590972935,-1.26784744899676,2.05105010044285,-0.218225488476336,0.0836751561967747
"487",-0.204422009410022,0.220977672309549,1.25043068870477,1.64446583316751,-0.123514582544171,-0.105517280105361
"488",-0.308762653026801,0.414818483407034,-0.936354381380737,2.81678029313267,-0.17808150653672,0.319799389100514
"489",0.100425052752592,-0.11954468776655,0.350736851194868,1.43141580573821,-0.0156064253837197,-0.190332754023969
"490",0.31222516429819,0.460767777673488,0.135446670301318,-0.949169668294546,0.214301895790289,-0.108593275813585
"491",0.184706344054123,-0.157973291687042,0.621512188487007,0.946407064602981,0.0456167461134661,-0.253768175982938
"573",-0.679748450085433,-0.157485698517952,-2.35238117897436,-0.93290089547123,-0.49413370816233,0.484583297907466
"574",-0.521739863942634,-0.772567586643942,-3.22687206977124,-1.1258765304802,-0.468269310898436,0.367575189541661
"575",-1.57402061124332,-0.916940862758651,-1.20831235217592,1.26510962496465,-1.1012538496293,0.218471160430243
"576",-1.59083278791403,-0.629907578916405,-0.483503182805776,0.896980356398367,-1.08739130880397,0.163281133383241
"577",-0.247722490715783,0.583991371942101,-0.557045106107512,-0.255800904534791,-0.14218989413913,0.253007760909387
"578",-0.534133501005391,0.619454476295161,-1.54316616029316,-2.17015502386691,-0.273234001535677,0.482504375442436
"579",0.328553118417559,1.11840588102372,-1.88284364776584,1.13821114811936,0.304989010684231,0.383410669632797
"580",0.386078528517508,0.976355477610202,-1.43513850459257,0.863514699901559,0.318137774830998,0.23501405687272
"581",0.140667231759333,0.163039603123138,-1.86351569664625,-0.415101724450573,0.0589468187532407,0.239922276192825
"582",0.335811790632843,-0.295636278585043,-1.24194140718312,1.12973050416427,0.209529464498671,-0.0091409611068542
"583",0.492351735431083,0.000548070958057781,-0.803714487030995,-2.14744010573606,0.337626331820784,-0.0822015847370308
"662",-0.441019326080417,-0.122068867115467,-2.59923689130578,2.65812100528611,-0.36518458325127,0.541395706991471
"663",-0.988385209743358,-1.02407100928656,-3.52687696621216,3.54149803007311,-0.7956830343102,0.499824743330536
"664",-1.47251854693003,-0.916654073821194,-2.75397036307191,3.45371663227846,-1.04907106201816,0.46460751924756
"665",-1.57592708419753,-0.883550312729677,-1.12359485766948,1.22217478660927,-1.14321674297066,0.221899212296391
"666",-0.863802868540929,0.656275417158318,-7.30668711883353,13.50824128158,-0.457820594793865,1.60580558185584
"667",-0.471413609064864,0.669471119944959,-4.79488908740445,-4.40117725586406,-0.201193375672805,0.977253489694888
"668",0.125616154619577,0.650676738682679,-1.32831469527013,2.29828917923068,0.13041204904714,0.311797364521964
"669",0.189716875756733,0.833208034104542,-1.29121659310487,2.03422082156481,0.191396477859947,0.332686234307853
"670",0.208406422362616,1.06929520830555,-2.2957698350166,-1.48772639036716,0.264379774038944,0.499784528432883
"671",0.363947868395164,0.853707783492921,-0.843963354327788,0.343259284055215,0.379287317732967,0.167737339268075
"672",0.324401906464135,0.646841216443129,-0.543252514504998,-2.23002027203973,0.319919044134511,0.0706409693401718
"673",0.358895016303044,-0.0796627110091028,-1.04403274133007,0.612721658209926,0.268782124009458,-0.00145563640438371
"751",-0.239577214578176,0.172414511079905,-3.01893670514744,4.63516485720659,-0.192752969746461,0.58313276028427
"752",-1.56322904251142,-1.10127385478601,-1.67382780108726,1.50153422130101,-1.18808909441252,0.253497312399414
"753",-1.56334195917096,-1.09950309109412,-1.66943107077384,1.49928376709576,-1.17020297992276,0.259426951734774
"754",-1.22195540890313,-1.13559470416254,-3.46319602027382,4.84504874005275,-0.957070130759435,0.491355633509313
"755",-0.259941303503566,0.331080694075384,-3.0592763663824,1.45434708917935,-0.200475890375864,0.603478618069174
"756",0.0327595499503332,0.817770590536852,-3.93665310152373,1.07906008688509,0.0735405046209519,0.754959477515533
"757",0.31285016765897,0.83882061844421,-1.64504559126348,-1.29272992316239,0.25550895129053,0.303047114019515
