"RDA1","RDA2","RDA3","RDA4","PC1","PC2","PC3","PC4","PC5","PC6"
1.51033349983418,0.306744201770699,0.00983212485420491,0.00118769853126154,2.20989823223574,0.849722012382997,0.738636820912472,0.266196354746886,0.0957024361188678,0.0117466186126907
0.251722249972363,0.0511240336284498,0.00163868747570082,0.000197949755210256,0.36831637203929,0.141620335397166,0.123106136818745,0.0443660591244809,0.0159504060198113,0.00195776976878178
0.251722249972363,0.302846283600813,0.304484971076514,0.304682920831724,0.672999292871015,0.814619628268181,0.937725765086926,0.982091824211407,0.998042230231218,1
