"RDA1","RDA2","RDA3","RDA4","PC1","PC2","PC3","PC4","PC5","PC6"
0.393814667812817,0.0413183179660048,0.00494724440904459,0.00332226878384034,2.62041306393924,0.633492324790641,0.536914842516857,0.194307371156691,0.062665636617868,0.00700384615573914
0.0875493984750222,0.00918552349513502,0.00109982767916262,0.000738577451197969,0.582547086877457,0.140832418157481,0.119362165344752,0.0431966984838585,0.0139312708219298,0.00155703321400413
0.0875493984750222,0.0967349219701573,0.0978347496493199,0.0985733271005179,0.681120413977975,0.821952832135456,0.941314997480208,0.984511695964066,0.998442966785996,1
