"RDA1","RDA2","RDA3","RDA4","RDA5","RDA6","PC1","PC2","PC3","PC4","PC5","PC6"
1.66970798589996,0.470960244637465,0.0532601386714497,0.00593442280705675,0.000111602039742954,2.20150590881096e-05,2.33546404723586,0.623278254769861,0.577529848351765,0.191342070225235,0.0653813480257303,0.00700802227677903
0.278284664316661,0.0784933741062443,0.00887668977857496,0.000989070467842793,1.8600339957159e-05,3.66917651468494e-06,0.389244007872644,0.10387970912831,0.0962549747252943,0.0318903450375392,0.0108968913376217,0.00116800371279651
0.278284664316661,0.356778038422905,0.36565472820148,0.366643798669323,0.36666239900928,0.366666068185795,0.755910076058438,0.859789785186748,0.956044759912043,0.987935104949582,0.998831996287204,1
