"id","RDA1","RDA2","RDA3","RDA4","RDA5","PC1"
"307",-0.155550354908581,-0.0474708140687308,0.779168263005468,-2.04920057346591,-1.70288946881799,0.0777419679438939
"308",-0.153866594335722,-0.126131808007771,-0.146354494528874,-0.680388423218532,3.00946241861274,0.0711940202691155
"309",-0.325718727015833,0.140624144532843,-0.274961472321817,-2.93449067979747,2.60626132130464,-0.18071832036307
"395",0.929765499463035,-1.05585377026246,5.46001326434128,-8.83857636127886,2.21473092277128,1.23474498904132
"396",0.315218560843045,-0.306147010694057,3.73622333495306,-6.74177473680522,-18.491209052426,0.66045015996875
"397",-0.0178190962617726,-0.102901988736668,0.180678362460962,1.66754671826904,-0.481775722824555,0.158706875059315
"398",-0.177753201865018,0.0248875759495879,-1.41713076547121,-2.77624110979724,0.638239092297702,-0.244695067680168
"399",-0.24834674561447,0.149500420547721,-0.218580010170628,-1.86059034880515,-1.34728443947918,-0.120252268607112
"484",0.9444847818061,-1.0197274868647,5.21772465807403,-8.69696540093604,3.13065381812371,1.1547396964579
"485",0.00932720428356406,-0.0693768709080493,0.610580879408876,-2.33878475196462,-6.53589545112612,0.245766336598025
"486",0.000118980073125385,-0.089454734094191,0.111813077041161,0.177115731322288,0.149958079783847,0.163550346841672
"487",-0.176531841236675,0.271753916643807,-1.63950993106027,-3.06436542962617,0.633605323725293,-0.0438816496622034
"488",-0.0308876037515218,0.647677002054805,-0.100346308273267,-3.4423406224467,-6.70977922585077,0.137988030570103
"489",0.0147633671792933,0.240391931281846,0.188602243456191,1.21646348505123,2.8428334560735,0.17140784272707
"490",-0.22969318164178,0.254396579320485,-0.755113573275953,-0.574406736381665,4.99633914460972,-0.156130025695484
"491",-0.083492859025789,-0.377001055408776,0.00663748245562921,-2.00190022847561,0.93809163721349,0.0644424339382173
"573",0.480770389778317,0.0895680269565676,2.1458913271145,-0.806770905632299,-1.91384884849776,0.691671246966025
"574",0.269960155842851,0.34618828829724,1.40375454390231,-2.90752463067008,-13.4128544146603,0.507549086631497
"575",0.340228882782308,1.75129993109009,1.97551094997468,-8.37328061345448,-20.8954967876923,0.574377250695833
"576",-0.0340826758876019,0.684069815447719,1.65524297574627,-0.636833150448196,-9.38994104160047,0.288099416916005
"577",0.0355042454023852,0.669485918730436,0.0517102943575747,0.078321821136294,-4.13697048546512,0.289117916723741
"578",0.371536312593868,0.311046616248619,1.06654801857465,1.06350852774082,-2.74879760410656,0.604933019335292
"579",-0.283765598494622,0.816938340783427,-1.29774881534745,-2.02402994778886,2.18064053280689,-0.0202443365467718
"580",-0.343040075730957,0.74404158269647,-1.84800822460418,-3.97868918542968,1.01103947251796,-0.0848117526466331
"581",-0.0786306298957715,0.239587878894064,0.557147023779818,4.68065009494351,0.651845438568915,0.106006357581671
"582",-0.166921936911486,0.435117423025383,-0.1372162959394,0.587564037445169,-0.337237011716797,-0.162920115230126
"583",-0.331383084472028,0.128424696728656,0.464967135591743,4.51640744542399,11.2673603907148,-0.235551200686541
"662",0.605908901134029,-0.0750512264199409,2.12598104218677,-3.3502036649681,-0.805599320850637,0.788670718666962
"663",0.453139920706112,-0.318029195331703,1.0972395374949,-0.655718585576325,-1.55481148183173,0.67744707395848
"664",-0.0586936238920581,-0.0180367203514983,0.83021891747513,0.912932373234176,2.18834572835807,0.25449977467798
"665",0.464003587389695,-0.171331358481709,4.83491353870117,2.74390697733826,1.6932765170814,0.798932091016001
"666",0.348175984722481,0.820289787991851,1.50760542618704,-5.30532983638944,-14.8525816156036,0.611367525030444
"667",0.0701083245549736,0.182007804866207,0.71385520702311,-3.49685543492917,-10.6112330006111,0.308999525005505
"668",0.036124932087714,0.837088710284222,-1.53499296682956,-0.0750817394888456,-2.26152194118528,0.0296841021969244
"669",0.154822998414277,0.978568999317681,-2.70316965149308,0.66468877842208,2.57183799930481,0.063152728530864
"670",-0.0850910011606202,0.737894001485676,-0.364511520764159,0.15937716146109,-6.63665511872167,0.00511091914907447
"671",-0.386150829275005,0.701981027520071,-1.68167331535574,-1.73694237420226,-2.35906626276301,-0.256232833191083
"672",-0.293829887492371,1.05576426837966,-1.45354897718831,-0.600120253829577,-0.948253534208589,-0.227107688966414
"673",0.030691721950801,-0.196746751777077,1.03808325584703,2.685772270385,1.31188243540285,0.105734972784624
"751",0.0679744634629037,0.177736637610377,1.24531388787669,3.00776773403267,-5.08313283058458,0.296098855125313
"752",0.450056994714917,1.74165258647061,1.23861244362289,-13.6839710113077,-25.1435537033623,0.627359483919102
"753",0.368873015191107,2.20877528160429,0.218975826799693,-15.7207902497348,-31.6805863376228,0.557329857511046
"754",0.64463057277886,-0.835868671856715,3.85012583951382,-6.8887851303272,-5.16281397819494,1.01283480646138
"755",-0.119830087076431,0.763752667702994,0.419763622799945,0.223062965602433,-8.82197149972373,0.209748964152803
"756",0.00225531417444633,0.863630080582777,-0.720463347819211,-0.772499994469837,-6.17739070625856,0.161096811677549
"757",0.296040998689799,0.406908980351554,-1.16847237634795,0.403798380301969,2.83824239997584,0.226634966920804
"758",0.236403602191073,0.638320214037653,-1.71757079980163,-1.14139821003611,0.268037976611555,0.107538574321963
"759",-0.374604846578787,1.18007912059362,-0.692985041201244,-0.388536168089174,3.93798262155111,-0.341791133443585
"760",-0.449116706361248,1.04617765683598,-1.63512855261854,-0.806052866253264,4.94746766776985,-0.333517740390508
"761",-0.310533000667114,0.762154904904131,-2.19296204127975,-1.34658806982989,0.762799037563083,-0.189719873839581
"762",-0.203549523850864,0.683011467178635,0.636232169001539,2.08020432101192,-8.25841232038036,-0.130182361824443
"763",0.0883589367727008,0.0613806202087098,0.434624916268945,0.659965346525394,-1.10619596669887,-0.0411207778433459
"841",0.396393582549057,0.48433952867849,1.86408441564398,-7.94735452304864,-17.018849125355,0.649745436031131
"842",0.317057459013846,1.27989404031115,1.4278572627234,-11.1525194215047,-25.9992136540938,0.57255135012612
"843",0.418564606705243,1.14207515704051,-2.96344631280921,-4.30760263982627,-8.07371483055473,0.33112642047905
"844",-0.0311711939520404,1.39220561610056,-1.25024790388695,-3.36354736963117,-13.1277654645111,-0.0298914039935059
"845",0.18126678702741,0.428152410911545,1.59530528059063,2.53126184497934,-4.308832230415,0.218990058165152
"846",0.306563437203505,0.240702314492816,0.157363728333176,0.352816110355202,-5.72456006697559,0.197401442874633
