"id","RDA1","RDA2","RDA3","RDA4","RDA5","PC1"
"log_popdens",0.626270413033702,0.491243266665789,-0.042196816397597,0.211093540205373,0.312877440443715,0
"log_lstkdens",0.735473601645971,-0.0714159390372444,0.338282163642446,0.158518273134492,-0.301787413628959,0
"sqrt_anthropic",0.561111376433246,-0.059878691772645,-0.402377562113267,0.023988836388208,-0.348052089981579,0
"log_anthropic_delta",-0.393556134909874,0.281118010947177,-0.134100452043151,0.537726001432053,-0.48584354405009,0
"patch_density",0.263832244259575,0.477657939631682,0.171787527925127,-0.432172270609576,-0.474287815276919,0
