"id","RDA1","RDA2","RDA3","RDA4","RDA5","RDA6"
"307",-0.135772425646788,-0.0651881800617794,0.695015416566379,0.295898353198928,-2.58276946166746,0.539308897665844
"308",-0.137374266024793,-0.100968361731496,-0.24324994078885,-1.22746631585917,-1.38109538477081,0.230123580644554
"309",-0.285319818025565,0.170282218523508,-0.170128878849383,-0.953155419104956,-4.5321116476748,4.03171365855873
"395",0.816993300896077,-1.21215132855771,3.60265838142134,-4.54266012704479,-7.3133938210723,4.97478786259407
"396",0.283680254504887,-0.488867021677864,3.59815368412413,5.68639141454528,-6.31794461897537,2.48543972071581
"397",-0.0170785151493318,-0.10508762316685,0.0893730762487275,0.168427575763266,1.95810918374645,-4.24442622141847
"398",-0.157470900722053,0.0632792125947931,-0.930750174820186,0.485526593117187,-5.10545450587422,4.9639466636542
"399",-0.216824425383946,0.156934283346734,0.0325926466096032,0.78776605679275,-3.35700069994066,0.845501529669768
"484",0.829873051292651,-1.16802030102909,3.39115226805234,-4.79272724584147,-7.29209103096314,5.19156696182808
"485",0.00987013004245999,-0.113149222550485,0.786803935656711,2.3891680001218,-2.49944410524639,2.70340657735764
"486",-0.000793476147094663,-0.0898007610257532,0.0441927950981243,-0.147705466044832,0.317949707776853,-0.470919464161884
"487",-0.153952592273436,0.31091105076306,-1.01448489221453,0.694950076858263,-5.82538597340676,5.23823196897598
"488",-0.0184556997806279,0.608855894374232,0.517735755721823,3.104447522572,-5.06214896740194,3.79318815692224
"489",0.0150189671876642,0.245624835240735,0.0308721735714774,-1.17657886469122,1.30569745409448,-3.33732664590758
"490",-0.201127862727044,0.300813402316749,-0.667289762217702,-1.64102160726791,-1.65801035796246,1.59165450821533
"491",-0.0771699071884463,-0.366071122092577,-0.0771045576095489,-0.562457446992026,-2.70479607276634,2.67688256513026
"573",0.427920779909542,0.00784292130759297,1.58854627914349,-0.468252246283598,1.48988963868439,1.0730758928175
"574",0.246057680512298,0.234193043249965,1.77787180263111,5.05229469483195,-2.87286515207653,1.1066196107728
"575",0.325529506966103,1.5551307683892,3.11809358994494,8.91168111621913,-15.2966151185887,-11.8679328758177
"576",-0.0189862161511888,0.600721141811664,1.81819082341339,3.32192421624479,0.444175312227611,-0.977657870186127
"577",0.0389970917088693,0.638386456258839,0.414469413597497,2.04866786910078,-0.63740737356267,-2.89410024789495
"578",0.332199543187528,0.253614877667929,0.892446929506525,0.642875109034383,2.80391782051247,-1.35649973236546
"579",-0.242522780215244,0.856863571878033,-0.728953159451115,-0.0151561236512274,-3.8546133433741,5.29653341977429
"580",-0.2955520837894,0.791758077986347,-1.01912316280151,0.757937601789383,-7.15752780389635,7.74713198094637
"581",-0.067470778166605,0.237681637080059,0.315127174229853,-0.368327006744984,6.38203088739046,-8.16224990829197
"582",-0.142663272352472,0.441035872159237,0.0357492660339672,0.387158480995345,0.488480840377853,-0.73519859415903
"583",-0.292776436143004,0.191376829563383,-0.268999895622839,-4.9836603080863,6.4871819342327,-5.16880675103517
"662",0.53681898468278,-0.161165678032785,1.54060117766167,-0.968485934196907,-2.57855695667868,2.04219750533035
"663",0.397634854023696,-0.369951782413626,0.731748631896844,-0.10725446013649,0.459986360538991,0.234365789376943
"664",-0.0513225443201824,-0.0204312558305002,0.452127964076754,-1.43181092899392,2.2363079217032,-0.631414729065994
"665",0.412519176596108,-0.282391721008567,3.1346858231591,-3.66754854681057,9.68407524470927,-2.00809336415117
"666",0.321099240419391,0.685838703608518,2.09876214062013,5.71692666666967,-6.17661505972258,3.93714244862899
"667",0.0671022213114557,0.109370990880385,1.15058671397416,4.18034232119128,-4.33197589356145,2.69965979047726
"668",0.0391668506113414,0.845931497117193,-0.754888662364002,2.11334080172515,-1.66970397839186,0.936031668716987
"669",0.142766303286658,1.02438717449897,-1.80056838460205,0.793801301963,-2.11398746415064,-0.51590166759045
"670",-0.0667388191807653,0.710549973560498,0.271862903817155,3.3994256369404,-0.998865100968229,-2.97083434508993
"671",-0.333978196527248,0.737265137893576,-0.801304532074047,2.17286205159923,-4.10325541378161,3.84466563387106
"672",-0.249101645362014,1.08355887552394,-0.652856260523626,1.59828619362813,-2.66641012424116,1.18998732984682
"673",0.0254263311515226,-0.207130839032034,0.53461997402613,-1.22973982827597,5.19742064100119,-2.22355816128842
"751",0.0629488547934538,0.124195428203958,1.10840077602666,1.81275394057197,3.47217310195175,-11.7902230160654
"752",0.423926645146548,1.53506829755035,2.88296700216904,10.6550291053086,-19.926430951703,7.48267568680398
"753",0.357728697973071,1.99197144089884,2.65491654738454,14.0798401408891,-23.0245322297668,13.2324125715507
"754",0.566550368305969,-0.974460779174386,2.86068661537571,-0.344258297627151,-6.01051708890411,4.00062720132534
"755",-0.0954850698030698,0.714952521260462,0.918040590550047,3.73870657330556,1.18992491926332,1.54229459905195
"756",0.011358245012674,0.838358552056858,0.0424510367464665,3.38346215381111,-2.29109497263449,-0.385111425513
"757",0.263214714414601,0.422624382750631,-0.902014488347159,-0.486517052725536,-0.0946921110974452,1.7496241706078
"758",0.213229772392643,0.652292231966658,-1.05535171998213,0.993886923461453,-2.88653717713704,3.62350070605396
"759",-0.318592112256955,1.21723552406601,-0.32353228894471,-0.932335087634147,-1.44912556458991,1.91251593683359
"760",-0.386921516515549,1.11295883513044,-1.05276382027048,-0.89144623062616,-2.76997662063087,3.58690032781207
"761",-0.267871990238337,0.817700365314207,-1.31956438658164,1.10144454459511,-3.7092546858378,5.00168586544903
"762",-0.170457342257964,0.640316905002659,0.984051008709205,3.40238923350466,3.80479898418855,-1.39391801550961
"763",0.0790784804015378,0.0429756658551073,0.345503581563418,0.232126730386078,1.53649140946264,-0.473365089095913
"841",0.361416258390712,0.330463365942428,2.43629929390591,6.32745372845869,-9.72182473736206,5.73583654779003
"842",0.301624257469179,1.08486971473833,2.86924401446408,10.6920733429654,-15.0956213479164,8.25245744732721
"843",0.37957054126441,1.12432668172494,-1.3343644396504,5.38279598060581,-8.325826531952,8.2098980442697
"844",-0.0114903766495467,1.33791682162894,0.223902287308416,6.87528255468095,-7.04426204701708,0.705812029633852
"845",0.166162277271362,0.362477055304624,1.36593292324055,1.20503190013989,4.26799726491625,-7.1224975572339
"846",0.273494843724655,0.191600900624654,0.413745095570431,2.49095711405703,0.344207721969404,-2.4323032890984
"847",0.179691755647697,0.00894560352808409,1.45680200853439,2.54174658091857,0.11188839470349,-0.597232835479572
"848",-0.400762428694693,1.21521232028253,-1.3840466176425,-0.269093283641247,-3.84155623481504,4.59767427522508
"849",-0.382371375195252,1.00415707555916,-2.27671543629011,-0.463824997053854,-2.47255981571936,4.25976388124075
"850",-0.362217341587172,0.868010110327558,-1.83616674944238,-0.136325258471512,-5.87870660736056,7.56822295649843
"851",-0.355651101910456,1.27216062308569,0.134948492212337,4.36469975426741,-2.71374842970549,4.36233279351914
"852",-0.201194399709595,0.757195299919531,0.846350973361156,4.28475517989334,1.95408821794126,-10.0539059921146
"929",-0.0550433117432695,0.232757081098514,1.01401725788836,2.84660542960554,-0.0558365847542385,-2.72393813815341
"930",0.595193244429082,-0.477285859763271,0.984343300977886,-0.979814701351909,-5.58238768146865,5.33553204191863
"931",0.335150239169273,0.192383773565705,2.14085126443295,3.65254359497151,-3.47806322256451,1.15514571343111
"932",0.082446862281656,0.779585181658223,0.219872294754998,3.25561703491831,-3.84002358727013,2.40137321016904
"933",-0.147765974352906,0.464753177531605,1.62090747059857,1.14029733225465,1.96439077548431,0.387968330298943
"934",-0.0821997079132949,0.58987220212456,0.125281998578266,-1.19130593598834,4.18045652957148,-2.46484770392029
"935",0.0696136615256854,0.891433314026037,0.264560405135129,0.351376125182226,2.64902568827334,-7.67896405817126
"936",-0.23629892677986,1.30983128721629,-0.09015520398642,1.33015058375068,-0.539262752533225,1.12672726634447
"937",-0.3467767049147,1.37656757436546,-1.60797964713264,1.19392814783219,-3.04769424028297,2.50478358988156
"938",-0.389628098623596,1.01198478546215,-2.1876269085026,-1.134019018862,-3.80792349174177,7.28519405692301
"939",-0.220292299934793,1.00235693937237,-1.14485808898196,0.69511567313804,-5.08163622309025,4.47579963610663
"940",-0.137997310537228,0.718535517938956,1.15529597879655,0.697679893658462,8.27631437158733,-9.05913715743029
"941",-0.0770453192363915,0.938743640482045,0.715163846444706,3.56278221983165,0.378907721811727,-6.27214660163404
"1020",0.386127273996879,1.11949379524919,-0.966002560483241,3.32103496974738,-4.15225667631026,4.7616311501356
"1021",0.226102472824583,0.572561251615942,1.74390936526796,3.26396092031645,2.03307954210609,-3.83611952628446
"1022",0.00996033077014957,0.375285484497132,1.69476399266381,0.430837283908874,5.06922927580419,-9.75388512199302
"1023",0.207750382198667,0.539754930593945,2.12521937590327,4.57146197415266,0.63234343539822,-0.480632062235337
"1024",-0.238555932301523,0.897607699841221,-0.714304060298799,-0.0584196025647133,2.25966310487466,-0.111596839878695
"1025",-0.312238192197463,0.996766453623286,-0.941030577084232,0.25181738615361,2.27429153984644,-0.750385473356851
"1026",-0.409588853875371,1.05768666396859,-1.55268813564218,-0.00974637108434552,-1.7741992554157,1.67073619436018
"1027",-0.349925047286416,0.779464341165636,-1.64723959569142,-2.16250050126349,-1.53173976574538,4.44214531794387
"1028",-0.166565745801111,0.649916283398677,1.72510381267677,-0.344939296389014,3.77169085246828,1.2664079647075
"1029",0.292290359813167,0.402053493874514,0.354379991853289,-0.677289188882002,5.9749395701885,-6.35619669969444
"1030",0.277659573236422,-0.26332152365208,0.684477107848473,-0.426030505732787,5.58213287480491,-6.27501238382858
"1109",-0.151522182795571,-0.195132821188201,0.815885548746484,0.77105146756177,-0.714110521442603,0.190817664468769
"1110",0.238122958377372,0.183522530421585,-0.139386144180052,-0.629587950486638,2.05223747443151,-1.12712381866408
"1111",0.193387896773896,0.204392060765372,-1.10460652249671,-0.930422837133977,-0.490726259394075,3.01585552171524
"1112",0.145443527158294,0.54799896983431,-1.28603215034203,-0.666336181044988,0.295774109819289,2.18518457947942
"1113",-0.0430910337316436,0.787712098431261,-0.547989265035854,0.541609490962332,2.22198463005643,-5.18401801173375
"1114",-0.0471960430458829,0.301900286825818,-0.0969865832046685,-3.83489040947835,8.1216628708607,-2.89808680402819
"1115",0.209410752788084,0.532998554984957,0.445540981281962,0.23293703962909,4.5722322078818,-9.25348752200283
"1116",-0.137561195401842,0.433871552041578,0.359571626401172,-1.32561345966069,3.97795299536032,-1.87718904725785
"1117",-0.176093087763512,0.0938801883374064,0.965797336510178,-1.47581246672932,6.34561690909171,-3.4806242505042
"1118",0.147661790035555,-0.0213580266096001,0.408545438499762,-0.302353509397454,2.36285575907296,-5.53652511590146
"1198",-0.394301142601135,-0.0513713136604765,0.425566219957877,-1.67535961316261,-2.49326697041371,2.65156316799666
"1199",0.0984735000255216,0.188105560416724,0.62618693905868,1.51414696076857,-0.86403339536286,1.05298732940665
"1200",0.101263225185654,-0.0307500018105547,1.02832351176178,1.36949778645476,0.427318893094256,-2.63539990265855
"1201",0.179114461008897,0.700650403414343,-1.26156349902061,0.524227024294588,-1.69681243305482,0.632485528468155
"1202",0.248779612111173,0.911633650918782,-1.41410983387374,-1.00192877743665,0.489175328621127,0.760822467045329
"1203",0.274983148006003,0.463141495022088,-1.10107589584786,-3.10454683277712,6.0453302310116,-8.5614410199457
"1204",-0.052645780412633,0.559317100887833,1.07885311337349,3.31572231981445,-0.0510153979318244,-0.444762702521223
"1205",0.194571480684815,0.526905290212068,0.258633529530829,0.856914373036691,2.57105235603076,-7.97647975770033
"1211",0.00766147053114509,-0.0092787342644903,-0.0531480855544332,1.49151561793219,-1.3120376269556,0.4059651784413
"1212",-0.0547420751039248,0.198655526719113,0.126371241001241,0.431751410538276,1.53931267835155,-5.01346104374781
"1213",-0.105385510167915,0.482586894543383,0.509391746064656,0.0953076695773617,7.04390428323389,-12.1304553491043
"1214",-0.199311314124659,0.178195304129,0.0706362264913953,-1.81538107239991,7.73882746917306,-3.03437375727213
"1290",0.212360402855347,0.460848611654132,-1.17946432938459,-1.31609654274142,1.11257102105081,-1.43237164041399
"1291",0.0652409789179045,0.634709206240074,0.381639272895851,3.35473553434614,-3.22211003774055,0.48899096992054
"1292",0.194712985407119,0.596821192115365,-0.0347940928903657,1.15196991828292,-1.28347304499816,3.34537410921851
"1293",0.0711244643570007,0.255679992080842,0.546486089686713,-0.0760885619914686,2.97055109113391,-2.3332484659106
"1294",-0.107672425134686,0.0262917023021696,0.0701022356495894,1.19893071431062,-2.05726098240168,1.77013312456376
"1298",0.0100499896066208,-0.388955660755638,0.289532651232168,-0.749952950637129,0.737439630034976,-0.714955158680483
"1299",0.251551297482992,0.259701592655314,0.752128749949267,2.86169989567362,0.616954470629477,-3.3584982839632
"1300",-0.0717438893590864,0.226328005092322,0.203018953321237,0.216487751527314,5.99245120993182,-1.42948386798109
"1301",-0.056561386180674,0.326903720751555,0.523752530473688,-0.68902312894575,7.1470102570155,-4.92943326920841
"1302",-0.131792869405349,0.321748344263676,0.656225312168971,-0.924238533600259,10.0608269784586,-10.2779537883142
"1320",0.301059151209907,-0.086241769608558,0.88382826571535,-0.0994559444265098,3.63088130911418,-8.74004469015006
"1321",0.838917876858711,0.264342675419582,-2.0239483606446,-6.17383177888467,-4.01195558228316,7.75334827291891
"1322",0.58429374822798,1.49193972072907,-3.75939399648988,-1.54113504313517,-3.02014991994025,2.45916467882436
"1323",0.333813472734986,1.14876297471289,0.27107736719826,5.60264757374781,-6.46901620542574,4.63679642577704
