"id","RDA1","RDA2","RDA3","RDA4","RDA5","PC1"
"307",0.0415994269389619,0.432810823602054,0.810892359062285,1.26227960340365,5.71143325540844,0.236240030865272
"308",-0.217611480417357,-0.061861327397891,0.0540324851729163,0.330480257465286,5.65878499947273,-0.0162171936873091
"309",-0.223620350147807,-0.0607752139721631,0.354304080248863,0.936485275064615,7.38041165780039,0.0403268612689426
"395",1.38877707759162,0.664129262617294,0.329547110219326,-8.06971985986301,16.0585730434964,1.37550341255981
"396",0.763751887659616,0.448779383396386,0.965405504931656,-0.981892671476933,6.53414988700098,0.83938573956366
"397",0.176256661109442,0.268295377542711,0.592875554932118,1.97802058978601,3.27531723577992,0.368457894329178
"398",-0.101984543802931,-0.0797041788181263,-0.311369813763217,1.22078910657685,3.97068275877569,0.0929760539771891
"399",0.0330353066707327,-0.0419735171975265,0.0971015188337091,0.955779093142625,4.53353475314291,0.257323862526684
"484",0.672709451175286,2.01153642254312,0.22218586455054,-0.341989820795502,15.2623239185948,1.02002667992601
"485",0.493635964329121,0.277761171254497,0.779975963812441,-0.724271977884859,-3.10151585315939,0.731570274359417
"486",0.194374648819183,-0.0511289337098695,0.846982871334691,1.05780902534658,2.34167165651386,0.416153474374265
"487",0.152088236184606,0.258923467324085,-0.553028161783429,1.21770832527049,2.28669275453288,0.341234908015488
"488",0.151780605169597,0.670668867464149,0.284190528710684,1.53644534270225,3.36130258666222,0.421259509736896
"489",-0.0491369791376746,-0.207694404813126,-0.0996532419282116,0.307307116768142,3.34698503925317,0.197059178074254
"490",-0.306444832463248,0.0538149292865369,-0.424349079661457,-1.17624633477932,0.16240967042566,0.0251192923108016
"491",-0.101596121681698,-0.335167411094656,-0.218773679471713,-0.0116372443187823,3.00588859522091,0.150860891269874
"573",0.507201107568273,0.597322473180473,1.13438303336657,-1.55364509284204,-1.38706938355978,0.920004895290294
"574",0.459400554078458,0.058664528586359,1.79702772403526,-1.83474691198602,-1.44751267041299,0.89980048371221
"575",1.40607379265603,0.443001485383169,0.933808352601754,-7.76985636273286,16.2451698789643,1.45918211139255
"576",1.39291164257654,0.613164250210079,0.4700547558247,-8.00214911155105,16.1054223933005,1.42569397507252
