"RDA1","RDA2","RDA3","RDA4","PC1","PC2","PC3","PC4","PC5","PC6"
1.11900123918031,0.318427106428504,0.0901660828099916,5.68339708135136e-05,2.9070004235632,0.756044067613384,0.537592851931984,0.19669820377106,0.0680651622633047,0.00694802846744232
0.186500206530051,0.0530711844047507,0.0150276804683319,9.47232846891895e-06,0.484500070593868,0.126007344602231,0.0895988086553308,0.0327830339618433,0.0113441937105508,0.00115800474457372
0.186500206530051,0.239571390934802,0.254599071403134,0.254608543731603,0.739108614325471,0.865115958927701,0.954714767583032,0.987497801544875,0.998841995255426,1
