"RDA1","RDA2","RDA3","RDA4","RDA5","PC1","PC2","PC3","PC4","PC5","PC6"
0.709626039018999,0.12527907559927,0.0313822241216658,0.00833763319442973,0.000295835017873619,2.3552359240096,0.602329341489936,0.406565706284876,0.189608704807443,0.0626493588432206,0.00688974176143748
0.157757793033386,0.0278509375263699,0.00697661887486138,0.00185354896741594,6.57674281319388e-05,0.523595247376136,0.133904538965432,0.0903840967211808,0.0421521324833177,0.0139276520908479,0.00153166653292048
0.157757793033386,0.185608730559756,0.192585349434617,0.194438898402033,0.194504665830165,0.718099913206301,0.852004452171733,0.942388548892914,0.984540681376232,0.998468333467079,1
