"id","RDA1","RDA2","RDA3","RDA4","RDA5","PC1"
"307",0.15201500060776,-0.188983205484257,-0.537509151023471,0.927957421743784,-3.61930364352851,0.0589018225954033
"308",0.148444870595002,-0.0184027905736534,0.630555800005191,0.659597401634732,2.44784536358578,0.0999317555656749
"309",0.301600576974601,0.368559805692201,0.398106314400825,1.13280929437996,-4.24526422653534,0.350802178990595
"395",-0.83740390127639,-2.33683066072511,-1.25630912375392,7.90334816735258,8.89378701897597,-1.01588269812813
"396",-0.271218542331031,-1.58713036941344,-3.68796453863081,1.27376123770087,-21.8839825164142,-0.448056847130217
"397",0.0221928693962875,-0.160819272265463,-0.125591815034054,-0.411120255236176,3.45050751100026,-0.011053746636278
"398",0.162813984064949,0.263608791806687,1.07382640898905,-0.571860764659969,-8.41787867026601,0.183194513284744
"399",0.230736457193197,0.233648032301266,-0.160794283229966,0.000339818668163336,-6.81575331237338,0.218487379786967
"484",-0.853763265953022,-2.23309059383736,-1.05596307679587,7.83435914236782,9.40565165568592,-1.06633404235893
"485",-0.00227661693496377,-0.387493718446388,-0.899220565279712,-0.245920429230369,-9.91219389066962,-0.120886625245636
"486",0.00325446817838502,-0.125965119915837,0.0636829395289632,0.0724557944663826,1.31609264088863,-0.00553553324856686
"487",0.15257666123813,0.611952322198416,0.871480976038367,-0.655208871690814,-10.9824527270496,0.216849211893399
"488",0.00941881368978693,0.637688208738016,-1.45286291955466,-0.518708199291735,-18.273895696611,0.100489293752015
"489",-0.0224717679713468,0.377905183365141,-0.226379453495981,0.561672216208612,4.64997753818048,0.0371941538773888
"490",0.204715423443339,0.642587313815519,0.695023873855418,0.592961520662818,1.04171115071575,0.281454172890438
"491",0.0909379586659739,-0.456283536538907,0.741060469179862,0.622234982539869,-0.382698349918223,0.0721675242675826
"573",-0.453891151809249,-0.349980046321025,-1.63286301218819,1.9896242488087,2.23987217127617,-0.472087520323195
