"RDA1","RDA2","RDA3","RDA4","RDA5","PC1","PC2","PC3","PC4","PC5","PC6"
0.441711694138372,0.0989971048603967,0.0336770518506362,0.000827599982903338,0.000374534357777927,1.98159955588406,0.731677402263961,0.634162363700897,0.233316896497362,0.0937175491832892,0.0112582037090909
0.103656073389184,0.0232315587359374,0.00790296250809095,0.000194212120039191,8.78916302008474e-05,0.465020129008282,0.171702057049279,0.148818293436094,0.0547522596010124,0.0219926103042097,0.00264195221767061
0.103656073389184,0.126887632125121,0.134790594633212,0.134984806753251,0.135072698383452,0.600092827391734,0.771794884441013,0.920613177877107,0.97536543747812,0.997358047782329,1
