id,fire_var,interc,slope,slope_cimin,slope_cimax,slope_sig
307.0,burned_area_n,0.0611135962886298,0.01729262935584632,-0.042961681982597456,0.0775469406942901,False
307.0,frequency_q99s,1.466047126693197,0.32798062142842155,-0.6199336784163545,1.2758949212731976,False
307.0,number_fires_n,0.142329912309998,0.03225653368508691,-0.124364879609552,0.18887794697972582,False
307.0,size_q50,0.16830000000000006,-0.011070000000000031,-0.03210703201000607,0.00996703201000601,False
307.0,size_q99,0.2830050000000055,2.2643153999999948,0.40820435205740924,4.12042644794258,True
308.0,burned_area_n,0.3325521471628736,-0.029929481390090634,-0.1511086422844829,0.09124967950430164,False
308.0,frequency_q99s,4.152239232354306,-0.40433526367633665,-0.6389065612651166,-0.16976396608755667,True
308.0,number_fires_n,0.73181673316469,-0.0657241400281138,-0.3225784299617577,0.1911301499055301,False
308.0,size_q50,0.1476,-0.013499999999999998,-0.03475260107921222,0.007752601079212225,False
308.0,size_q99,5.303664000000013,1.261377899999995,0.32822359728167816,2.1945322027183116,True
309.0,burned_area_n,0.23204517807391004,0.07959253469779272,-0.3123901344301844,0.4715752038257698,False
309.0,frequency_q99s,3.633295482287699,0.2775508746973112,-0.26705825004678074,0.8221599994414032,False
309.0,number_fires_n,0.5095317037859313,0.011322948040188352,-0.40429313117110194,0.42693902725147864,False
309.0,size_q50,0.13972499999999993,-0.005534999999999991,-0.016871192969987212,0.00580119296998723,False
309.0,size_q99,2.1557475000000466,5.369955299999987,1.4382164026371114,9.301694197362862,True
395.0,burned_area_n,3.255743359532828e-05,6.635885758055066e-06,-4.447109252634034e-05,5.7742864042450466e-05,False
395.0,frequency_q99s,0.0,0.0,0.0,0.0,False
395.0,number_fires_n,0.0010852477865109,6.156108063999589e-07,9.433068717078993e-09,1.2217885440828388e-06,True
395.0,size_q50,0.03,0.006089999999999998,-0.0409586340760682,0.0531386340760682,False
395.0,size_q99,0.03,0.006089999999999998,-0.0409586340760682,0.0531386340760682,False
396.0,burned_area_n,0.0017256626043089004,0.0001329571322381699,-0.0008972339261962354,0.001163148190672575,False
396.0,frequency_q99s,0.0,0.0,0.0,0.0,False
396.0,number_fires_n,0.02607977578279245,-0.002171855648605981,-0.015108590153438867,0.010764878856226907,False
396.0,size_q50,0.04364999999999996,0.016019999999999996,-0.012208544344164216,0.04424854434416421,False
396.0,size_q99,0.2698919999999999,0.017618400000000034,-0.010401358830490575,0.04563815883049065,False
397.0,burned_area_n,0.03885928921022834,0.015280059874299399,-0.042949203055244786,0.07350932280384358,False
397.0,frequency_q99s,1.1917958599206575,0.12955114634030823,-1.078475905121967,1.3375781978025836,False
397.0,number_fires_n,0.16478033848330523,0.04343038227274584,-0.19462152708671784,0.2814822916322095,False
397.0,size_q50,0.12555,-0.007830000000000031,-0.01590010271897564,0.00024010271897557597,False
397.0,size_q99,-0.31119300000000916,1.9146798000000074,-0.12962866503232617,3.9589882650323407,False
398.0,burned_area_n,0.23444036850954192,0.02475198180464888,-0.1771421797831356,0.22664614339243336,False
398.0,frequency_q99s,2.5611982767719415,0.15098426804948728,-0.7287362900141442,1.0307048261131189,False
398.0,number_fires_n,0.7918143747807314,-0.004199626073098206,-0.4937134818634652,0.4853142297172688,False
398.0,size_q50,0.09719999999999987,0.005130000000000044,-0.012815514906615266,0.023075514906615354,False
398.0,size_q99,2.677949999999965,0.6827193000000054,0.4683830386504758,0.8970555613495349,True
399.0,burned_area_n,0.155544253231858,0.05719255242081554,-0.24852269650731873,0.36290780134894984,False
399.0,frequency_q99s,2.1038381321441673,0.3946739249333273,-1.226113304398285,2.0154611542649397,False
399.0,number_fires_n,0.6801720419084718,0.03450424226963453,-0.8169532268530635,0.8859617113923326,False
399.0,size_q50,0.08100000000000002,0.011699999999999988,-0.011059035221449142,0.03445903522144912,False
399.0,size_q99,-3.100144499999935,4.5012536999999595,1.0930989773821511,7.909408422617767,True
484.0,burned_area_n,0.0008297384595931822,-0.00019008436812837628,-0.0008172772041344383,0.0004371084678776858,False
484.0,frequency_q99s,0.0,0.0,0.0,0.0,False
484.0,number_fires_n,0.004887071392512,-0.0008685481158810999,-0.004594158312931465,0.0028570620811692654,False
484.0,size_q50,0.19874999999999987,-0.04636499999999996,-0.07910389538536605,-0.013626104614633879,True
484.0,size_q99,0.41738699999999995,-0.10142609999999998,-0.23770640142741067,0.03485420142741073,False
485.0,burned_area_n,-0.009392378055046348,0.015387580959418775,-0.0010507105557053843,0.03182587247454294,False
485.0,frequency_q99s,-0.4879515664961626,0.39001431399511355,-0.01083742712786262,0.7908660551180897,False
485.0,number_fires_n,0.008925562156118401,0.02985299543939408,-0.017091284653385396,0.07679727553217355,False
485.0,size_q50,0.08392500000000007,0.010259999999999957,-0.027334454308296334,0.04785445430829625,False
485.0,size_q99,1.167871499999999,0.5193800999999998,-0.5818553060845129,1.6206155060845124,False
486.0,burned_area_n,0.03718065824825535,0.01122766397995676,-0.023975899791961373,0.046431227751874894,False
486.0,frequency_q99s,0.8831416129181422,0.13342632381591618,-0.26777621164543414,0.5346288592772666,False
486.0,number_fires_n,0.2035399635780215,0.013105401268252423,-0.149374508928251,0.1755853114647558,False
486.0,size_q50,0.10665000000000006,-0.001260000000000032,-0.007918719649337741,0.005398719649337678,False
486.0,size_q99,1.2187169999999958,1.1219669999999962,0.07826892444495392,2.1656650755550384,True
487.0,burned_area_n,0.0198944710148823,0.05580550031644981,-0.0011315629868165061,0.11274256361971613,False
487.0,frequency_q99s,0.9038484930973976,0.6342990567258678,-0.46487550455525384,1.7334736180069896,False
