id,pca_var,interc,slope,slope_cimin,slope_cimax,slope_sig
754,PC2,-0.044433031791367025,-0.050590798639587216,-0.576892843139391,0.47571124586021657,False
755,PC1,-0.09707328396732393,0.03906281424443989,0.0011963117262923442,0.07692931676258744,True
755,PC2,-0.1448454783736095,0.013249570922213162,-0.09267030603872412,0.11916944788315043,False
756,PC1,0.1202000711157894,-0.017876807324775708,-0.06676606021815737,0.031012445568605954,False
756,PC2,-0.10283432081229321,-0.018430961007617347,-0.10982305004573892,0.07296112803050422,False
757,PC1,0.330604965747007,-0.10669143632689221,-0.16110059326875567,-0.052282279385028746,True
757,PC2,-0.09177376397238503,-0.03530208710381229,-0.06829964645607244,-0.0023045277515521406,True
758,PC1,0.37500424117039827,-0.11058522121737141,-0.12635741643592352,-0.09481302599881929,True
758,PC2,-0.03859686762760062,-0.052647776467690914,-0.09718243371591272,-0.008113119219469112,True
759,PC1,0.26741085230618905,0.007503546238017703,-0.047885956978262485,0.06289304945429788,False
759,PC2,-0.108427895413934,-0.03027039663395499,-0.062481708693516845,0.0019409154256068636,False
760,PC1,0.21892331088696854,0.03065365488486299,-0.017374460085188274,0.07868176985491426,False
760,PC2,-0.11513068138471852,-0.018357153846760288,-0.0786338425986629,0.04191953490514234,False
761,PC1,0.13442707532319098,0.0300768170419404,-0.011157713956237748,0.07131134804011854,False
761,PC2,-0.13867221692432802,3.819008685180397e-05,-0.043995731932319496,0.044072112106023104,False
762,PC1,0.11033794986589615,-0.007645736201335195,-0.04406196046413294,0.02877048806146255,False
762,PC2,-0.08519984527080662,0.00819310157453633,-0.06065594954529942,0.07704215269437208,False
763,PC1,0.266700628112917,-0.08918670505619748,-0.1666937082300384,-0.011679701882356563,True
763,PC2,0.1990502623161689,-0.059993308183029365,-0.10324394633547053,-0.0167426700305882,True
841,PC1,-0.781711745981272,0.13302218969627427,-0.035702519171900676,0.30174689856444925,False
841,PC2,0.032567562069860334,-0.041043457659171924,-0.10236780452951534,0.020280889211171493,False
842,PC1,-0.38658932987732897,0.014451459287945612,-0.1433180590672898,0.17222097764318103,False
842,PC2,-0.13971672019086456,-0.04606567516595017,-0.1696688797766413,0.07753752944474095,False
843,PC1,0.05793273180299924,-0.03283559764831868,-0.1198930757501141,0.054221880453476735,False
843,PC2,0.023855771566070466,-0.1020107331196459,-0.1781386731545391,-0.025882793084752692,True
844,PC1,0.17090259803123936,-0.036058922534984536,-0.1094317408207807,0.037313895750811635,False
844,PC2,-0.10510941008515565,-0.0228902491150116,-0.2071903918343474,0.16140989360432423,False
845,PC1,0.3896759018836775,-0.12693638981296856,-0.2004816522194383,-0.05339112740649883,True
845,PC2,-0.1210901682557505,-0.008782130409891502,-0.04071881167631591,0.023154550856532903,False
846,PC1,0.4260213052631735,-0.15595504658969223,-0.18818021043348115,-0.12372988274590328,True
846,PC2,-0.17262710766753803,-0.0017009118867572087,-0.04394027849133519,0.04053845471782077,False
847,PC1,0.4572964809471855,-0.16452476824350126,-0.2067394781451912,-0.12231005834181133,True
847,PC2,-0.162735622065207,0.0103607917810188,-0.08892297872422557,0.10964456228626317,False
848,PC1,0.2969667606292745,0.016714870997324188,-0.008180506285378735,0.041610248280027115,False
848,PC2,-0.09889884098961002,-0.02666870400756878,-0.03513519643739788,-0.01820221157773968,True
849,PC1,0.313073336522539,0.012012801152207181,-0.00798652209470994,0.032012124399124306,False
849,PC2,-0.10292969607488502,-0.01859394750801148,-0.02982194403306189,-0.0073659509829610715,True
850,PC1,0.3084714467262105,0.0014436270434854959,-0.010036121354108956,0.012923375441079948,False
850,PC2,-0.10017255027343652,-0.011217556845987998,-0.02364847964009384,0.0012133659481178404,False
851,PC1,0.07697077800374702,0.0434992753414536,0.001342534624604999,0.0856560160583022,True
851,PC2,-0.21229552644065103,0.022882239291015655,-0.08485008463978583,0.13061456322181714,False
852,PC1,0.1602152184747415,-0.03204720143892738,-0.16968265990836318,0.1055882570305084,False
852,PC2,0.1910259378791131,-0.056646422939935805,-0.17728708895099177,0.06399424307112014,False
929,PC1,-0.006716912985251355,0.014973017114668967,-0.15479041179121827,0.18473644602055622,False
929,PC2,0.05078375504227804,-0.007673559923252908,-0.10978086544751728,0.09443374560101148,False
930,PC1,-0.09652790337410455,-0.0615536713433798,-0.2815004970199907,0.1583931543332311,False
930,PC2,-0.19036420337309556,0.03762677738217601,-0.09872631775993215,0.17397987252428418,False
931,PC1,-0.07985642585698816,-0.028661157341572777,-0.2162789708245897,0.1589566561414441,False
931,PC2,-0.316687492726495,0.038950596203409876,-0.2679732334353885,0.3458744258422083,False
932,PC1,0.025506797307669596,-0.004710582741569289,-0.08786324421124987,0.0784420787281113,False
932,PC2,-0.09185321620690252,-0.020449725385564867,-0.10396001010408382,0.06306055933295407,False
933,PC1,0.30972914635716803,-0.08086828708505804,-0.15271238175404436,-0.009024192416071719,True
933,PC2,-0.18202392661834077,0.02863431591870997,0.008321953344146586,0.04894667849327335,True
934,PC1,0.4112618926289132,-0.08520919430742857,-0.13392729209800935,-0.03649109651684778,True
934,PC2,-0.020479761763080778,-0.025046072662612467,-0.06153287153680656,0.011440726211581626,False
935,PC1,0.4271116533632205,-0.10498778212142239,-0.13945820971055034,-0.07051735453229444,True
935,PC2,-0.11762342301771153,-0.025448289156161083,-0.09231215506540111,0.04141557675307894,False
936,PC1,0.35354924840874,-0.03127526680883129,-0.07199274270957988,0.0094422090919173,False
936,PC2,-0.13675227303640353,-0.022491640166720395,-0.0838653998331504,0.038882119499709614,False
937,PC1,0.30103550942586355,0.009390940811266485,-0.03641650499390765,0.05519838661644062,False
937,PC2,-0.06340353299597254,-0.0418731888861398,-0.10007801415699559,0.016331636384715992,False
938,PC1,0.319438081856174,0.010711818410408719,-0.004799228262864849,0.026222865083682288,False
938,PC2,-0.07106698636700723,-0.025446162663103636,-0.04651583667524803,-0.004376488650959243,True
939,PC1,0.2296105865965995,-0.004718958363931283,-0.034592240378276684,0.025154323650414118,False
939,PC2,-0.0938009555423355,-0.01832156371937481,-0.08567036115094485,0.04902723371219524,False
940,PC1,0.052714602141633905,0.009592000549846168,-0.05762621151747871,0.07681021261717105,False
940,PC2,-0.0789341729973998,-0.001692203331649926,-0.07939754661270873,0.07601313994940886,False
941,PC1,0.17986051381925122,-0.04741753530653987,-0.16506422209001673,0.07022915147693698,False
941,PC2,0.24471554604748758,-0.09088269940235764,-0.21612271061541438,0.03435731181069908,False
1020,PC1,-0.035594995774781465,-0.0004996705882008012,-0.17255839775976567,0.17155905658336407,False
1020,PC2,0.19700749253479483,-0.12242320776843675,-0.3439246898430764,0.0990782743062029,False
1021,PC1,0.338735970815246,-0.11134680400887957,-0.25318007048371927,0.030486462465960137,False
1021,PC2,-0.05928922716280462,-0.031964353783477756,-0.06171825362776767,-0.002210453939187843,True
1022,PC1,0.3663696438410186,-0.10871648902655244,-0.1472921067488559,-0.07014087130424898,True
1022,PC2,-0.17851922832159473,0.025564635880785287,0.0021491947391411442,0.04898007702242943,True
1023,PC1,0.35158620091994597,-0.14565413731191457,-0.28609953208939864,-0.005208742534430488,True
1023,PC2,-0.1711851623433205,0.00024647142020009505,-0.0032661617425653443,0.0037591045829655344,False
1024,PC1,0.397308120883731,-0.049102368443215375,-0.06757176031259188,-0.03063297657383887,True
1024,PC2,-0.10976115414288903,-0.005582513757394131,-0.07164746727543973,0.06048243976065147,False
1025,PC1,0.4036315427924225,-0.03415762707456868,-0.04409730539280442,-0.024217948756332947,True
1025,PC2,-0.09300254762496905,-0.013514138057412986,-0.057648926207097585,0.030620650092271613,False
1026,PC1,0.3696475306864645,-0.00792738827967901,-0.020542894792202577,0.004688118232844558,False
1026,PC2,-0.07907434924501051,-0.012230328590506268,-0.07687653896923917,0.052415881788226634,False
1027,PC1,0.32921472709619304,-0.004637565074040506,-0.049000583919650745,0.03972545377156973,False
1027,PC2,-0.07658391445693372,-0.013399198168361534,-0.06093900243049509,0.03414060609377202,False
1028,PC1,0.26533010540397683,-0.048996220892723506,-0.08465837316497929,-0.01333406862046773,True
1028,PC2,-0.12383010266252695,0.013691214913833606,-0.03660858911160623,0.06399101893927345,False
1029,PC1,0.2928908390689983,-0.11166351541734436,-0.1749188911613527,-0.048408139673336015,True
1029,PC2,0.13397309080751163,-0.05506307907816638,-0.2895501403517271,0.17942398219539435,False
1030,PC1,0.44246603583968247,-0.16933208347488302,-0.21474409575279715,-0.12392007119696888,True
1030,PC2,0.17871696196835604,-0.050832005814335585,-0.11591529810991776,0.014251286481246586,False
1109,PC1,-0.05247441484191135,0.026126532234197405,-0.08148435412945873,0.13373741859785354,False
1109,PC2,-0.15888356137850554,0.06840195073711797,-0.0514864363544205,0.18829033782865645,False
1110,PC1,0.349168948037009,-0.10900965625925219,-0.23671508739286878,0.018695774874364413,False
1110,PC2,-0.021077481293071854,-0.0359303140017162,-0.10698936514123024,0.035128737137797836,False
1111,PC1,0.40696805959917964,-0.11816336036092448,-0.18213807676328794,-0.05418864395856102,True
1111,PC2,-0.06053097106352631,-0.012718509223481264,-0.12216200566163261,0.09672498721467009,False
1112,PC1,0.3123997864631367,-0.08958730864992454,-0.14852493225530472,-0.030649685044544336,True
1112,PC2,-0.14177235551899603,-0.026642319863812394,-0.1047095629007479,0.05142492317312311,False
1113,PC1,0.35988678595779744,-0.06845091388780503,-0.13493104350505764,-0.001970784270552403,True
1113,PC2,-0.141392155553425,-0.014206388137189885,-0.03490621626230206,0.006493439987922286,False
1114,PC1,0.41473705223439966,-0.08874944608203444,-0.16683028087372215,-0.010668611290346755,True
1114,PC2,-0.09290760143048551,-0.0026570205934230984,-0.029849794701567862,0.024535753514721665,False
1115,PC1,0.355235073121154,-0.10812438386659617,-0.2042960869836778,-0.011952680749514569,True
1115,PC2,-0.09420789312810403,-0.01954775257208484,-0.0951297179958117,0.05603421285164202,False
1116,PC1,0.35500367801183036,-0.06620304409589464,-0.12419727518995538,-0.008208813001833903,True
1116,PC2,-0.12629086872227904,0.0027998089373226717,-0.04925553485489716,0.0548551527295425,False
1117,PC1,0.2696093097145996,-0.057804759267637285,-0.08917997012061044,-0.026429548414664127,True
1117,PC2,0.0423216089959561,-0.007809896002206978,-0.02936200387409572,0.013742211869681765,False
1118,PC1,0.354746236416168,-0.1217698341039366,-0.17405096630116784,-0.06948870190670536,True
1118,PC2,0.16472858074942784,-0.05007348912989219,-0.11608159736641856,0.01593461910663417,False
1198,PC1,-0.21707131354938752,0.10966061808286169,-0.005267706710673739,0.22458894287639714,False
1198,PC2,0.05214496671615341,0.019031458273552834,-0.022846375828911816,0.060909292376017485,False
1199,PC1,-0.010210343551737694,-0.0005789782488822802,-0.17191162881106914,0.17075367231330457,False
1199,PC2,-0.01814974625926396,-0.006776506238235579,-0.09116550460292133,0.07761249212645016,False
1200,PC1,0.23143277146032987,-0.06979508004366095,-0.24601828535136688,0.10642812526404499,False
1200,PC2,-0.19954652246787719,0.04932056881655968,-0.021511991927572797,0.12015312956069216,False
1201,PC1,0.240387965418991,-0.0656853864314715,-0.10806462237611268,-0.02330615048683031,True
1201,PC2,-0.01801855380022588,-0.04138900157239427,-0.20573173900713937,0.12295373586235081,False
1202,PC1,0.3004641392730139,-0.09080893232980781,-0.12598702581821308,-0.05563083884140255,True
1202,PC2,-0.05995583006488406,-0.06483436660414177,-0.1322790554448024,0.002610322236518872,False
1203,PC1,0.437538866982174,-0.13863129195560375,-0.1446019187434715,-0.132660665167736,True
1203,PC2,-0.05407011889050434,-0.048114072346820524,-0.11777592164396736,0.02154777695032631,False
1204,PC1,0.3315153583485872,-0.09199866387288635,-0.14364588990413918,-0.04035143784163354,True
1204,PC2,-0.17153490221119802,0.009166759001118713,-0.05942762201513524,0.07776114001737267,False
1205,PC1,0.3200161645396795,-0.10931486179564066,-0.12207194437356939,-0.09655777921771194,True
1205,PC2,0.11952006895599844,-0.0681821879664434,-0.17063592735435054,0.034271551421463736,False
1211,PC1,-0.052124323925423446,-0.002848336941636557,-0.032414350153753234,0.02671767627048012,False
1211,PC2,0.1291880174774233,-0.040980205279897985,-0.07017624718995004,-0.011784163369845935,True
1212,PC1,0.1349301761651561,-0.04558700420889486,-0.12316383720107128,0.03198982878328156,False
1212,PC2,0.041272571592089,-0.02245815827714962,-0.04856584267768964,0.0036495261233903953,False
1213,PC1,0.1644064251794196,-0.0309462661742981,-0.04995534172910432,-0.011937190619491885,True
1213,PC2,0.06090063481635044,-0.03523450884939792,-0.08088659619009123,0.010417578491295397,False
1214,PC1,-0.04644268680438049,0.03388214563954363,-0.0028728027692786554,0.0706370940483659,False
1214,PC2,0.046242067678370094,-0.007059751583145428,-0.06258950244681462,0.048469999280523764,False
1290,PC1,0.16041365057183984,-0.05014483939613891,-0.14475621126310087,0.04446653247082305,False
1290,PC2,0.1404794288930146,-0.07018493454379661,-0.23713233914046994,0.0967624700528767,False
1291,PC1,0.3381040005457025,-0.09519653970085756,-0.10364431593942036,-0.08674876346229476,True
1291,PC2,-0.07757005293942967,-0.009464601757916413,-0.12062164495576663,0.1016924414399338,False
1292,PC1,0.3912016864697745,-0.11872964543947183,-0.16385871900065987,-0.07360057187828378,True
1292,PC2,-0.07811309270849254,-0.03374240338164579,-0.08995403559469652,0.02246922883140494,False
1293,PC1,0.2973145141067063,-0.0908023255465142,-0.14964863902092745,-0.031956012072100956,True
1293,PC2,-0.10626128385395636,0.00039337740142376953,-0.028630438114718312,0.02941719291756585,False
1294,PC1,0.1698740365175599,-0.030874161227317835,-0.0944078309273085,0.03265950847267284,False
1294,PC2,0.008954160977014548,0.010562599895452768,-0.08079513621964732,0.10192033601055286,False
1298,PC1,0.1451617673820706,-0.058091466712848955,-0.138004093489395,0.02182116006369708,False
1298,PC2,0.1399827233109106,-0.01822676280228746,-0.04976314812740235,0.013309622522827434,False
1299,PC1,0.05821660767675594,-0.06178895622848336,-0.08796894768357816,-0.03560896477338856,True
1299,PC2,0.16018107258488884,-0.064958143854315,-0.15742125195174855,0.027504964243118532,False
1300,PC1,0.07194470659490146,-0.034672053370979235,-0.16806102667962353,0.09871691993766507,False
1300,PC2,0.0905712354724928,-0.031846704701061594,-0.08042862158499739,0.0167352121828742,False
1301,PC1,0.22037008273354147,-0.05259859162050194,-0.1150612852278774,0.009864101986873507,False
1301,PC2,0.08273054104150035,-0.03644644147861152,-0.08180015913572407,0.008907276178501025,False
1302,PC1,0.1595624584945724,-0.02648823652139405,-0.06848367183795306,0.015507198795164955,False
1302,PC2,0.04419909074236009,-0.021973178721729082,-0.06654141319522769,0.02259505575176953,False
1320,PC1,0.22856636019622092,-0.08804311254465927,-0.32591825603829183,0.14983203094897327,False
1320,PC2,0.04351646856225314,-0.033332921370813735,-0.05293522844906745,-0.013730614292560017,True
1321,PC1,0.20960722923359412,-0.14386500954007733,-0.25984640658983704,-0.02788361249031765,True
1321,PC2,0.17762872048642459,-0.1317532129345923,-0.28876252963307003,0.0252561037638854,False
1322,PC1,0.07730070221131234,-0.039807608681940804,-0.11627232912679225,0.036657111762910644,False
1322,PC2,0.27943313846245704,-0.18801751672757283,-0.47780303141117186,0.1017679979560262,False
1323,PC1,0.10740876174465008,-0.060949112687940635,-0.1420837263710384,0.02018550099515712,False
1323,PC2,0.07502894144770045,-0.08408999745093382,-0.2886768745428293,0.12049687964096165,False
1380,PC1,0.09739591794110565,-0.023811331818551076,-0.1096421914315547,0.062019527794452536,False
1380,PC2,0.06237205715233929,-0.04112091991816883,-0.20179470209957276,0.11955286226323511,False
1381,PC1,0.329954787424832,-0.11447665063252938,-0.16570443454786016,-0.06324886671719859,True
1381,PC2,-0.0798481476044687,-0.014479053453119381,-0.047432384409163905,0.018474277502925143,False
1382,PC1,0.335259168864946,-0.11174382614416596,-0.18841094970879324,-0.03507670257953867,True
1382,PC2,-0.046840515148779946,-0.012336235210195334,-0.08958499930839282,0.06491252888800216,False
1383,PC1,0.3248764445187403,-0.10533831225921647,-0.1701537834746333,-0.040522841043799634,True
1383,PC2,0.1561979141827065,-0.04194421477949988,-0.09345757113745745,0.009569141578457688,False
1386,PC1,0.2465976795427695,-0.0805653169736312,-0.1732190447914525,0.012088410844190087,False
1386,PC2,0.17154813790689213,-0.0614545179535966,-0.07153934771381586,-0.05136968819337733,True
1387,PC1,0.06856183925689424,-0.04103097891722901,-0.05288414837852546,-0.02917780945593256,True
1387,PC2,0.05555336528379244,-0.041512595264801846,-0.08024667825590517,-0.002778512273698512,True
1388,PC1,0.13691000673301515,-0.06367195233987663,-0.18251468222059142,0.055170777540838156,False
1388,PC2,0.053418066149885535,-0.027391903886803348,-0.1199647172565376,0.0651809094829309,False
1389,PC1,0.15892166419142512,-0.05842139622264188,-0.16234922401798685,0.04550643157270311,False
1389,PC2,0.09180641723329727,-0.047593710650421436,-0.11828354922908402,0.023096127928241145,False
1390,PC1,0.2823265461369545,-0.07744636105211218,-0.25084275444926796,0.09595003234504358,False
1390,PC2,0.0657549668393063,-0.022593497248876965,-0.045526920008000335,0.0003399255102464055,False
1403,PC1,0.20781027663733054,-0.0066389754308581045,-0.02067347311291929,0.007395522251203079,False
1403,PC2,0.12900407162036415,-0.034762000565925606,-0.04804218247086197,-0.021481818660989242,True
1404,PC1,0.18131303182897696,-0.014941674798709573,-0.08619091832781635,0.0563075687303972,False
1404,PC2,0.0135459202602811,-0.007449055634703118,-0.04605644124413964,0.031158329974733404,False
1406,PC1,0.12480570077155513,0.018663316383570112,-0.05660664015974643,0.09393327292688666,False
1406,PC2,0.009189437986725998,0.00506496073359504,-0.05066065337031746,0.060790574837507536,False
1407,PC1,0.1042505822111138,-0.012709607347364545,-0.07660479260617653,0.051185577911447434,False
1407,PC2,0.0042670925956302995,0.0024024975081663996,-0.028667244538373896,0.0334722395547067,False
1408,PC1,0.15585331475633343,-0.08686315181346355,-0.1864196619771663,0.012693358350239228,False
1408,PC2,-0.01855130858674256,-0.0071336550013762386,-0.030055057258485323,0.015787747255732846,False
1409,PC1,0.2490150163840373,-0.15275056664940675,-0.39345125454710084,0.08795012124828733,False
1409,PC2,-0.05080436724517434,0.010802379403666226,-0.04537889719488049,0.06698365600221294,False
1410,PC1,0.16169666656172332,-0.14830949104011495,-0.36075833394620516,0.06413935186597527,False
1410,PC2,-0.011634414564483775,-0.035983457601766036,-0.08022512614394345,0.008258210940411383,False
1411,PC1,-0.11141105609801574,-0.05299781476708934,-0.2813762738452093,0.17538064431103062,False
1411,PC2,-0.012145943432151973,-0.062420821700501894,-0.14712086233103402,0.022279218930030237,False
1412,PC1,0.14620883896846001,-0.1450292242512788,-0.30633290377657063,0.016274455274013028,False
1412,PC2,-0.28650537325333447,0.0685297277610778,-0.04995448902601926,0.18701394454817485,False
1469,PC1,0.08990054568325978,-0.017300821547341083,-0.16009777140740414,0.12549612831272197,False
1469,PC2,0.16553437324652664,-0.06124585686067437,-0.09325479580510365,-0.029236917916245102,True
1470,PC1,0.16653270221613206,-0.030522678383538768,-0.041950544184658364,-0.019094812582419175,True
1470,PC2,-0.014864680597145599,-0.00475939785007867,-0.0661288776433668,0.05661008194320946,False
1471,PC1,0.14021329921133846,-0.052443406894742646,-0.09144722324163924,-0.013439590547846048,True
1471,PC2,0.10100788113701722,-0.10408326493786808,-0.21525900076150645,0.007092470885770266,False
1472,PC1,0.415691190106728,-0.15160347147756842,-0.1914536430217506,-0.11175329993338622,True
1472,PC2,0.0972762458416325,-0.033811406967595756,-0.06695515608538793,-0.0006676578498035698,True
1473,PC1,0.27298430588290695,-0.088922062828979,-0.18110566031975017,0.003261534661792173,False
1473,PC2,0.16736432038756416,-0.07969282012641771,-0.13032454555595138,-0.02906109469688404,True
1474,PC1,0.188211196028327,-0.05926103688627419,-0.12456274646292112,0.006040672690372749,False
1474,PC2,0.14699246888332534,-0.06374902518880969,-0.08915788406630068,-0.03834016631131871,True
1475,PC1,0.09742721940308456,-0.023874337851938616,-0.08655398873179415,0.03880531302791693,False
