"id","PC1","PC2","PC3","PC4","PC5","PC6"
"log_popdens",4.24491069294069,-7.34933184317214,0.351560213721007,0.860701104169191,-7.01849409310818,-1.97883872385141
"log_lstkdens",5.14501592224213,-0.0128351062211439,-5.79026865479806,-4.33276785302311,0.367544231518824,6.86766901004826
"sqrt_anthropic",5.92101953990414,0.828813162689394,-3.43352460700163,0.079675513156107,4.6738173609522,-7.52901032993778
"mean_temp",-4.87120812881358,0.343702148903395,-3.71795051386676,-7.75403137297865,-3.25841588965628,-4.20228222144351
"mean_prec_ds",3.17060420869558,-0.635483764504387,8.05353223942383,-6.79218861246343,2.14975588666644,0.0134023350064951
"mean_peak_ds",-3.56946503431436,-8.4172241870424,-1.39605654477498,-0.540876889859323,6.29235782785971,0.803352955156949
