"id","PC1","PC2","PC3","PC4"
307,-0.138874759377824,0.170349914286743,-0.0389101913503997,-0.0248526591859322
308,-0.11901774081348,0.15492890490181,-0.0311192606156399,-0.0131235725373375
309,-0.087702282301551,0.168868392219843,-0.0477323111919471,-0.0254588207368408
395,-0.135768568563479,0.185083468482979,-0.040038090363516,-0.0376096871425263
396,-0.134614610320638,0.175382978715857,-0.0470141116972925,-0.0264024012429936
397,-0.11235216647907,0.166498117922261,-0.0493549565992703,-0.0213799261832172
398,-0.0762606416018965,0.156281646966814,-0.0645763538626098,-0.0367001321061972
399,-0.0923321343215738,0.18423323866965,-0.0428302466752495,-0.0310807092217107
484,-0.149960975309115,0.19001511110269,-0.0315154979207681,-0.0201740858706942
485,-0.0985479240355989,0.160719945141147,-0.044482693005358,-0.0629387150918721
486,-0.0873231670344865,0.140334268497666,-0.0711131532976791,-0.0684349296182516
487,-0.0804721130986181,0.126380968832315,-0.0637297682578786,-0.0779942578607981
488,-0.0978102075818628,0.190811863253943,-0.0647156385711639,-0.0268024332271033
489,-0.0884028535903508,0.164084951961558,-0.0794507144220949,-0.0180162555091323
490,-0.0655021456236661,0.13297969451813,-0.0817780567621704,-0.021914606247137
491,-0.0728683807212773,0.106601679981519,-0.065421581498953,-0.00643275428350195
573,-0.132934469519989,0.1601074265244,-0.0557490257002392,-0.0387186534529986
574,-0.109136484919307,0.149049065378323,-0.0598877086471905,-0.043975830425279
575,-0.104866726344287,0.115264531250968,-0.0721221874383156,-0.0605402033468744
576,-0.0879209459094147,0.144745479893848,-0.0414853314547918,-0.0864831949138837
577,-0.112259010811932,0.185649183282061,-0.0524053257197123,-0.0313616911120966
578,-0.0981440074721254,0.170050800988887,-0.0620445478016663,-0.0239423393944637
579,-0.0862343644746631,0.162453577592378,-0.0797133049270756,-0.0202167588555792
580,-0.0690770383131775,0.146006941514442,-0.0687432924041895,-0.00665653194710915
581,-0.0708510902588664,0.10434068531994,-0.033429486857065,0.0303986301844972
582,-0.0300085197875659,-0.0427991683095383,-0.0894687401744258,0.0104580656264751
583,-0.023530578587565,-0.0702565329396432,-0.0687762404607797,-0.00150085076085705
662,-0.150249106016794,0.177931230009284,-0.0564932984043972,-0.0143469280399951
663,-0.130072511244396,0.152673890805904,-0.0527110295041108,-0.0482613072999053
664,-0.120714224737533,0.113355422828389,-0.0618954801309116,-0.0636795027610372
665,-0.133069082728243,0.152661056601364,-0.0530645779063698,-0.0551998526129456
666,-0.141226914959969,0.171575828326017,-0.0607902632607023,-0.0325786599799302
667,-0.107505170684416,0.140779487066622,-0.068497567219375,-0.0324112331250037
668,-0.0837527204023065,0.133040050122467,-0.0672450880418258,-0.00887792723871568
669,-0.0705126856357386,0.137958265233414,-0.0541580569404758,0.0114523041367882
670,-0.0384426419603349,0.132694505700792,-0.0481582905455957,0.0102783574630405
671,0.00724459619228253,0.0571986602395476,-0.0749434741637686,0.013956834270287
672,0.000803358517137451,0.0303741034101248,-0.0642356344623479,0.0111456759101811
673,-0.0257748658683524,-0.0694202564737522,-0.0878585552800216,-0.00113769187056591
751,-0.145009322526983,0.157402832545058,-0.0678924693430168,-0.0462737377645604
752,-0.153029507735099,0.15529835505427,-0.0453694239821342,-0.0592363113920325
753,-0.153137559541284,0.13242426155052,-0.0607159721490049,-0.0577079102013041
754,-0.141540771943827,0.15736510070899,-0.0567763474611726,-0.0677849995592596
755,-0.157566761110177,0.175078613482437,-0.0559633294702991,-0.0362013657683548
756,-0.122617334034887,0.138056700266401,-0.057024729528142,-0.0327855040411112
757,-0.0899745258858402,0.116190892727923,-0.0647832198163576,-0.00481444341102069
758,-0.04940218871314,0.162860601111045,-0.0150421149246002,0.00594043933831544
759,-0.0385547212840747,0.141164912183723,-0.0343454966542346,0.0193926107832102
760,0.00552856950037039,0.0965296393699461,-0.0349714015052597,0.0161100415959521
761,0.00129626755642949,0.0861610434079697,-0.0547116952847935,0.0373695687077046
762,0.00207095581299813,0.0349120583826249,-0.0790126879275893,0.0448252167851943
763,0.013428112133956,-0.0397417451085906,-0.0419012142374113,0.00196490029169589
841,-0.139759101337995,0.138995856085555,-0.0364458368122765,-0.059352957658054
842,-0.133926741210533,0.139937062028063,-0.0465030556592588,-0.0780750766608555
843,-0.135342758998601,0.135190745278885,-0.0833488330743363,-0.0887247952592906
844,-0.141699254292896,0.152791348004728,-0.0658790563729722,-0.0488342202562394
845,-0.128160365662977,0.168123761394135,-0.0359974594291619,-0.00226795489009333
846,-0.0922646235084871,0.118589098683784,-0.0649668560758131,-0.00173379495906599
847,-0.0270362141300292,0.21649984401967,0.0308101673730952,-0.00747836986401252
848,-0.0278861152586758,0.165730973676852,-0.0116867949336688,0.0032407512561157
849,0.0296373047028229,0.144968172949818,-0.0115372630380153,-0.020582426727638
850,0.0337337080114964,0.12906297359302,-0.033281829066186,-0.00859403194102088
851,0.0040172877778179,0.104893448432561,-0.0282993385768773,-0.00127542279979351
852,0.0250317185655208,-0.0107974137442639,-0.0472845914918707,-0.0252688618718752
929,-0.160951941238927,0.126849376023369,-0.0400546243470494,-0.0235183001837215
930,-0.134930390593375,0.0871358501572943,-0.0591660626674506,-0.0410011053458591
931,-0.122273486258879,0.104158197099811,-0.0545447223041213,-0.0734421384795297
932,-0.152252698160905,0.14423248769821,-0.0574670901943424,-0.0701722474264999
933,-0.130427208343901,0.153966386212583,-0.057037430958913,-0.0588091696519063
934,-0.0915273033416071,0.141514668697136,-0.045341045274056,-0.0523715662038251
935,-0.0815517768850407,0.156799436528352,-0.0388995590283646,-0.0252583999346265
936,-0.0286859157805913,0.151427779156205,-0.0328563299566607,-0.0514095976445899
937,-0.0375481365829721,0.174567724031133,-0.0221741025076331,-0.0199863153164065
938,0.00981321200388791,0.197905622886542,0.000678331924131307,-0.033972264749662
939,0.00474526998266937,0.187319016159422,-0.0254745756637749,-0.0361163096562184
940,-0.0294072616926469,0.144438498569011,-0.0364291917249323,-0.0234892968214608
