"id","PC1","PC2","PC3","PC4"
307,-0.195359567833904,0.132560835815425,-0.00905006760753779,-0.0641695508994895
308,-0.151398514589689,0.0999691970424041,0.000675674233927261,-0.065433294741563
309,-0.157394312216804,0.112940602905995,0.0560224515894682,-0.0280084073144126
395,-0.251655118303475,0.140981500296885,0.0291746169466675,-0.0137626167284978
396,-0.195365630134415,0.119245426886916,0.0302595669724049,-0.0308841249303185
397,-0.150778604508179,0.144753548490444,0.0231349608564353,-0.0404111659374318
398,-0.0533047372298001,0.06233675456347,0.058245075542835,-0.0243708706848563
399,-0.131984335442981,0.136521228730375,0.044387267232004,-0.0554166842132774
484,-0.207157515112441,0.112946278683014,0.0240926878702144,-0.0436357584021124
485,-0.191804343317876,0.11883391325318,0.0245582186655068,-0.0203898807177922
486,-0.155413734368361,0.132568497708346,0.021855388943599,-0.0107658845688896
487,-0.155078113195463,0.136475768042297,-0.018722643928318,-0.0481840699729937
488,-0.198614005216534,0.165175998458954,0.0622279275166696,-0.020539864696735
489,-0.136326178925782,0.151385711453485,0.0463251993748077,-0.045333955405839
490,-0.136563670106628,0.121093264911197,0.0715316713274002,-0.0146340842396946
491,-0.0808976040567296,0.141398139035066,-0.00953849352236086,-0.0950390181957685
573,-0.220790688616624,0.164343791196905,-0.0143301657612689,-0.0488399523630428
574,-0.2090543869591,0.157016329515356,0.00385847414792312,-0.0194654864250815
575,-0.236736631130578,0.142500879385057,-0.00102914895404778,-0.0110019660784548
576,-0.217025355220923,0.14729432470509,-0.0153340553080766,-0.0158986981687317
577,-0.212371801272629,0.165490669910214,0.0386424720135257,-0.00628791959396276
578,-0.205821977593847,0.170816190180752,0.0408690095227821,0.00439704039367641
579,-0.197201081646985,0.175097407058523,0.08166752093596,0.021336095161249
580,-0.143132882922853,0.1174250253387,0.088759827728458,0.00535008758653252
581,-0.135665748016422,0.136355179599389,0.0175213674195237,-0.0715757286267068
582,-0.165513699820334,-0.0117489774977444,0.0247516387954818,-0.0905474789298231
583,-0.137510885877937,-0.00575262206237098,-0.0190939695437343,-0.051283548349843
662,-0.221784472617821,0.157872908887081,0.00937785206356437,-0.0393570001882488
663,-0.226980973330561,0.151098474867797,-0.017849984445156,-0.0193825693190841
664,-0.23886823375158,0.131004204803277,-0.0173318248200024,-0.00660588438389465
665,-0.240694843881704,0.13804501079344,0.0197604945817468,0.00655995631001407
666,-0.237390514219539,0.144529048292826,0.034127311078347,2.36372580713214e-05
667,-0.210187466664138,0.121116341458502,0.0414068824064066,-0.00608584395896801
668,-0.107603580173406,0.0536158117541476,0.0646157849706423,0.000270971189806888
669,-0.11559762697277,0.0535314812863269,0.0985059236246264,0.00548695172801767
670,-0.140918978349739,0.0680236539373569,0.124207164119075,0.022199214130371
671,-0.0937626921309582,0.0446701323537157,0.135075864495888,0.0337948892401503
672,-0.0957434641096792,0.0839708981153957,0.122542039866677,-0.0228058739465136
673,-0.132574835961906,0.026788133273885,-0.000101205190058035,-0.12870801905178
