"id","PC1","PC2","PC3","PC4"
307,-0.15747264210173,0.0849880555294638,0.00856846684862888,-0.0992989786185799
308,-0.106531930061247,0.0518403658233878,0.00848819620860542,-0.0813919980667332
309,-0.103643584750358,0.0516331291277436,0.0711836032721934,-0.0585254610588168
395,-0.254485838248113,0.143922392595218,0.0288338045544066,-0.0130545670778225
396,-0.196934784348574,0.121887844587534,0.0284611254498737,-0.0273294595520714
397,-0.107462013868694,0.10050640861475,0.0271490855102283,-0.048886212922919
398,0.0169176625353695,-0.00787627615763362,0.0623388484247365,-0.033368017672665
399,-0.0546975381583469,0.0443532001715058,0.0725724025836683,-0.111841382913848
484,-0.20744255873269,0.113058656835479,0.0243505711237985,-0.0441385402577906
485,-0.165937640042987,0.0941912489184448,0.0241252799082666,-0.0198907967179743
486,-0.102594075453773,0.0814997552869895,0.0221616464479773,-0.0120853348669432
487,-0.122091563736707,0.104130678304019,-0.0178126265137542,-0.050420200593433
488,-0.158323510470066,0.118589332410943,0.0745970475783571,-0.0453885918562818
489,-0.0990226734591558,0.108916120318873,0.0567225664787315,-0.0662682508948119
490,-0.0715755312916242,0.0394343322531532,0.101842861228734,-0.0750686526066923
491,-0.0159162755992708,0.0666429086447177,0.00980532535198044,-0.133926239224222
573,-0.216106908962099,0.158338926060851,-0.0119554195245685,-0.0535691898107161
574,-0.202451975447612,0.151576693245297,0.00239581052452804,-0.0166815552561392
575,-0.234422622769868,0.141455007586134,-0.00291026296747984,-0.00733764412296977
576,-0.217107390035908,0.147710643971678,-0.0158704117153138,-0.0148438205627219
577,-0.212900089841464,0.166296350488581,0.0381704720901264,-0.00535341713025002
578,-0.204819938333658,0.170395797149886,0.040002743622964,0.00608534971736478
579,-0.195298551646574,0.17451733220683,0.0796759578130349,0.0252230045636562
580,-0.0849501723050389,0.0554062695191084,0.0982638840415026,-0.0141128710989286
581,-0.0945038790175298,0.093317776454531,0.0229120718865617,-0.0827260193375234
582,-0.132821573968462,-0.0494372452444744,0.0346089636857566,-0.11035810707373
583,-0.0884875466743227,-0.0677748788597317,0.00444435934439053,-0.0981947436426496
