"id","PC1","PC2","PC3","PC4"
307,-0.156012146555244,0.128933476203794,-0.0331103858827051,-0.0487866037605968
308,-0.139303481017862,0.130112347535924,-0.0232670183644079,-0.0450545695547425
309,-0.0947855953628844,0.124762748809844,-0.0512861471199218,-0.0699353879869484
395,-0.13983267630626,0.127853389903864,-0.0229365335749746,-0.0525787850810113
396,-0.142317342437753,0.125056259950103,-0.0395473719219703,-0.0567747803693378
397,-0.143004238717482,0.122700577704106,-0.0519936408369781,-0.042361695121343
398,-0.131757008393528,0.116578915689279,-0.0667048202799321,-0.0252223858778672
399,-0.12016754141382,0.13531018602708,-0.0340795977406791,-0.0264872385394423
484,-0.161080499838768,0.124322830956598,-0.018515521212319,-0.0260337431259581
485,-0.16748286691364,0.122748056722497,-0.0303959699749747,-0.0180709541693819
486,-0.131724275399272,0.111190943685401,-0.0500704561038033,-0.053169756919816
487,-0.1306292590119,0.112802537698699,-0.0339511747538685,-0.0572352821776163
488,-0.119010281312128,0.124928173094377,-0.0632616251046917,-0.0259853425951376
489,-0.100035409005575,0.122716393062464,-0.0462952947526516,-0.00591542436503863
490,-0.0743997281100473,0.100761630945632,-0.0411582129195302,-0.0138249253139269
491,-0.0635760664390145,0.0765809243010298,-0.0253342806638997,-0.0224460613626677
573,-0.1482562960768,0.130670371708077,-0.0150321274326207,-0.0332487849149257
574,-0.142141944342683,0.112232177255032,-0.0382260160334912,-0.0306809012070074
575,-0.127607909259978,0.084720638171115,-0.0490581460239984,-0.066447378637822
576,-0.123839294512085,0.0960587724133881,-0.025099248583102,-0.0714712080630439
577,-0.132869796584611,0.112170355241151,-0.0367495118323524,-0.00829579650247305
578,-0.117675687505195,0.117816622158475,-0.0271533697471356,0.00675121016357676
579,-0.0978363859029121,0.117618450076009,-0.0404034897278253,0.000506236199284317
580,-0.0783612213179511,0.124752255928495,-0.0180876553005855,0.00599583114736997
581,-0.0392440844020947,0.074114271364248,0.00374268506082085,-0.0177362447350431
582,-0.00575821902430237,-0.0145338459263956,0.000365552179186492,-0.00472194621767401
583,0.0164079467936445,-0.0445319253209296,0.0320895840182146,-0.0235072806358761
662,-0.144309387029651,0.126040802363951,-0.0369752748569257,-0.0488232895347891
663,-0.134447125772679,0.107530671250191,-0.0298545211509667,-0.068810053288432
664,-0.128659905333374,0.0712016534315944,-0.0389109830846438,-0.0805860832722747
665,-0.126729671983479,0.0854210644890846,-0.0315440866803637,-0.0694090937810234
666,-0.129927367166338,0.110889898231233,-0.0265344116933597,-0.037954121607662
667,-0.105382065646529,0.0969112818120543,-0.0215366381293046,-0.0215813619131572
668,-0.0679572987828767,0.0917577964928566,-0.0146682846417578,-0.00928456832425205
669,-0.0579368824651664,0.102046028250818,-0.00879688641788228,-0.000763743478087207
670,-0.0431877576295844,0.110069451375847,-0.00170499127079548,0.0131981864591497
671,0.0158432035366679,0.0731656498141437,-0.00121909040776245,0.00362534536204349
672,0.0322078841253223,0.0305355986490558,0.005525968278874,-0.0217293495722802
673,0.0329153514340563,-0.0443356539397761,0.0163103466605766,-0.0431113788938386
751,-0.146425965379462,0.143665493970564,-0.0215091218229587,-0.0718707195180874
752,-0.162801782394456,0.112124678645739,-0.0216434237797714,-0.0806316461657377
753,-0.145326902082506,0.0751760893763343,-0.0340019258712025,-0.08297859360495
754,-0.126229946729275,0.0933296951631753,-0.0245562266607042,-0.0834399188067399
755,-0.118825841322474,0.0935901263293246,-0.0235386731969099,-0.0650533683795348
756,-0.0843756027210282,0.0904270283011799,0.001516369760143,-0.0565414039954658
757,-0.0498899848308318,0.0933629546579421,0.00560532467158851,-0.0317939965256813
758,-0.0403935660438905,0.129529708020082,0.0307001839532091,-0.00316680133585024
759,-0.0125302932971311,0.132351652954112,0.0293857441194674,-0.00922914434020617
760,0.019850151473633,0.150312009972901,0.075809276166201,0.00748705636106451
761,0.0610656670732523,0.137184978301225,0.0545682078349191,-0.0275982876227688
762,0.0603492381196078,0.0784131623648321,0.0192888508394027,-0.0198237042746138
763,0.102956663743978,-0.0306771879799602,0.0443743977576162,-0.0936794065108752
841,-0.161783002798054,0.119177972826812,-0.0103265723927994,-0.0823213107393165
842,-0.15807834359805,0.106081563556798,-0.0189964310712322,-0.0832209188336073
843,-0.1364336473532,0.117217436942749,-0.0264297888145402,-0.0933258216539588
