"id","PC1","PC2","PC3","PC4","PC5"
307,-0.057309462109504,0.239004345949238,0.0577077640383073,0.0405151788650463,0.0375812938260643
308,-0.0666014244038692,0.228209118321074,0.048308128578669,0.0342828591556482,0.0415350467540224
309,-0.108308909170611,0.198442325419503,0.0562040825378325,0.0655985848107207,0.0249012647467751
395,-0.0620964343469073,0.224229573219886,0.0435826636530941,0.0401457121790965,0.0366868734086251
396,-0.0568311606018813,0.222635490864675,0.052019508903899,0.0483971942842662,0.0235393578915799
397,-0.0564191633693274,0.224855760009519,0.0686097035502523,0.0411354621121537,0.0216509399468948
398,-0.0703632238002592,0.219298678141486,0.0920671975125732,0.0323525542360789,0.0204770044491434
399,-0.0907571402562565,0.222275799774108,0.0628850984276334,0.0165634831744622,0.0334168041301585
484,-0.031965999513828,0.233132131164771,0.0505009162442345,0.0154828125580375,0.0361752332227933
485,-0.0277264682073423,0.236807791588235,0.0638288009070402,0.0108761430510202,0.0283338325873461
486,-0.0537477535504915,0.205144370771733,0.0619860081732141,0.0507652941870196,0.013801147111067
487,-0.0576856677501308,0.205214272236286,0.0506353558221454,0.0491598114805046,0.0234950879251368
488,-0.090730941447946,0.218433121392532,0.0881381755755178,0.0291245614483246,0.0229823877745895
489,-0.104050785130769,0.207873716964209,0.0858696371436389,0.00874324356238265,0.0385520819117447
490,-0.109282726906283,0.174832800034477,0.0827508412977875,0.0200458998956555,0.0392946124509365
491,-0.111016239944998,0.150666237827888,0.08069999185984,0.0275412656255519,0.0473714758338032
573,-0.0576981294706684,0.235290423010433,0.0485916857814014,0.0225588218938812,0.0497864455196893
574,-0.0629869698711775,0.22336192115479,0.0769534630876502,0.0317483214991126,0.0421606590470981
575,-0.0572508790068168,0.188469931752989,0.0738737040240052,0.0701332227805579,0.0230681144053014
576,-0.0461737532039105,0.182123651624535,0.0390416702811336,0.0597308928555398,0.0153273401126622
577,-0.059847853070706,0.213352103081057,0.0789060176562753,0.0072988011999132,0.0315430885996776
578,-0.0795564936621248,0.213504439771496,0.0794320628996539,-0.00652507610186994,0.048737086159757
579,-0.0913812702561744,0.197390288892915,0.0797275978552923,-0.000241948896598914,0.0310156499107794
580,-0.109387621382255,0.18813942730168,0.0624679589056114,-0.0155392519648216,0.0388625950056658
581,-0.117678611634835,0.128159677688443,0.0561766185400223,0.0135899542747835,0.0546322445512044
582,-0.0982111426010159,0.0510555243966048,0.0974081546390957,0.0297778938883132,0.0659173179250018
583,-0.0973744286383306,0.0124655447155098,0.0768453813039739,0.0446752145551894,0.0809214272794136
662,-0.0645413410251225,0.23066477304417,0.0597363826571594,0.0436235216564408,0.0374073254851256
663,-0.0620282102398345,0.207834294234647,0.0515470631502006,0.0621431976520043,0.0352205364378712
664,-0.0437082997528669,0.174480999657073,0.0628359717677296,0.081116152609832,0.0206134537567275
665,-0.0430787890288751,0.179261389042587,0.0516218889446197,0.0633538470585824,0.0165348091040907
666,-0.0579465550469481,0.204440771431599,0.0562159094943748,0.0289708387144998,0.027702156431843
667,-0.0724804269432819,0.18430925082439,0.0656321457420132,0.0196113433376033,0.0402521045682967
668,-0.0909523745774029,0.154334136063021,0.0596833431341553,0.00585557334742292,0.036153833188354
669,-0.103751290169013,0.154665900479218,0.0542837346741419,-0.00755896261138773,0.0364774480081161
670,-0.121103647979812,0.152828084307624,0.0524896599191569,-0.0240883629000442,0.0423187256919045
671,-0.148070238915725,0.0923163891022011,0.0559195683261932,-0.00294993479625711,0.0480889992406906
672,-0.148958573959002,0.0533323596621429,0.0611942750820565,0.0284817662858829,0.0552048888729646
673,-0.122037102519389,0.00596391703737785,0.0822825493545238,0.0681635100551486,0.0777146056203859
751,-0.0636088906447018,0.236018538386526,0.0267970329696417,0.0520632628435813,0.0322583003486008
752,-0.0267645016050535,0.217751307277796,0.0324508006594205,0.0636352625308602,0.0200495845849626
753,-0.0171578193359808,0.180574202682203,0.0495298757531077,0.0790848498171825,0.0121933379886782
754,-0.0499861306225825,0.183767548081382,0.0388044980705542,0.0721767789844295,0.0205875532747982
755,-0.0516888347965055,0.178884319937081,0.0432605716195603,0.0541663124879152,0.0183257680661164
756,-0.0626978268926224,0.150369522261401,0.0203897946687443,0.0398961089056736,0.0254308401165723
757,-0.0930291519506368,0.134442847569507,0.0254424164314684,0.0163748229594725,0.0313865347212891
758,-0.11464188047774,0.152195869017404,0.00463059119051039,-0.0280726886204535,0.0402233787636949
759,-0.138981071167699,0.136893041232645,-0.00132162936300114,-0.0227322796289112,0.0387884386391789
760,-0.164229135214104,0.126292606159736,-0.0388483702480352,-0.0554014498702427,0.0620852234436249
761,-0.204749500466215,0.0953713485599265,-0.0328858540439268,-0.0127477313355554,0.0560925212717951
762,-0.192605664203073,0.0666909873890237,0.0285357018360904,0.00945700001863941,0.056538617979372
763,-0.168418457096017,-0.0418168089092462,0.0170200274003148,0.0983967841459078,0.0707029297818939
841,-0.0299092526023035,0.219606882489404,0.0206353536998718,0.0582399359305131,0.021643737589686
842,-0.0196626834436488,0.205730631207626,0.026547943058292,0.0640165903546723,0.011848793112527
843,-0.047956098461974,0.200253323658106,0.022301154312917,0.0711539201172984,0.00533666615885216
844,-0.0472748343840503,0.173105066990069,0.0356508212733867,0.0666016302333042,0.00537814509679272
845,-0.061793026307351,0.167053593569332,0.0231814844508562,0.0278783411592799,0.0168087090573455
846,-0.0934220604285162,0.153048768724259,0.0141471864595183,0.00626773361328147,0.0272773124905798
847,-0.119415576022704,0.151540614340056,0.00237994045071278,-0.0137532005285439,0.0327834916497277
848,-0.134292215364168,0.15029417685964,-0.0318281962655948,-0.029690668463627,0.0322149551014338
849,-0.163316021845402,0.120591778533078,-0.0640395612190321,-0.03246418131056,0.0374496116726438
850,-0.189565250414369,0.123323303711401,-0.0501033588569144,-0.0329653844498161,0.0412919495646611
851,-0.163746149445184,0.0929470812648262,-0.00288348715572921,0.0154173944190882,0.0355496974627243
852,-0.150401408835213,0.00850599704132001,-0.00965739848878331,0.0529649561147542,0.0476302387165102
929,-0.0369454237774511,0.257086157575512,0.00573913664561289,0.0323108911428768,0.0356056333626472
930,-0.0350966686756143,0.2351864931718,0.02851064757959,0.0484651498327161,0.0319523443850072
