"id","PC1","PC2","PC3","PC4","PC5"
307,0.00271061510884725,0.213575079840073,-0.039269488354681,0.0432557460684173,0.0275724461229731
308,0.0120605226965226,0.202933656227425,-0.0281524885560408,0.0416704363036863,0.0310491534177498
309,0.0505214022915151,0.177778486172421,-0.0508178913756345,0.0618456746466833,0.0171000437417144
395,0.00642657807268096,0.199317653318628,-0.0262266465021173,0.0486848062255383,0.0254664901069346
396,-0.000252983799852654,0.198074101557901,-0.036382611371205,0.0518767869089753,0.0121780034406642
397,0.000319184122706877,0.199236742188985,-0.0464292165147493,0.0381368252865734,0.0111874896551809
398,0.0156274822130608,0.193005734783028,-0.0618233019745811,0.0191357024981119,0.0120816003811381
399,0.0369628883242143,0.197105679363084,-0.0330492391916815,0.0201540753587703,0.0237624298442937
484,-0.0222611452998463,0.204410518462017,-0.0173759180724468,0.0259202148352366,0.0228904946586026
485,-0.0263911850564284,0.207366040679718,-0.0258957283848144,0.0163971821268327,0.0151835249808236
486,-0.00444106514983389,0.180032861772027,-0.0429383432019179,0.0479863320855176,0.00232047418971444
487,5.79563105426465e-05,0.180329415731609,-0.0333913300832112,0.0516964282291396,0.0119009769816439
488,0.036358534678947,0.193401448904925,-0.0592028776046935,0.0182798868969147,0.01526230298228
489,0.0519599656901041,0.181545957942802,-0.0472531292538199,0.00104522891690646,0.0313236455114831
490,0.0557776654679265,0.148795324185572,-0.0464838182596844,0.00892802170878775,0.0323185283510411
491,0.0572701979295999,0.124307798539158,-0.045463096925064,0.0135080649263633,0.0410302491051607
573,0.00467773760493578,0.208429782077059,-0.0224807255648531,0.0320872324709268,0.0390043237019527
574,0.00981462230795412,0.196312873720158,-0.048964462083288,0.0251110947157291,0.0337877316463352
575,-0.00077223056031944,0.163547297764662,-0.0602813022001633,0.055971377174391,0.0142591775131789
576,-0.0140078029964756,0.157303821369711,-0.0249095902305702,0.0644494624749757,0.0018520473507145
577,0.0065838917659684,0.184528190479803,-0.0367197912429119,0.00401577266129325,0.0210331385080816
578,0.0288783065114647,0.184398199598671,-0.0324418197448618,-0.00841419839293001,0.0398380131655802
579,0.0383046943731227,0.169837343161166,-0.0350180607141494,-0.00375118347224142,0.0215111585237939
580,0.056938819658463,0.160952038815252,-0.0142179844380436,-0.00892792417496475,0.0284948709712438
581,0.0636699776362723,0.101399348378326,-0.0164099223874363,0.0118541919870741,0.0461391837879402
582,0.0443697586876346,0.0196248977790001,-0.0451406617958148,-0.00246620754436369,0.0607865768470942
583,0.0423863148031348,-0.018914201930278,-0.0305945230688137,0.0155671255120213,0.0754747235657336
662,0.00971464096450005,0.20564551745889,-0.042140067372655,0.0441134104292706,0.0279731160521736
663,0.00510815040908454,0.183664163831139,-0.0413828426341168,0.0613685892304729,0.0254880779481569
664,-0.0160681299349082,0.1494970363512,-0.0534331820112849,0.0692237960306712,0.0104262960450132
665,-0.0166649576053429,0.153812794642382,-0.03613338501772,0.0609089883155454,0.00421581344629674
666,0.00195463162375908,0.177785579116908,-0.0277703783605603,0.0322254152117517,0.0158845996768879
667,0.0182465444011013,0.156560396671828,-0.029592923539322,0.0175970519035022,0.030194787192941
668,0.0360660562385232,0.12654493510049,-0.0159926852123173,0.00706281313643385,0.0251553423382543
669,0.0493981066328971,0.127103820352805,-0.00644041234289098,-0.00115586886741289,0.0249957553747557
670,0.0681397647436394,0.125160593867671,0.00154994349771045,-0.0141669922055578,0.0311175077118894
671,0.0935048358245823,0.0658795701806827,-0.00657502057530615,-0.00405408036837642,0.0393247585949571
672,0.092864552687187,0.0274408407489505,-0.0212825057976215,0.0152028860493977,0.0486252218993673
673,0.0658808282076435,-0.0223559356667289,-0.0485625790734541,0.0317253147377074,0.0747965918475544
751,0.00644981898380612,0.213231870922608,-0.0203707055214191,0.0678733886981734,0.0200873902129005
752,-0.0326772941941981,0.192894482497611,-0.0241399041057573,0.0735548973390301,0.00602207021089592
753,-0.0440473994670496,0.154649323228272,-0.0395522600648188,0.0750153862814898,-0.00108358363026457
754,-0.0101987821270217,0.159885648728736,-0.0315371733427,0.0745384763839034,0.0083226568533872
755,-0.007765145382703,0.153688145888399,-0.025720999577994,0.0574217293159367,0.00538625146008237
756,0.00293874142498328,0.12482701575407,0.00247845332122498,0.0542095911127245,0.01059628504648
757,0.0350679900246018,0.108560680114037,0.00886121396278642,0.0309889049966592,0.0175426785109248
758,0.0593577698230249,0.125847997776027,0.042982410116675,0.00608950541343311,0.024293575862201
759,0.0828193954461893,0.11250710283195,0.0444641246965548,0.0122084590702648,0.0235299205937084
760,0.110168221607577,0.101755369368771,0.0896917787867739,0.00183731414387138,0.0448819556729296
761,0.147846159515784,0.0757135786418821,0.0632754839883228,0.0314639080182362,0.04271923254799
762,0.136720130066708,0.044293993630531,0.00786242291371689,0.0169258449224984,0.0486071796141956
763,0.106205820045916,-0.0631708306052637,-0.00967220750257593,0.0847876749578827,0.0649859768173468
841,-0.0295916067262816,0.19508300612238,-0.0125127469488887,0.0750299499421231,0.00663899997822299
842,-0.0412651910307386,0.180648653390189,-0.0171741608450882,0.0761877537127819,-0.00375868746244836
843,-0.0140875995326056,0.177961384225109,-0.0197482885288312,0.0840782601721064,-0.00944908065612717
844,-0.0146222606174413,0.149135745317664,-0.0245291065489344,0.0715151862874512,-0.00883800298163257
845,0.00228657158379481,0.141367616134794,0.00402202740032,0.0449836967983963,0.00109006692122397
846,0.035480806546048,0.127685970429394,0.0204417461255948,0.030125573705549,0.0118810414762447
847,0.0626084196903165,0.126887430252678,0.03720801204147,0.0192355383415062,0.0170463013783584
848,0.076681312739652,0.127028501299376,0.0712562147368219,0.0230042830665431,0.0134467538885616
849,0.10433580001553,0.0994647467502301,0.0994171536864648,0.0337883270108675,0.0172971374527611
850,0.131924340734441,0.103366463714438,0.0851149843343524,0.0266446771439206,0.0238902878522148
851,0.104428948093679,0.0718406078344627,0.0298948024061548,0.0405370769251053,0.0225568428455798
852,0.087930255843427,-0.013662207961474,0.0296168153449119,0.0664666321580271,0.0352944564366963
929,-0.0195828017156951,0.23240024442274,0.00661556030002076,0.0636356359112259,0.0198476929637765
930,-0.0220869174286687,0.210049868157896,-0.0166588479535385,0.0639621492227636,0.0183265538161226
931,-0.0383310731707154,0.221653533423701,-0.00371752248597888,0.0480087900180056,0.0136584092328844
932,-0.0339784174238269,0.206327107863038,-0.0102790595359714,0.0727300929250635,-0.00327496932302907
