"id","PC1","PC2","PC3","PC4","PC5"
307,0.155303186507788,-0.0449273901008142,-0.0272294120907583,-0.144674543442096,-0.0878552907683845
308,0.179613803236308,0.0155532474992364,-0.0571266788170035,-0.0957090086962291,0.0214006095334913
309,0.108384122064991,-0.0615678302529297,-0.0224039019796304,-0.0977154948941547,-0.0483413844745962
395,0.247399703946955,-0.124316456683618,-0.157366684752884,-0.0706828812145682,-0.111898010725176
396,0.22219553834425,-0.0965798545855689,-0.156314207395724,-0.0603480880224697,-0.0514426087538287
397,0.169555116594052,-0.0723283400445902,-0.12155628807274,-0.0473634040737121,-0.0032257846553258
398,0.0202871132824597,-0.121747358784509,-0.0907546878648612,0.038094620784235,0.0878348520363816
399,0.141865863322471,-0.0553046486013712,-0.00862409132266315,-0.0839017457355669,0.0596227962828344
484,0.213636252313663,-0.168881891050056,-0.0374706815772304,-0.0396125309313192,-0.116546150773782
485,0.185817701204055,-0.0933221980243122,-0.0580422649757404,-0.043422344744137,-0.0925194761190884
486,0.156217669711435,-0.0813207946114507,-0.0946368604466826,-0.00480879456155641,-0.0279324018928967
487,0.19622463324894,-0.164749421654454,-0.039769729763438,0.0317570040579448,-0.0474280863832946
488,0.238184724369439,-0.17483159022264,-0.0165249720595159,-0.00739129048131034,-0.0496557880665249
489,0.22147679282506,-0.118643963277725,0.0233856401074206,-0.014523223541489,-0.0231327231614235
490,0.164385165231077,-0.138110719358414,0.0469755306975101,-0.0102208184744797,0.0333353813019534
491,0.171116227697425,-0.0773278291012689,0.0800647437878743,-0.0259115642866556,0.0413752671908541
573,0.248827043292072,-0.153604443434715,-0.0435295313014865,-0.0482166247208927,-0.145838090766245
574,0.231865041370168,-0.157538029501634,-0.0547339600730559,-0.017097172746519,-0.1501479508997
575,0.289917133777013,-0.158774243378751,-0.0557856115435467,0.0106767850508098,-0.121895651998928
576,0.286239109142411,-0.156174728204479,-0.0530892081431075,0.0164803510737639,-0.116936305311576
577,0.293282431636904,-0.163388878898278,-0.0528886499505385,0.00447069244401061,-0.116206079390296
578,0.291435389577528,-0.158024062189282,-0.0549023795731209,0.0130654241105948,-0.120117724487927
579,0.288835005258005,-0.156508570638257,-0.0537381425137639,0.0147840769828505,-0.118495243814907
580,0.246286463667404,0.0447173760596803,0.101032196672896,-0.0455855978731085,-0.0167205358260042
581,0.190629085668986,-0.0697486532954765,0.0686392118649366,-0.0560998731242343,-0.0657608999680043
582,0.0862883977267899,-0.131548645019443,0.0930733669507443,-0.0718096501721724,-0.0288931649464779
583,0.0945038970858596,-0.027056979113963,0.130895108249583,-0.069103482837098,-0.0117957999870713
662,0.24126739681751,-0.155583543125443,-0.0390476196918533,-0.0493400998022084,-0.137097794976127
663,0.244668390369223,-0.152823574781828,-0.05874079837684,-0.018420955066293,-0.160753335989556
664,0.278786874951759,-0.143008032852688,-0.0424472808353007,0.0121041051240236,-0.109407216372544
665,0.292527263858479,-0.157880525108578,-0.0562489856313993,0.0142140619531813,-0.122102929290539
666,0.301342330430752,-0.160258112374586,-0.0600290532797147,0.0110012141406382,-0.109728584780128
667,0.253686099808608,-0.12524917629806,-0.0163546321278766,0.0158470684428701,-0.00462606798260477
668,0.179530078077271,-0.0861579606306744,0.0590437507382736,-0.00308639184416967,0.0967393531359197
669,0.165423482336191,-0.0808589337743332,0.0509498618613812,0.0271512804787929,0.0996535732122477
670,0.172460531205626,-0.110633661599491,0.0459863884006087,-0.0162776204536133,-0.000291401774315096
671,0.158114343928014,-0.0571994404879973,0.0750735146527939,-0.0295527634033189,-0.0215338326816935
672,0.147804913250654,-0.105147202690321,0.0417251939939097,-0.0390205290658271,-0.0490858480659141
673,0.102670474913402,-0.114817057311636,0.0367788611512211,-0.0965009089044496,-0.0553464223798322
751,0.225619793636111,-0.135142602291736,-0.0105909331655837,-0.0644441099922713,-0.108202831261862
752,0.245706884448852,-0.150937310961356,-0.0576880510022501,-0.00891624265952995,-0.154765479354063
753,0.290625122228745,-0.157369771720112,-0.0578173032940429,0.0117861233084682,-0.120629725746322
754,0.30351358295094,-0.0969316890227405,-0.0281450973203981,-0.0153742347914041,-0.0810011847203381
755,0.305304084637046,-0.0127658322499071,0.0139849361022647,-0.0200509456762568,0.00491623404029062
756,0.243916721701685,-0.0155423471129606,0.0408007495969377,-0.0286964406572572,0.0662496556415917
757,0.157660638244025,-0.0486646712263261,0.0747865775524537,-0.0232924099561262,0.151557659822624
758,0.127398614200164,-0.0967746844638274,0.0483745028504205,0.0200771327667701,0.152872777383878
